,Question,Answer
327265,"
   Антон,привет,посмотри классное видео,которое сделал фан-акк в честь твоего дня рождения,ну он прошел уже конечно,но видео безумно классно,посмотри обязательно))
   
    https://www.instagram.com/p/Bwa6JJioOXX/?igshid=1vgz87i10bxf0
   
","
  Видос очень крутой, спасибо большое, пересмотрел два раза. И ещё, если кто знает трек, поделитесь пожалуйста, очень зашёл
  "
327266,"
   Ты доволен своим характером? Пытался когда нибудь что то в нем изменить?
  ","
  Вполне всем доволен в этой жизни
  "
327267,"
   Черника малина или клубника?
  ","
  Всё вместе
  "
327268,"
   Золотые слова
  ","
  Опять задаю муды жизни
  "
327269,"
   Отдыхай , а не на аске сиди
  ","
  Щас уйду и больше не приду
  "
327270,"
   Что такое идеальные отношения для тебя?
  ","
  Когда ты лежишь на диване и никого у тебя нет
  "
327271,"
   При 1 встречи не все оюди открытые)
  ","
  Кто говорил про открытость в первой встрече? Говорилось про то, что люди говорят и активно участвуют в беседе при первой встрече.
  "
327272,"
   Какие люди тебя привлекают?
  ","
  Добрый, смешные и открытые к общению при первой встрече
  "
327273,"
   Какой фильм можешь посоветовать?
  ","
  Чек пук
  "
327274,"
   А чо уже не ""Батон Шастун""?
  ","
  Да просто потому что надоело
  "
327275,"
   Как относишься к шипперам?
  ","
  Никак
  "
327276,"
   Серьезная травма Была?
  ","
  Yes
  "
327277,"
   Не хотел бросить эту работу?
  ","
  И куда потом пойти?
  "
327278,"
   Боюсь, что и эту тусу без Арсения не вытянуть
  ","
  Ну тогда всем спать
  "
327279,"
   Какую тему мы обсудим этой ночью?
  ","
  Мне, если честно, всё равно, вы задаете мотив этой вечеринки
  "
327280,"
   По активу))0)
  ","
  Я всегда скучаю по активу
  "
327281,"
   Хей, приветки-креветки, скучали?
  ","
  А по кому, собственно, скучать?
  "
327282,"
   Втроем выступите?
  ","
  Я как раз хотел предложить это вам
  "
327283,"
   Когда обратно?
  ","
  Скоро, потому что выступаем на VK Fest
  "
327284,"
   Не холодно?
  ","
  В самый раз. А ещё очень красиво
  "
327285,"
   А где ты отдыхаешь?
  ","
  Таллин
  "
327286,"
   Ты один или с ирой?
  ","
  С Ирой
  "
327287,"
   Рад?
  ","
  Я очень рад, конечно же
  "
327288,"
   Желаю тебе в отпуске такую погоду, как у нас
  ","
  Ты так добр
  "
327289,"
   Дождалсяя своего счастья😍
  ","
  Я счастливый как никто
  "
327290,"
   У тебя отпуск?
  ","
  Отпуск
  "
327291,"
   Ты в Мск?
  ","
  Нет
  "
327292,"
   Ты часто выражаешь истинные чувства с помощью шуток?
  ","
  Я часто в принципе выражают с помощью шуток
  "
327293,"
   Опять тут будешь веселиться ночью?
  ","
  Если будет тема для веселья, то обязательно
  "
327294,"
   Лето не прошло!У вас отдых,у кого-то только госы и диплом закончился!Даёшь лето!!!
  ","
  Ещё месяц гуляйте
  "
327295,"
   Тебе нравится рыбалка? Мне кажется она становится мужским хобби гдето после 40 лет) Ты кстати рыбачил когда нибудь?
  ","
  Не люблю рыбалку
  "
327296,"
   подпишись и полайкай
заранее спасибо ❤️
  ","
  Кого ещё полайкать?
  "
327297,"
   как проходит лето?)))
  ","
  Хорошо, уехали отдыхать. Обидно осознавать, что лето уже прошло
  "
327298,"
   Самый лучший!
  ","
  Арсюша, не стоило, спасибо
  "
327299,"
   Реально поменяй аву
  ","
  Может быть
  "
327300,"
   Не, тебе лицо менять нужно тогда
  ","
  Кто бы говорил
  "
327301,"
   Наркоман какой-то впрягся за меня с педиком на фоне
  ","
  Ну давай я фотку поменяю, уже другими красками всё заиграет
  "
327302,"
   Шаст, блять. Это из-за тебя мне говорят про сомнительные компании. Я только щас понял
  ","
  А чё опять я?!
  "
327303,"
   Нет, собачку. У тебя же в Воронеже была собака большая
  ","
  Тэрри
  "
327304,"
   Как твою собачку зовут?
  ","
  Мою собачку зовут Люк. Только он немного кот
  "
327305,"
   Кота покормил?
  ","
  Кота никто не звал в Таллин
  "
327306,"
   Как отдыхается?
  ","
  Так чудесно, что я постоянно на аске
  "
327307,"
   Опять тема со свадьбой
  ","
  Эта тема всем не даёт покоя
  "
327308,"
   Расскажи как представляешь свою свадьбу) какой она будет? и будет ли? сейчас парни не торопятся с этим))
  ","
  Никак не представляю
  "
327309,"
   Опиши свой день с помощью трех эмодзи!
  ","
  💤☀️👌🏼
  "
327310,"
   он там очень очарователен
  ","
  Конечно, просто очаровашка
  "
327311,"
   Лови подписку 🐒
  ","
  Обожаю твой канал! Ребят, подпишитесь на него, классный парень и блогер
  "
327312,"
   Арсения с фона убирать не собираешься?
  ","
  Собираюсь поставить другую фотографию Арсения
  "
327313,"
   Подписался 🤟🏼
  ","
  Взаимно
  "
327314,"
   Ты общаешься со своими бывшими?
  ","
  Только подписан в инстаграме
  "
327315,"
   Как уживаешься с котом?
  ","
  Деремся с ним за место на кровати
  "
327316,"
   Ты ведь понимаешь, что только что назвал прическу Серёжи женской?
  ","
  Как только эту прическу не назвали, в самом деле
  "
327317,"
   То есть есть вероятность того, что у них такая же прическа, как у отца?
  ","
  С учётом того, один из детей - девочка, то да
  "
327318,"
   Видел детей Серёжи?
  ","
  Нет, он их никому не показывает
  "
327319,"
   У тебя большая семья?
  ","
  Сестра и я
  "
327320,"
   Смешные шутки шутите
  ","
  Они нас кормят из одной миски
  "
327321,"
   Вот ищу кто меня с 2 детьми полюбит
  ","
  А потом меня спрашивают, почему у меня нет детей. Потом вот так вот буду ходить, искать жену
  "
327322,"
   Так жены - то больше нет, забыл? Только Лиза с Андреем остались
  ","
  Ну так третий от кого-то будет
  "
327323,"
   Я бы его ремнем банил. Хотя а че ему свое имя называть?
  ","
  Себя будешь ремнем банить. Или жену
  "
327324,"
   Какой актив у тебя
  ","
  Ура! Наконец-то! Мне это нравится
  "
327325,"
   Ахахах кто то ошибся и написал СОрежа, ахахаха, и все теперь будут это упоминать?
  ","
  Стоит ли говорить или нет?
  "
327326,"
   Сука, это смешно)
  ","
  Я б посмотрел на это
  "
327327,"
   Нет, он же не в Воронеже жить будет
  ","
  Кто знает, зов имени его туда позовет
  "
327328,"
   И что, каждый раз его будешь банить, когда он будет своё имя называть? Какой же ты отец после этого?
  ","
  Сорежа, понимаешь, тут люди догадались лучше меня
  "
327329,"
   Третьего Антоном назову, кстати
  ","
  Надеюсь это не испортит ему жизнь
  "
327330,"
   Ну даже им лень загуглить такую информацию)
  ","
  И что с этим делать непонятно
  "
327331,"
   Зато они откуда-то знают, как меня на самом деле зовут по паспорту
  ","
  Когда-нибудь они запомнят, что у тебя есть дети, но это уже совсем другая история
  "
327332,"
   В чем ты спишь?
  ","
  В трусах. Для вас могу и без
  "
327333,"
   Я же уже говорил, что у меня есть дети. Раз 100. Что же люди не запомнят?
  ","
  Потому что они даже не могут запомнить мой рост в три числа
  "
327334,"
   Не, ну раз вы с котом так хорошо справляетесь, то вам уже все под силу, хоть дети, хоть ещё одного Сорежу заводите
  ","
  Лучше ребенка, чем ещё одного Сорежу
  "
327335,"
   Ира с тобой?
  ","
  Да
  "
327336,"
   Это шутка или у Сережи есть дети
  ","
  Ну почитайте его страницу, там ответы
  "
327337,"
   Аххаха дети и сорежа, разные вещи
  ","
  Сорежа, ты слышал?
  "
327338,"
   С одной миски?
  ","
  Ну почему с одной? С двух: в одной еда, в другой вода
  "
327339,"
   Дети  это наша поддержка и опора. Правильно тебе люди пишут, эгоист! Ишь какой, не хочет он пока детей. Думаешь я бы работал столько, если бы детей кормить не надо было. Все для них делаю. А ты живешь, как хочешь
  ","
  Я кота с девушкой кормлю, тоже знаешь ли ответственность большая
  "
327340,"
   Че вы к нему доебались, до его личной жизни, за своей следите
  ","
  Да нет, это даже прикольно, когда люди берут и строят свои догадки. Правда, пишите все, посмеемся все вместе
  "
327341,"
   А кто тебе  старости стакан воды подаст, эгоист?!
  ","
  Что значит ребенка не хочешь?! Не придумывай, детей все хотят
  "
327342,"
   Как это не пора. У всех же есть. Ты что особенный?
  ","
  Часики то тикают. Дал бог зайку даст и лужайку
  "
327343,"
   Ты не подумал, что твоей девушки нужна семья и она просто от тебя уйдет, потому что ты его ей не даёшь
  ","
  Вот знаете, не все же в этом мире кружится вокруг свадьбы и детей. Тем более я не говорил, что никогда-никогда ни за что - ни за что не женюсь
  "
327344,"
   У всех кроме тебя из Вашего шоу есть дети. Не пора?
  ","
  А почему я должен заводить детей только потому, что у всех они есть? Нет, не пора, не готов. Буду готов, будет и свадьба, и дети
  "
327345,"
   Иди уже спать, Шастунишка
  ","
  Теперь точно не пойду, Серёженька
  "
327346,"
   Вижу свободные пальцы
  ","
  Ну все, теперь женюсь
  "
327347,"
   Почему не спишь?
  ","
  Решил время уделить аску
  "
327348,"
   Ну есть же ещё части тела?😈
  ","
  Смотря для чего
  "
327349,"
   Что насчёт ног?
  ","
  Неудобно
  "
327350,"
   Ир, да женится он, успокойся))
  ","
  Уже думаю, что нет
  "
327351,"
   Добавить к великолепной коллекции колец ещё одно?😏
  ","
  Вообще у меня пока нет места для ещё одного кольца, поэтому придется отложить свадьбу
  "
327352,"
   Не думаешь, что Ире обидно жить с тобой и до сих пор не быть замужем за тобой?
  ","
  Почему вам так не даёт покоя моя женитьба?
  "
327353,"
   Довольно шуток, Антон
  ","
  А кто шутит?
  "
327354,"
   Какие условия в конкурсе?🌚
  ","
  Я был не готов к такому
  "
327355,"
   Давай, я как раз свободна
  ","
  Может устроим ещё конкурс на мою невесту?
  "
327356,"
   Когда женится?
  ","
  Да хоть завтра
  "
327357,"
   Менять фото не будешь?
  ","
  Главную? Нет, меня всё устраивает в ней
  "
327358,"
   Антон ты тут?
  ","
  Да, пока тут
  "
327359,"
   Вы приезжаете в Невинномысск 2 августа?
  ","
  Если хорошо будете себя вести
  "
327360,"
   Боишься грозы?
  ","
  Нет
  "
327361,"
   Ира сидит или ты?
  ","
  Если будут вопросы для Иры, она будет тут сидеть
  "
327362,"
   Ух у тебя официалтная 2 стр?
  ","

   @shastoonanton
  
  подпишитесь, если не подписаны, чтобы никогда меня не терять
  "
327363,"
   Ведь у него всегда есть вторая 😹
  ","
  Я уже забыл о том, что есть вторая
  "
327364,"
   Тут есть Паша?
  ","
  Нет
  "
327365,"
   У вас есть какие-нибудь фаны тут?
  ","
  Нет
  "
327366,"
   Подписался 🙏
  ","
  Взаимно
  "
327367,"
   Антону не жалко отдавать тебе страницу?
  ","
  Нет, не жалко) он бы мне ее и навсегда отдал бы
  "
327368,"
   У тебя пароль от его страницы?
  ","
  У меня пароль от страницы Антона, у Антона пароль от моей страницы. Нам нечего скрывать, к тому же отвечать на его странице очень прикольно)
  "
327369,"
   Как у тебя дела?
  ","
  Очень круто, отдыхаем)
  "
327370,"
   Ира, ты уже тут?
  ","
  Да, переодически обновляю страницу)
  "
327371,"
   Может Ира посидит у тебя на аске?
  ","
  Давайте
  "
327372,"
   -
  ","
  Когда в инбоксе полный шлак
  "
327373,"
   Почему в туре вы выступаете в чёрной одежде?
  ","
  Так получается, что удобнее в футболках, разноцветные футболки не наденешь, поэтому рабочая или одежда для выступления у нас в темных цветах
  "
327374,"
   Думаешь стоит продолжать общаться со своими бывшими? Почему?
  ","
  А разве это не каждый сам для себя решает?
  "
327375,"
   Че серьезно , что одежда в которой вы снимаетесь не ваша? Почему нельзя в вашей?
  ","
  Серьезно, одежда не наша. Потому что на любой съёмке любого шоу, любого сериала, есть концепция, которую создают стилисты, поэтому в своей одежде нельзя
  "
327376,"
   Все ушли в ваш совместный аккаунт)
  ","
  Возвращайтесь на мой аккаунт, потому что сейчас буду отвечать
  "
327377,"
   Кароче говоря
  ","
  Удалил 160 вопросов. Накидывайте новые
  "
327378,"
   Подписалась 🐈
  ","
  По-моему у нее другой аккаунт
  "
327379,"
   А у вас было такое, что кто-то болел в период съёмок?
  ","
  Ну чтобы прям болел - нет. Просто было немного нехорошо. А в конце съёмочного дня всем становилось и становится нехорошо
  "
327380,"
   Твое поведение меняется когда ты влюбляешься?
  ","
  Не знаю, я за собой не замечаю
  "
327381,"

    https://www.instagram.com/p/Bz8RxgfFOY-/?igshid=1jftqj5msv6pj
   
   Безумно нравится это видео ❤️
  ","
  Почти почувствовал эту боль
  "
327382,"
   Антон, а если вы снимаете Ипровизацию, а из вас кто то заболел, то все отменят или вы обязаны прийти?
  ","
  Обязаны прийти. У нас график, который нельзя отменять
  "
327383,"
   Расскажи чем тебе нравится завтракать?
  ","
  Я обычно не завтракаю, а пью воду или чай
  "
327384,"
   Футбик?))
  ","
  Может быть. А может и баскетбол
  "
327385,"
   Если бы не стал юмористом, то в какой сфере строил бы свою карьеру?
  ","
  Вообще наверное так бы и шутил, но если бы вообще не было бы чувства юмора, то в спорте
  "
327386,"
   Подписалась!
  ","
  Всем начинающим аккаунтам на аске нужно помогать, поэтому я пиарю как могу
  "
327387,"
   как относишься к волонтёрству?
  ","
  Это очень круто. Это очень важная и серьезная работа
  "
327388,"
   Ты бы носил трусы, если бы у тебя не было ног?
  ","
  Што
  "
327389,"
   У тебя же нет сестры?
  ","
  Ну пусть будет, что сестры нет
  "
327390,"
   Кажется, Позовы своей новостью перекрыли все остальные события в Импре)
  ","
  Думаю да. Хайпанули, правильно?
  "
327391,"
   какие классные 🥰
  ","
  Спасибо, Ма Ро)
  "
327392,"
   На какие вопросы ты любишь отвечать? Какие темы тебе интересны?
  ","
  Я уже ничего не говорю вам, я уже сам фильтрую свои вопросы, поэтому можете себя не ограничивать
  "
327393,"
   197, мне кажеться такие вопросы можно в интернете посмотреть)
  ","
  И это тоже. Просто уже через каждые три ответа пишу про рост и многие другие штуки
  "
327394,"
   Ты слушаешь ЛСП?
  ","
  Нет. Не нравится их музыка
  "
327395,"
   Ты цифры перепутал
  ","
  Да? Ну тогда полистайте вниз, отвечал кучу раз, наткнетесь
  "
327396,"
   Какой у тебя рост?
  ","
  150
  "
327397,"
   +++
  ","
  Подписывайтесь на
  
   @antonira
  
  , задавайте вопросы нам с Ирой, скоро будем отвечать там
  "
327398,"
   +
  ","
  На данный момент плюсов больше, спасибо
  "
327399,"
   Подписалась
  ","
  Поддержим Ирку. Купер лох
  "
327400,"
   Может сделаете с Ирой совместный аск?
  ","
  Может и сделаем, если будет много желающих. Просто так не хочу делать. Поэтому пишите +, если хотите аск совместный и -, если не хотите
  "
327401,"
   Ты реально с Диной поцеловался в сериале?
  ","
  Реальнее некуда. Полчаса целовались
  "
327402,"
   Антон, а у тебя есть какой-нибудь браслет, который тебе дороже остальных?
  ","
  Браслета нет, есть перстень, который я всегда ношу
  "
327403,"
   Назови три самых полезных для тебя приложения?
  ","
  Предлагаю поднять актив моей коллеги по сериалу для Badoo
  
   @senoritasaaevaa
  
  , в долгу не останусь
  "
327404,"
   Что ты чувствуешь когда любишь? Сможешь описать свои ощущуения?
  ","
  Как у вас дела?
  "
327405,"
   Привет Антон, сначала хотелось бы сказать спасибо тебе за твоё творчество❤️ Моя мечта была-увидеть тебя в Барнауле и рассказать тебе о том, что лайнула все твои записи в ВК и первая твоя запись была в 2009 году эта запись была «...»)не смогла рассказать лично, так как на тэц-3 к вам не пускали(
  ","
  Я уже читал это
  "
327406,"
   Какое для тебя самое важное качество в человеке?
  ","
  Каждый месяц по три раза отвечаю на этот вопрос
  "
327407,"
   Цаца какая
  ","
  Ещё бы
  "
327408,"
   Почему не хочешь? Не для тебя работка?)
  ","
  Блять ну потому что было бы у меня время по грибы ходить
  "
327409,"
   Любишь ходить в лес за ягодами или за грибами?
  ","
  Я давно этим не занимался и в принципе даже не хочу начинать
  "
327410,"
   А что сам делаешь?
  ","
  Ничего. Имею привычку откушивать в дорогих ресторанах с мишленовской звездой
  "
327411,"
   Сможешь сам?
  ","
  Нет. Я супы не варю
  "
327412,"
   Давай давай совместно с Кридом , найдете там аххахаха
  ","
  Он уже был, его проблемы, что не нашел
  "
327413,"
   Твое любимое блюдо это? сможешь сам приготовить?)
  ","
  Борщ
  "
327414,"
   Аххаха, девчонки на летайте
  ","
  Уже иду на Холостяк
  "
327415,"
   Зато сейчас ух какой хулиган
  ","
  Держу в страхе весь район
  "
327416,"
   Как ты относишься к шипперам, которые постоянно орут во все окна: "" АРСЕНИЙ+АНТОН=КАНОН""?
По-моему, они жуткие...
  ","
  Уже писал, листайте
  "
327417,"
   Ты с Ирой поссорился?
  ","
  Да что уж, сразу расстался
  "
327418,"
   Насколько вы трудолюбивы ?!
  ","
  На 60%
  "
327419,"
   У тебя есть друг мысли и чувства которого ты понимаешь с одного взгляда? Если да, то кто он?
  ","
  Такого друга явно нет
  "
327420,"
   Ты в школе был хулиганом?
  ","
  Нет
  "
327421,"
   Какое твоё самое яркое воспоминание из детства?
  ","
  Бабушкины пирожки
  "
327422,"
   Как заставлять себя двигаться к цели и не сдаваться?
  ","
  Если ты не особо хочешь идти к этой цели, то ничего и не заставит, а так сама цель и должна двигать дальше
  "
327423,"
   Какая бесплатная вещь делает тебя счастливым(-ой)?
  ","
  У вас есть вопросы ко мне?
  "
327424,"
   Какие вкусняшки больше любишь?
  ","
  Все, какие бывают
  "
327425,"
   У тебя есть какие то слабости? Как с ними нужно бороться?
  ","
  Зачем бороться со слабостями
  "
327426,"
   Чем занимаешься?
  ","
  Пока на вопросы отвечаю
  "
327427,"
   Какой твой любимый цвет в одежде?
  ","
  Темные
  "
327428,"
   Какой фильм из последних тебы впечалил?
  ","
  Чек пук. Очень крутой фильм оказался
  "
327429,"
   Ты себя сейчас чувствуешь на своем месте, в своей тарелке? Или что то хотелось бы поменять?
  ","
  Нет, ничего не хочу менять, мне хорошо сейчас
  "
327430,"
   Ты пробовал что то экстримальное? Прыжки с парашутом или что то в таком роде например? Ты боишься высоты?
  ","
  Нет, не пробовал и не хочу пробовать
  "
327431,"
   Какой лучший подарок тебе дарили на др?
  ","
  Вечеринку на дому
  "
327432,"
   Куриная филешка или окорочек? 🍗😏
  ","
  Говядина
  "
327433,"
   Насколько хорошо ты можешь прятать свои чувства? Можешь улыбаться когда грустно или смеяться когда не смешно?
  ","
  Я плохо прячу свои чувства, особенно волнение
  "
327434,"
   Какие твои любимые конфеты?
  ","
  Родные просторы
  "
327435,"
   Кому ты завидуешь?
  ","
  Никому
  "
327436,"
   Скучаешь по бабулиной еде?😋
  ","
  Да
  "
327437,"
   Как думаешь, что тебе больше всего помогло добиться такого успеха?
  ","
  Ничего наверное. Просто работа
  "
327438,"
   Разве то, что ты влохновляешь людей, не заряжает позитивом?
  ","
  Я уже писал, что такое творчество не принимаю и не понимаю
  "
327439,"
   Не знаю. Я ожидала остроумного чего-нибудь
  ","
  Я тоже много чего ожидал. К сожалению, не всегда всё так, как мы ожидаем
  "
327440,"
   Как Рапунцель сушит свои волосы?
  ","
  Почему я подумал про дом-2?
  "
327441,"
   Что по -  настоящему страшно ?
  ","
  Мой инбокс
  "
327442,"
   Что тебя бесит в людях?
  ","
  Пустословие
  "
327443,"
   Ты когда то дарил подарки просто так?Не потому что повод какой то настал, а потому что просто захотелось сделать приятно?
  ","
  Когда есть такое желание и возможность, покупаю и дарю подарки или цветы
  "
327444,"
   А вооьще любишь читатт?
  ","
  50/50
  "
327445,"
   Ну может кто - то пропустил выпуск)
  ","
  Тогда я вообще не вижу смысла в каком-то наезде, если ты не видел всех выпусков
  "
327446,"
   есть ли у тебя время на чтение? что сейчас читаешь/последнее что прочитал? это ""Евгений Онегин""?)))
  ","
  Нет у меня времени на чтение
  "
327447,"
   На фотке на Макара похож😹
  ","
  Сочту за комплимент
  "
327448,"
   Блин опять дождь(
  ","
  И что дальше?
  "
