,Question,Answer
182396,"
   بَعضْ الأمُور جَمالُهَا أنْ تَكُون #سَراً ؛ كَ دَعُوة #بِصَلآتكْ لرُوحْ تَسكُن #قَلبكْ..

#مساء_الخير ❤️🌹
  ","

   مسا الورد
  
"
182397,"
   احكولها اني بحبها
   
    @fayrloz
   
","

   أنون بيحبكك 😏
  
"
182398,"
   ما خاب من قال يا رب❤❤
عندما لا يكون من نصيبك شيء اخترته
تأكد أنه سيكون من نصيبك شيء أجمل 
اختاره الله لك
الأشياء الجميلة تختبئ دائما خلف العسر
ليفاجئ الله صبرنا بكرم عطاياه
سترى برحمة من الله كيف ينبثق النور إليك من حيث لا تدري
كيف يطيب قلبك الموجوع
فلا تيأس
مي اللطيفه❤❤
يسعد مساك وقلبك يا رب ❤❤
  ","

   يسعد قلبكك يرب وينور مساكك 💕💚💕💚
  
"
182399,"
   بتآمن بمقولة ...
إنسان بينسيك إنسان :')❤👌😪
  ","

   لاااااء
  
"
182400,"
   يسسعد صصبآحگگ *-* 
صصفحتتگگ ججميلهه لهيگگ تتآبعتگگ"") 
,ببآگگ؟وگگم لآيگگ؟يسسعدگگ "")
 بعتزر منن يلي متتآبععني مسسبقآ ^^
   
    @SabaOoOo2
   
","

   اعتزارك مقبول 😝
  
"
182401,"
   تآبعتك؛💚🌼
   
    @Allahysdownenemaybdo
   
","

   بادلتك
  
"
182402,"
   ازنخ شي بالبيت لما يخلص السكر 🐸،
 كل شوي 😳! تعالي يا ليليان حطي أصبعك بالشاي ☝
 ولكم حرام عليكم والله الشاي سخخن 😢💔😭
  ","

   الله يعينك بيبتي 😢💔
   
   😂😂
  
"
182403,"
   عشانك ❤️
  ","

   يسلم شانك 😍
   
   عشانك والا فطورك😜
  
"
182404,"
   تسلمي 😂
  ","

   على ايش
  
"
182405,"
   بقلك دخن  هيشة وانسى العيشة 😂😂
  ","

   حكيم ابن عمي😂😂😂
  
"
182406,"
   فولويض
  ","

   بااق
  
"
182407,"
   حكمه اليوم
عيشها بسعادة اصلها ملهاش #اعاده
  ","

   وخذو الحكمة من افواه المجانين 😜
   
    @abdallahalhidy
   

"
182408,"

    @KoKo179
   
   اصلا ملكة الاحساس اليسا بتوخذ مني احساس ، صحيح احساس  وبس ... اذا فش عندك احساس هاي المشكلة 😂😂😂😂😂
  ","

   😂😂😂😂 نسييييت النووووم 😂😂😂😂
  
"
182409,"
   فولو للأك الجديد. 😂
   
    @Elsuuliman
   
","

   اوك
  
"
182410,"
   ع الجامعة
  ","

   تا يهونها الله
  
"
182411,"
   سأل شااب حبيبته !!
ماذاا سيككوون شعووركك لوو مت ':
فأجبته ماازحة سأككوون سعيدةة !!
ووفي اليوم التاالي ووجدته ميتاا !
وبجانبه رساالةة كااتباا فيهاا ..
سأفعل اي شي لتكوني سعيدة !!
يسعدمساكم
  ","

   مساكي
  
"
182412,"
   ما قصررتي ،، ما انت عملتي 😜😜😉
  ","
  😜😜😜
  "
182413,"
   ههه وينتا جاي 😂😂
  ","

   وين😔
  
"
182414,"
   ممكن تتجوزي مهندس
  ","
  ......
  "
182415,"
   😍😍👍👍👍thanks
  ","

   ويلكم 😍
  
"
182416,"
   كمشة لايكات 😜
ولي ما بدو يعمل رجائا ما يرد 😯😯
🙈🙂🙂
  ","

   ديش😜
  
"
182417,"
   مي ممكن توخدي مهندس 😛😛
  ","

   وين اوخدو 😒
  
"
182418,"
   مآيآ دياب ولا مآيآ مآنجآ !!😂
  ","

   يبااااااي😆😂
  
"
182419,"
   ههه بطلتي تشوفي الجدول 😂😂
  ","

   شبستفيد
  
"
182420,"
   مساحة
  ","

   نيالو التراب ....شو مخبي تحتو حبايب 💔
  
"
182421,"
   ههههه طالب هندسة فالنجاح
  ","

   اهااا
  
"
182422,"
   هههه هندسة مش من جماعتك 😂😂
  ","

   جماعة مين
   
   من انت 😔
  
"
182423,"
   اما شو جدول نزلتو بجنن
  ","

   اشوووووف😁
  
"
182424,"
   وين دايره اليوم مبينتيش😪
  ","
  shopping😍
  "
182425,"
   هههههههههههههه وك مصيبة انتي 😂
  ","

   بعرف يا قلبي 😂
  
"
182426,"
   ما بعرف معناها 😂
  ","

   حطي عينك بعيني 👀👀😂
  
"
182427,"
   بتجنن 🙊
  ","

   توك تشكرات 😋😍
   
   بس ليش اغيرها 😂
  
"
182428,"
   😐
صبايا > لو تزوجتي وآحد وبعرسك لقيتي وحدهه بتبكي ورحتي لعندهآ وسآلتيهآ ليش بتبكي وحكتلك حلمي تححقق آلك >> شو بتكون ردة فعلك تجاه الصبية؟

شباب > لوبعرسك اجاواحد وسلم عليك وحكالك انا اللي تمنيت وانت اللي حققت والدموع مليانة بعينيه واطلع ععروستك بنظرة حزن وراح وهو بك >> شو بتكون ردة فعلك تجاه الشب ؟
  ","

   بحكيلها كان غيرك اشطر😂😂
  
"
182429,"
   غيري صورتك الشخصية
  ","

   ليش مالها😡😩
  
"
182430,"
   ايش يعني 00100؟😂
  ","

   بعدين بحكيلك 😂😂
   
   شي خطير🙈🙈
   
   او
   
    @almakhu
   
   بتحكيلك
  
"
182431,"
   طب موازي ؟
  ","

   تؤ
   
   طب اسنان
   
   دينتال شيرغري 😍
  
"
182432,"
   ألا لـيتَ 'الشُّـرورُ  بلا نقـاطٍ ..😯
وليتَ الحربَُ  كانت دونَ راءْ ..👌
  ","

   كلمة يا ريت ما بتعمر بيت 😢
  
"
182433,"
   اهلا فيكي 😜😜
  ","
  😉😉
  "
182434,"
   كم معدلك ؟
  ","
  91.3
  "
182435,"
   😱😱يييييييييييي طيب خلص اسف اسف .. 😂😂
  ","

   لا ولو اهلا وسهلا 😂
  
"
182436,"
   ههههههههههههههههه 
ديري بالك المخابرات شغالة 😉😉
  ","

   دنت ووري
   
   منهم وفيهم انا 😜
  
"
182437,"
   اكثر صفة سمعتها عن حالك من الناس شو هي ؟
بدون كذب :P
  ","

   مجعمصة 💔💔
  
"
182438,"
   ما تقول عن حد منيح!!!!
قول👈 هاد الإنسان كان منيح معي اليوم😊..
إمدح كل يوم بيومو👌 ما حدا مضمون. 
يسعد مساكم
  ","

   اوبااا شي كبير
   
   يسعد قلبك حبي💕
  
"
182439,"
   سبوعين وبتنحرمو من آسكاتي 
رح تشتاقولي قصدي اشتقلكم
  ","

   مدرسة اه ؟😜
  
"
182440,"
   واوووووو ..
ايش هاض الانسر .. 
والله قوي 👌👌😱
  ","

   😂😂😂😂بشحطوني الليلة
  
"
182441,"
   سحقا لـ "" اسحقو شيئا يا ساده ‹☺›""
  ","

   سحقاً لحكام العرب 00100
  
"
182442,"
   اقرأها.. ثم ارسلها.. صدقني راح تروح وتنساها لكن ستفاجئك يوم الدين بكثرة حسناتها..سبحان الله وبحمده عدد خلقه ورضا نفسه وزنة عرشه ومداد كلماته استغفرالله ، استغفرالله استغفرالله ، استغفرالله وآتوبْ اليهْ ""اللهم صل على محمد وآل محمد,عدد خلقه ورضا نفسه وزنة عرشه ومداد كلماته :اللهم صل على محمد وآل محمد
  ","

   استغفرك ربي واتوب اليك 💚
  
"
182443,"
   تابعتك
  ","

   بادلتكك
  
"
182444,"
   تآبعوها و بطريقكم كم لايك و احكولها لحتى تردهم ❤❤
   
    @Rayanahmadh
   
   و شكراً سلفاً
  ","

   تمام
  
"
182445,"
   هلأ أنآ نفسي ""أعرف 
خير البر ""عاجله 😧""
ولا خير الامور ""اوسطها ""
ولا كل تأخيره وفيها خير😮
عشان ""نستوعب بس 😂✋
صباحكم فتل عقول ههههههه
  ","

   صباحو 😘
  
"
182446,"
   وينك زوجتي المستقبلية 😛😛
  ","

   ببيت ابوها 😔
  
"
182447,"
   مساحة
  ","

   أفتقدكك جداً ..وليجبر الله قلبي💔💔
  
"
182448,"
   ع جامعة النجاح
  ","

   ما بدي!
  
"
182449,"
   يلا مي عالنجاح
  ","

   نعم؟؟؟
  
"
182450,"
   صباحووووووو
  ","
  Gونايدم   ✋✋
  "
182451,"
   كل واحد يسألني سؤال دشوف كم سؤال ديوصلني يلا
  ","
  👍👍👍👍
  "
182452,"
   عمر ما صوتى الوحش هيمنعنى من الغناء طول عمرى معترف ان 
#الغناء_احساس 
وهفضل اغنى ولا كلامى غلط
  ","

   شو رايك ؟
   
    @abdallahalhidy
   
   😂😂😂
  
"
182453,"
   بييجي عليك أأوقات بتكون لوح تلج مآآشي ع الأرض .. لا حاسس بحاجه'ه ولا فارق معاك حد ..
  ","
  😩
  "
182454,"
   بدي تسألوني اسئلة ع صفحتي ...مساحات اي شي ...يلا goooo  💚💚
  ","
  😉
  "
182455,"
   اخر انسر
  ","
  👍👍👍
  "
182456,"

    @Malik_dayarneh
   
   صفحتك حلوة.. و أجوبتك بتجنن 😍🙈
تابعتك ✌🙈
ممكن شوية لايكاات وبردهم.. يسعدك ❤
  ","
  👍👍
  "
182457,"
   Happy independence day to All of you 
May Allah protect our country 
Proud to be Pakistani
  ","
  Ameen
  "
182458,"
   bf 
 حووب هوااايااا انتاا
 كلامك العسل وطيبه قلبك❤️
  ","

   عووومري انت عومري 💕💚💕💚
  
"
182459,"
   هههه يسلموو عمو
  ","

   ويلكم عموو
  
"
182460,"
   لايكات ازا ممكن 😊😊
  ","

   انجوووي
  
"
182461,"
   اختمو يومكم بالصلاة على النبي❤️
اللهم صل وسلم وزد وانعم وبارك على نبينا محمد
  ","

   اللهم صل عليه
  
"
182462,"
   عهههههه الله. كريم
  ","

   اكيد 🎁🎁
  
"
182463,"
   الكحتوتي ما انتي معكي مصاري كتير جاي تتخوثي.
  ","

   قمنقلع 😂معيش آكل😂
  
"
182464,"
   يما بدي هدية منك
  ","

   هات مصاري اشتريلك
  
"
182465,"
   بكرا عيد ميلادي بدي هدية منك
  ","

   نعم يما 😂😂
  
"
182466,"
   لع لع ما بتساويهااا ..وشوبدك تقهري يعني...#يجبل ما يهزك ريح
  ","

   يا سيدي اهل نابلس عراسي
   
   والتوجيهي خص نص😂
   
   والسمر الي شايفين حالهم 😜
   
   و اواخر العنقود 😍
   
   و آل فقها بشكل عام 😉😉
  
"
182467,"
   ههه ما حكيتلك سمي بدني حكيتلك احكي عني ئييي
  ","

   بس تطلع النتائج بحكيلك 😆
  
"
182468,"
   ههههه ف الغلط و موشرط تجاوبي ع التنين
  ","

   بقاهر فيك 😜😜
  
"
182469,"
   احكو عني يلي بدكم يااه*-& وممنوع القصف ايووووا☺☺
  ","

   ولا تبعت السؤال مرتين 😜😜😜😜
  
"
182470,"
   احكو عني يلي بدكم يااه*-& وممنوع القصف ايووووا☺☺
  ","

   رووووح ادروووووس 👊👊
  
"
182471,"
   حد بيفصلك ضحك 😂😂
  ","

   اخي الكبير بس اشوفو بحشش😂
  
"
182472,"
   شو رايكم بالناس الي ما بفكرو الا بحالهم وبراحتهم وما بفكرو بمشاعر الناس وكل شي عنذهم ع كيفهم ومو مستعدين يراضو حدا زعلوه او حتى يتنازلو وشو الحل مع هدول الناس !!!
  ","

   احسنننن ناس 💕💕💕
  
"
182473,"
   ( سيء جداً أن تحمل هموم ليست مناسبة لـ عمرك في وقت المفروض انك في أجمل ايام حياتك )
مقولة تمثل واقع حال الكثير منا 
لكن هل  نستحق ما يحدث لنا ؟
  ","

   كل واحد وظروفو
   
   في ناس بستحقو وناس لااء
  
"
182474,"
   مساحة ..
  ","

   رح تمّ حبّكك ..لحتى المحيط الهادي يعصبّ 💚❤💚
  
"
182475,"
   بتجنن الله يسعدها هالضحكة 😳
  ","

   شكرا أنون
   
   ويسعدك
  
"
182476,"
   ببيعوا زيها بالسوق ? 
بدي كمشة 😳
  ","

   لا والله !!
  
"
182477,"
   الدنيا عباره عن دكاتره سنان و شويه ناس تانين 😍#اهم ناس بالمجتمع
  ","

   اصلا احنا و بس والباقي زيادة عدد😉😉
  
"
182478,"
   يمااا يضحكتك 😳
  ","

   مالها😏
  
"
182479,"
   يسعد مساگكم 🌹
ممكن تعملولي ريبورت ع الاسگ تاعي 
لاني بدي الغي .. وشكرا✋ 
تشرفت بمعرفتگكم  ✌️
  ","

   عطليه انتي لازم تغلبينا 😔
  
"
182480,"
   بتعرفوا ليشش الدنياآ #ششوب ..😳! -لسسببين.. 😌✌ السسبب #الأول 👍 .. لأنو إححناآ بفصل #الصصيف .. 😉💅 والسسبب #التاني ✌ .. لأنو إححناآ مشش بفصل #الششتاء .. 🐸💔 لعمركم ماآ تصدقوا .. 😢 - #الياباآن بتررن علي #سسلاامم ✋😂😂 ✌
  ","

   غورشروس✋
  
"
182481,"
   بتحب <3
  ","

   ااااه
  
"
182482,"
   😂😂😂
  ","
  😜😜😜😜
  "
182483,"
   Pic 😉✌
  ","

   مش حلمي اني البس الابيض ويجي قرد يتأمر علي😖😎😔
  
"
182484,"
   تابعتك
بتشرف فيك بمتابعتي
  ","

   بادلتك 😊
  
"
182485,"
   عدد الفولوورز عندك
  ","
  340
  "
182486,"
   اشتقت لللايكاات والله .....❤❤ 

ادعموووني 💚💚
  ","
  👍👍👍
  "
182487,"
   الله يسامحك. ما توقعت دكتورة تحكي هيك
  ","

   بنمزح
   
   بس بالله مين بحكي؟
  
"
182488,"
   أنا شب شب
  ","

   شبشب😂
  
"
182489,"
   بالتوفيق دكتورة
  ","

   شكرا حبيبتي
  
"
182490,"
   لا بالإعدادات
  ","

   هه
  
"
182491,"
   كم معدلك بالضبط ؟
  ","

   بالضبط والا بالاستوديو😜
  
"
182492,"
   رح تدرسي طب أسنان ؟
  ","

   شو بتنصحيني
  
"
182493,"
   باي جامعة ؟
  ","
  aauj
  "
182494,"
   tbh:mai💕💕mo7trama💕💕tayab💕💕dp gamda💕💕d7ktk gamda awiii💕💕respect u💕💕
  ","
  💕💕💕💕
  "
182495,"
   شو الي بسعدك غير اسألتي !
  ","

   اجوبتك😂
   
   بسعدني وجود اهلي جنبي 💕بسعدني كون ناجحة ورافعة راسي 💕 بسعدني كون متفهمة وواقعية 💕
   
   يسعدني 😍
  
"
182496,"
   یارب الخدمه تکون عجبت حضرتگ :)
  ","

   ⭐⭐⭐⭐⭐خمس نجوم
  
"
182497,"
   ☕
  ","

   شوكرن❤
  
"
182498,"
   تشرابو شای ☕
  ","

   يريت
  
"
182499,"
   بسستغرب من البنت اللي بتفرح إذا حدا قلها دلوعه??? ??
أنا عن نفسي بعتبرها مسبه اقسم بالله بحسها طعنة اخلاقيه???
  ","

   وانا كمان بتنجرح مشاعري💔💔
  
"
182500,"

    https://youtu.be/emAwo2h1k_s
   
   جماعي
  ","

   مع السلامة ✋
  
"
182501,"
   حكككالها بحبك 🙉🙈
حككتله قولها بطريقه رجوليه 😌😌
حكالها تتزوجيني🙈😍😍

#يا_صلاتك_يا_محمد_ابن_مين_هاد😳😲😱😳😲😱
  ","

   شي كبييييير
  
"
182502,"
   Following
  ","
  Back
  "
182503,"
   tbh:mai💕dp gamda💕answers 7lwa💕mo7tarma💕tyba d7ktk 7lw💕respect u💕
  ","
  Thank u ❤💕💕💕
  "
182504,"
   ما عصيناك استخفافا بعظمتك .. و لكن سولت لنا انفسنا فاغفر لنا يا اكرم الاكرمين <3
  ","

   استغفرك ربي واتوب اليك
  
"
182505,"
   فولو
  ","

   باك
  
"
182506,"
   صباح الخير ...اي ساعه صحيتو انا ٧ 😉
  ","
  6
  "
182507,"
   ذكرى طفولتك المفضله 😏😏😏😏

انا الذكرى المفضله لما كنت اروح ع دار عمتي كنت اضلني اكتل اولادها واعمل حالي ملك عليهم 😈😈😈 ويردو علي😂😍😈😈😈😈😈
  ","

   اشياء مبتنحكى 🙈🙈😂😂
  
"
182508,"
   سَأعِزُف مٌن كـٍلـٍـًمٌآٍتـَي لـٍـًحًـنًـآٍ هـذٍآٍ الـٍـًصـبـُآٍح لـٍـًحًـنًـآٍ فـٍيـٍرٍوزُيـٍآًٍ لـٍـً آٍَخـبـُرٍكـٍ بـُ آٍنًـكـٍ حًـقـآٍ بـُعِدًكـٍ عِلـٍـًى بالـٍـًي ..صباح الخير
  ","

   صباح الورد
  
"
182509,"
   _ ⌚ 💔
  ","

   انت تبقى السر بين قلبي 💔ومكاتيبي 💌💌
  
"
182510,"
   النااس بتعرف قيمتك #بحآلتين✌😏 .. 👇 - لممآا #تموووت 🙈💔 - ولمماا تشوفكک #مبسوط مع غيرهم
☺#ركز_ع_ثانيه 👆 😉😉
  ","

   للأسف
  
"
182511,"
   ايش اسم عيلتك ؟
  ","

   اوغلو
  
"
182512,"
   صباحو 😊
فلفلتك فلفليني😂😘
  ","
  Gونايدم ✋😁
  
  ما عندي فلفل 😜
  "
182513,"
   هففف خلصص ما بديي هفف سلام
  ","
  ....
  "
182514,"
   اوك ماشي
  ","
  ...
  "
182515,"
   خص ما بددي اشي منك باااي هف
  ","

   غورشروس✋
  
"
182516,"
   لا بحياتك بدي اياهاا
  ","

   بس اسأل صاحبتها 😉✋
  
"
182517,"
   والله يا دكتورتنا بدي نزلهاا ع الفيس عجبتنيي ما تخاافي ماا بدييي اابيعها
  ","

   هههههه لا هاي الي بس😜😜😜مخصصة 😁
  
"
182518,"
   مين بصورت الغلاف
  ","

   محدا مهم 😉
  
"
182519,"
   ه خص خص بييض ههههههههه والله احلى دكتوره
  ","

   دنت توك وذ مي 😩
  
"
182520,"
   بس دكتورتنا بدي الصوره الخلفيه
  ","

   لمازا
  
"
182521,"
   اه هييك اضحكي بينيلي ه الاسناان الصفر هعهععهع
  ","

   نعم؟! صفر بعينك 👊👊💔
  
"
182522,"
   ههههه عاادي ااصلااا نشاااط هيك من ه الصبح
  ","

   اه شايف😜
  
"
182523,"
   اه اه موفقه ياا رب تشربيي شااي قهوه نس كابتشينو ؟؟ اامري
  ","

   لا يسلمو ههههه
  
"
182524,"
   غرييبه مالك ؟؟ ب العاده خم نووم
  ","

   لا يي دايما بصحى بكير بحدود8
   
   بس هالفترة على 7
  
"
182525,"
   شو مصحيكي يا دكتورتنا من ه الصبح
  ","

   علي شغل ونزلة على السوق
  
"
182526,"
   اهلين دكتورتنا صبحتي صاااحيه ؟؟
  ","

   للأسف😩😩
  
"
182527,"
   فيه ناس لما يخلصون كلامهم المفروض يجي ذاك اللي في سبيستون ويقول : انتهت رحلتنا في كوكب اكشن ! 

        ^ياخي كذابين ☻🌚👊
😂😂
لايكاتكم 🙊🙈
  ","
  😊😊👌
  "
182528,"
   ﺍﻧﺸﺮﻫﺎﺑﻘﺪﺭ ﺣﺒﻚ ﻟﻠﻘﺮﺁﻥ ! ﷽.﴿.ﻗُﻞ.ﻫُﻮَ.ﺍﻟﻠَّﻪُ.ﺃَﺣَﺪٌ.۞ﺍﻟﻠﻪُ.ﺍﻟﺼَّﻤَﺪُ.۞.ﻟَﻢْ.ﻳَﻠِﺪْ.ﻭَﻟَﻢْ.ﻳُﻮﻟَﺪْ.۞.ﻭَﻟَﻢْ.ﻳَﻜُﻦ.ﻟَّﻪُ.ﻛُﻔُﻮاً.ﺃَﺣَﺪ.﴾
  ","
  .....
  "
182529,"
   أيّهـا المشـتاقون لـِ نـور جـماله 😍
 صـلّوا عليه وسـلّموا تسلـيما 🌸
  ","

   اللهم صل عليه وسلم تسليما كثيرا
  
"
182530,"
   صبااااح الخير
  ","

   صباح النور
  
"
182531,"
   مع نهاية يوم الجمعة ~💜 
-
 اللهم حقق لنا فيه ما نتمنى🙈 💙 




صلوا على أشرف الخلق والمرسلين 😌 🌹 مساكم سعادة🌸
  ","

   عليه افضل الصلاة واتم التسليم
  
"
182532,"
   غدًا أو بعد غد سوف يمارس الناس سيئاتك التي كانوا ينهونك عنها
  ","

   الكل هيك
  
"
182533,"
   ازا مافيها غلبه ممكن متابعه لهاد الشب ورشت لايكات ❤
   
    @asmmaralthniba0
   
","
  👍👍👍
  "
182534,"
   مساء الورد🌹..اكثر واحد من اهلك تحب تطلع ويا وما يظوجك..اني اخوية لان يصرف عليه 😁
  ","

   اخي الكبير
  
"
182535,"
   ثم نظر والد العروس و قال "" فإن شاء سكن على حصير و إن شاء سكن على حرير، فالأمر أمره والبيت بيته، فمن اؤتمن على العرض لا يُطالب بالمال ""
  ","

   👍👍👍يتمملهم على خير
  
"
182536,"
   لو كنت غنى ومعاك فلوس كتير .. تفتكر ايه الى كان هيتغير فى حياتك 🐸
الى محتاجه وهيبقى معاك 
اتكلم عنك وانت مليونير كدا وسمعنى 😄
  ","

   ما رح يتغير شي الحمدلله الله عاطينا 😌
  
"
182537,"
   مسااحه من عندك 😊😊😊
  ","

   قالت:انا قوية
   
   وتلك الصخور التي سقطت على قلبي كانت مجرد صدفة لا اكثر
   
   انا قوية لا ابكي
   
   وبكت 😢
  
"
182538,"
   وحيات أغلى حاجه عندك ابعت دي لكل اللي عندك حتي لو انا منهم "" اللهم صل على سيدنا محمد وعلى آله وصحبه وسلم ""انا حلفتك بالغالي .سنصل علي سيدنا محمد لتكون صلاة مليارية ان لم ترسلها قطعت الحملة صل علي النبى محمد وحاول تبعتها ل 10 مسلمين واوعي تكسل دول مليون حسنةً (بنية الفرج
  ","

   عليه افضل الصلاة والسلام
  
"
182539,"
   هههه ليش ها شو فيها نكد يعمي
  ","

   مافي نصيب 😭😩
  
"
182540,"
   مـَـآ أروَعَ النّصيبَ عِندَمآ يَكُون هُوَ الحَبيبُ المُنتَظَر !*
❤️😍
  ","

   لازم نكد على ساعة هالمسا 😩😩
  
"
182541,"
   نزلت شوية مساحات  
 لفو عليهن لايكات 
يسعدكم بدي أصل 10k 😉😉
  ","

   حلوين
  
"
182542,"
   مو عبالك الناس الله ماسخها لو بس اني اشوفهم هيج😂.
  ","

   وانا كمان هيك بشوف😂
  
"
182543,"
   مسااحه بجماالك❤️#
 بس الي😜
  ","

   خلقتا باللون العسلي 😍😍
   
   ليحلي الله بهما أيامي ويلون حياتي ❤
   
   12:12 👌😉
  
"
182544,"
   رجعت اناهه 
اشتقتولي بعرف*-*  
شسمو انحلت المشاكل وكل شي تمام
  ","
  wlc back bb
  "
182545,"
   يسعد مساكم
مساحة🌸🎶
  ","

   حلوة السرقة 😍😍
  
"
182546,"
   ايوا ايوا بلشنا بدعايات للاسنان 
الله يديم هالابتسامة 😜😜
  ","

   هههههه 😂يسعدك ربي
  
"
182547,"
   بتنوووري
  ","
  😒
  "
182548,"
   اكيد؟؟
  ","

   عالاغلب
  
"
182549,"
   متى يعني
  ","

   الاحد بس مو بعد بكرة
  
"
182550,"
   مايا متى نازلة عالنجاح
  ","

   عن قريب
   
   ليش؟
  
"
182551,"
   I am not understand what are you saying
  ","

   احسنلك يبن الحلال 😂😂
  
"
182552,"
   lozzz :-P
  ","

   فستق حلبي 😜😜
  
"
182553,"
   🙄🌹
  ","
  💐💐💐
  "
182554,"
   em already follow you:-P
  ","
  wlc ❤❤❤
  "
182555,"
   follow
  ","

   بكير 😏
  
"
182556,"
   ان شاء الله تدوم
  ","

   عخير يرب
  
"
182557,"
   بس بالصوره بتضحكي هههه
  ","

   من زمان هاي
  
"
182558,"
   دا اللى سهران عشانها 
هى مش فى بالها 
واللى سهرانه عشانه 
هى مش فى باله
ف هى هى .. ف الحالتين 
مجنى عليها .. وبرضو مجنيه
  ","
  ...
  "
182559,"
   سلامو عليكو 😁ߘ`رسمه  رسمه جديده يعني اللي بحب يشوفها يحط لايكه وحده يعني إذا عجبتو و لو معجبتكوش عادي حطو لايك بزعلش ߘ😂😂ߘو سلامو عليكو ߙ🙋
  ","

   حلوة 😉go on
  
"
182560,"
   اذا بجيك النكد فجأه   شو تعمللو  جد الله يعطينا الصبر وبس والحمد لله ع كل حال
  ","

   من قلب الحدث
   
   ببكي شوي بعدين بروق
  
"
182561,"
   تفتكر لو مت صحابك هيعملوا أيه ؟!
  ","

   موصيتهم يزفوني ويعملو عرس 💔💔
  
"
182562,"
   اوعي تنكدي 
ولك الاثنين دوامي بديش
  ","

   وك نيالك انا زهقت حالي بالبيت
   
   رح اجيزوركم باقرب فرصة
  
"
182563,"
   ﻻ ﺗﺬﻝ ﻧﻔﺴﻚ ﻟﺤﺪﺁ ﻣﺎ ﺑﺪﻭ ﻳﺎﻙ ، ﺗﺮﻯ ﻏﻴﺮﻩُ ﻣﺴﺘﻌﺪ ﻳﺠﻤﻊ ﺗﺮﺁﺑﻚ 😊 #مساء_الخير 🌸
  ","

   مسا الفل
  
"
