,Question,Answer
321857,"
   Как правило, родителям таких детей откровенно плевать, я была знакома с одним парнем, которого только эта тема и волновала, и все, что у меня крутилось в голове это: «Блин, тебе 15 лет, ало, я всего на год тебя старше и не понимаю, в чем прикол», думаю, не стоит говорить, что наши пути разошлись
  ","
  Всякое в жизни бывает. Главное, чтобы эти люди одумались
  
  Кстати, Ира сказала, что такое бывает из-за недостатка любви в семье
  "
321858,"
   Ты куришь?
  ","
  Да, давно уже курю
  "
321859,"
   Нет, кстати, не все такие, но, к сожалению, их большинство, и очень обидно, что из-за таких тень ложится на всех. И я не буду сейчас писать о важности сексуального просвещения, т. к. интернет сейчас есть у всех, а если и нет, то человек, имеющий голову на плечах поймёт, как лучше поступить.
  ","
  Я, кстати, не обобщал, я говорил именно о тех, кто родил в 16 и бросил детей. Есть те, кто рожают и у них всё круто. Есть те, кто не рожают ,у них ещё лучше. Просто, блин, народ, вы же всё видите и знаете. Если нет денег на презервативы, то лучше перетерпеть, правда. Кароче, я не знаю, как достучаться до таких людей. И их родителей
  "
321860,"
   Блин, а если девушка рожает в 16 лет, она же сама ещё ребёнок, так что получается, ребёнок родил ребёнка и тебе придётся воспитывать уже 2-х детей👌🏼
  ","
  На самом деле это всё такая хрень. Раньше же рожали рано, правильно. Но просто воспитание и цели были разные. Сейчас детей так воспитывают, что, можно сказать, и не воспитывают, поэтому в 16 лет они избалованные дети, которые слишком большие, чтобы сказать да сексу без презервативов, нет аборту и ма,па сами как-нибудь воспитанию ребенка
  "
321861,"
   Не, ну представь воспитал одного ребёнка (а иногда и не одного) и тут сюрпрайз мазафака: ещё один, только ты уже слишком стар для этого дерьма((
  ","
  Ну знаете если так будет и мой ребенок принесет мне в 16 лет внука я именно так и скажу. И пусть делают с ним, что хотят, я буду пить пиво, пердеть и смотреть футбол... собственно, всё то же, что и сейчас, только с сединой на голове
  "
321862,"
   Страшнее только, если бы ты оказался на месте деда
  ","
  Дедом быть клёво
  "
321863,"
   Не понимаю таких людей, тип одно дело просто шутить, а другое - реально лезть в жизнь незнакомого человека. Короче, идите к черту❤️
  ","
  Кароче да
  "
321864,"
   Видимо, все Антоны очень не хотят детей на подсознательном уровне. А придется, ребята!
  ","
  Да кто вам сказал?
  "
321865,"
   Самое главное в таких шоу не оказаться на месте отца
  ","
  По факту просто
  "
321866,"
   А потом тебя выгонят, потому что те девушки, которые там снимаются, будут воспринимать твои советы всерьёз)
  ","
  Да ладно никто меня не выгонит
  "
321867,"
   Кажется, я поняла, куда тебя звали ведущим😂
  ","
  Если бы
  "
321868,"
   Лучший совет, однозначно😂 И нахрена я готовлюсь сдавать 6 предметов на ЕГЭ и думаю о будущем, если можно нарожать 5 детей и жить на мат. капитал?¿
  ","
  А я о чем? Главное идти на шоу Беременна в 16 и зовите меня как эксперта
  "
321869,"
   А теперь ты официально разрешил)
  ","
  Жду когда меня позовут экспертом на шоу Беременна в 16 просто
  "
321870,"
   Они же в тебе кумира видят) Последуют же совету)
  ","
  Они и без этого совета так делают
  "
321871,"
   Какой совет мог бы дать людям, которым сейчас 16-17 лет?
  ","
  Рожайте, пейте так, будто мы в средние века и ещё не придумали презики и другие развлечения
  "
321872,"
   Делать, что хотим?
Хорошо.
*Накрывает стол, достаёт вкусняшки*
Пошли чай пить?😁
  ","
  Ну я пью пиво, а вы можете чай
  "
321873,"
   История с твоим номером и badoo, к сожалению, вообще не двигается
  ","
  Ну на самом деле я не слишком расстроен
  "
321874,"
   Тебе нужен телефон для разговоров или для интернета?
  ","
  Для всего
  
  Я общаюсь по работе, с друзьями, с девушкой. Это вообще незаменимая вещь в моей жизни
  "
321875,"
   В каком году ты закончил школу? Ты застал ЕГЭ?
  ","
  Я закончил школу как раз тогда, когда егэ только вводить начали
  "
321876,"
   Ты как-то писал, что твой аск не «Зашкварные истории», и ты свои истории писать не будешь, а мб мы напишем самое смешное, что с нами случалось, а ты посмеёшься (наверно)?
  ","
  Да я бы хотел просто на вопросы поотвечать
  "
321877,"
   Блин, такая же фигня, тип как-то стрёмно открыто вопросы задавать... (((
  ","
  Ну тогда задавайте анонимно. Вообще делайте, что хотите, у меня свободный аск
  "
321878,"
   Блин, моя стеснительность доходит до того, что я часть вопросов пишу анонимно, просто чтобы не показаться навязчивой😂 Это уже клиника, да?
  ","
  Да ладно, тут некого стесняться
  "
321879,"
   Пипец, бывает такое, что смотрят и смеются, это реально стремно, в такие моменты провалиться хочется. Не делайте так, серьезно
  ","
  Ну смотрите, только не хихикайте. Вот именно смех самое стремное
  "
321880,"
   Честно, если бы увидела тебя на улице, не подошла бы, так как очень стеснительная, но и сталкерить бы не стала, это очень странно
  ","
  Ну лучше уж так, чем из-под тишка фоткать и ходить за тобой следом. И мы в принципе не кусаемся, за Серёжу не могу отвечать, так что можно подходить, я никогда вроде не отказываю в фотографии
  
  Был момент, когда подошли сначала фоткаться к Ире, а потом ко мне
  "
321881,"
   Тебя когда-нибудь сталкерили на улице?
  ","
  Было такое. Ходили за мной недолго, думали я не замечу. Было стремно, потому что они шептались громко и смеялись. Никогда так не делайте. Если хотите подойти, подходите, так будет намного лучше, чем вы будете смотреть издалека, ходить за мной и фоткать ""без палева""
  "
321882,"
   я тебе пишу
  ","
  Ну если ты считаешь себя неадекватом, то ладно, Поль
  "
321883,"
   Если бы ты выкладывал фотки 18+, актив у тебя в аске был бы просто бешеный) sad, but true
  ","
  Хмммммм
  "
321884,"
   Это все из-за аватарки😂 Очень грозно выглядишь
  ","
  Это всё потому, что я не выкладываю фото 18+
  "
321885,"
   Боже, как же я рада, что нашла твой аск, тут движ интереснее, чем у меня в жизни😂
  ","
  Приятно, спасибо 😂👌🏽
  "
321886,"
   Тебе пишут неадекваты? Или тебя это миновало?
  ","
  Мне много кто пишет. Но не те, кто пишет
  
   @frantz_juli
  
  ,
  
   @juliabotaboo
  
  и другим девушкам. Меня это, видимо, обошло стороной
  "
321887,"
   Мы все тупим😂
  ","
  Давайте небольшой перерыв, можете позадавать вопросы, просто я пока не могу думать над вашими ребусами
  "
321888,"
   Точноооо... ты не один тупишь, я присоединяюсь
  ","
  Блин, интересная фигня, довольно таки прикольно вспоминать тех, кто были в гостях
  "
321889,"
   🐺🗣🌕
  ","
  Нюша
  "
321890,"
   Дак это Ивлеева
  ","
  Так это понятно. Просто я в принципе говорю ,что тупой. Прислали много смайликов, а я вот честно сижу и туплю
  "
321891,"
   💁🏼‍♀️🦺🤏🏻1️⃣5️⃣
  ","
  Я не думал, что будет так сложно. Но это весело. Простите, что я такой тупой
  "
321892,"
   Хммм...есть такое шоу    ❤️⚒💒   VS  🎤🙅🏼‍♀️📸
  ","
  Бородинааа
  "
321893,"
   НИколай Соболев) 👱🏻‍♂️ - это тип Паша, 🤜🏻🤛🏻👎🏻 - конфликт, 💁🏻‍♂️❤️💁🏻‍♂️ - его самовлюбленность, 1️⃣7️⃣ - тупой ответ про 17 кг сахара)
  ","
  Капец как сложно, прям заморочились с ним
  "
321894,"
   ❤️⚒💒
  ","
  Слишком сложно, подсказку можно?
  "
321895,"
   🗣️🎿 🔫
  ","
  Губерниев
  "
321896,"
   В общем, вот: 👱🏻‍♂️🤜🏻🤛🏻👎🏻💁🏻‍♂️❤️💁🏻‍♂️👔1️⃣7️⃣
Если не угадываешь, пишем в ответы, кто это и расшифровку)
  ","
  Вот тут я уже не знаю
  "
321897,"
   Еее
  ","
  Даже не надеялся угадать
  "
321898,"
   🎤🙅🏼‍♀️📸
  ","
  Бузова?
  "
321899,"
   Давай с легкого
""Умирать, так под музыку из Студии Союз""
  ","
  Не, я про гостей имел ввиду
  "
321900,"
   Так даже лучше) Или какую-то цитату из импровизации?
  ","
  Ну, кароче, я согласен попробовать вот эту угадайку
  "
321901,"
   Давай мы тебе будем с помощью эмоджи загадывать гостя из импры, а ты угадывать?
  ","
  Я уже половину забыл
  "
321902,"
   Может что-то вроде крокодила только когда ты что-то рисуешь, и кто-то угадывает что это (не помню как называется)😅🌚
  ","
  Нет, давайте всё же что-то легковыполнимое
  "
321903,"
   Как насчёт «рофлим с дерьмовых фантиков?»
  ","
  Вот эту хрень я точно обозревать не буду
  "
321904,"
   Кстати, а можно тебя в аске на постах с мемасами отмечать? А то их очень много и, вряд ли, ты видел все
  ","
  Отмечайте
  "
321905,"
   И сейчас по всей жёлтой прессе:Актёр шоу Импровизация высмеял Моргенштерна😂Отвечаю, про тебя много всякой херни в инете(((
  ","
  Я не удивлен даже. Но мне пофиг
  "
321906,"
   Эту фишку уже, если не ошибаюсь, Моргенштерн воплотил в жизнь)
  ","
  Подвинется
  "
321907,"
   Сейчас будет максимально странное предложение, но мб ты будешь выкладывать в аск какие-нибудь МеМаСы с тобой (естественно те, которые реально смешные)?
  ","
  Ну, я думаю, что это будет как #ЭстетикаШастуна
  "
321908,"
   Ну, во-первых, хотим видеть на твоём аске актив, а дальше посмотрим)
  ","
  Ну вот я тоже этого добиваюсь
  "
321909,"
   Например? Какого плана?
  ","
  Ну, не знаю. Интересно что вы хотите видеть на моем аске
  "
321910,"
   Давай отвечай уже с фотками!
  ","
  Может мы с вами придумаем какую-нибудь прикольную штуку?
  "
321911,"
   Ахаха, чёт в голос, ты разогрел во мне интерес, на что моё лицо сгодилось бы в подобном плане😆
  ","
  Обращайтесь, развеселю и разогрею
  "
321912,"
   Антон, не используй только своё лицо по тому же назначению, я тебя прошу😆✌️
  ","
  Стану лицом туалетной бумаги
  "
321913,"
   Сколько раз в день ты моешь руки?
  ","
  Что за обновление аска и почему его все хейтят
  "
321914,"
   ты реально был зависим от наркоты?
  ","
  Реально нереально
  "
321915,"
   Уточню, года где-то пол назад, я наблюдал как у тебя немного подгорело, ну скорее да, уж больно много было тогда вопросов на счёт этого)))
  ","
  Ну возможно.
  "
321916,"
   Мне показалось не так давно тебя бесила это тема, или это от переизбытка её? 🌚
  ","
  Не помню, чтобы я недавно говорил, что меня бесит эта тема
  "
321917,"
   О, боже... Антон, ты всё таки смирился с этими дурацкими слухами, что даже стал шутить на эту тему? 😅🌚
  ","
  Ну вообще уже давно рофлим с Арсом на эту тему. Уже несколько лет уж точно
  "
321918,"
   С Диной Саевой общаешься или после окончания съёмок баду уже нет?
  ","
  Нет, не общаемся сейчас
  "
321919,"
   Ты будешь отвечать ещё большими ответами?
  ","
  Ну если будет такой вопрос и у меня будет желание много клацать пальцами по экрану, то да
  "
321920,"
   Антош, что делаешь?
  ","
  Я вот не понимаю, что можно делать на карантине
  "
321921,"
   Импру смотришь?
  ","
  Я нет, а вы смотрите?
  "
321922,"
   Какой вопрос - такой и ответ😂😂
  ","
  По факту
  "
321923,"
   Все еще жив??? А у вас были какие-то иные планы на свою жизнь, нежели жить?
  ","
  Нет конечно
  "
321924,"
   Антон, дело такое, как ты понял возможно, я обожаю юмор как таковой, но...так как он у меня малость дэбильный, лови вопрос. 
Попа не болит после Позова? 🌚✌️
  ","
  После Попова болит
  "
321925,"
   Как дела?
  ","
  Да нормально. Всё ещё жив
  "
321926,"
   Какая самая популярная фраза на английском?
  ","
  Ай донт ноу
  "
321927,"
   Как вчера вечер прошел?
  ","
  Нормально, посидели в компании, пели в караоке, играли в настольный футбол. В общем отдохнули
  "
321928,"
   Как насчёт ""ЭШ-необъяснимо, но факт""?! 🌚✌️
  ","
  Бля, это слишком смешно
  "
321929,"
   Пора признать,что все твои фото - это отдельный вид эстетики.И тут не поспоришь.
  ","
  Я уже давно это знаю
  "
321930,"
   Тебя когда то пытались вернуть назад в отношения после их окончания???
  ","
  Нет
  "
321931,"
   По-моему,длинновато название.Как насчёт ЭШ?Самому же лень писать будет.
  ","
  Ну я же попросил придумать название
  "
321932,"
   Все грешат на Арса, за его любовь к себе, а Шаст вообще не парится  и создаёт рубрику ""ЭСТЕТИКА ШАСТУНА"" 😂😂😂Хули нет, когда да! 👌
  ","
  До Арса мне ещё далеко
  "
321933,"
   А кроссы в эту же рубрику?
  ","
  Если хотите, то да. Может быть будет отдельная, хотя смысл
  "
321934,"
   #ЭстетикаотШастуна актуальна и днём,и ночью
  ","
  Ну значит пускаем эту рубрику в оборот
  "
321935,"
   Победа над собой - это победа или поражение?
  ","
  Эта красота должна быть и здесь
  "
321936,"
   Да не бойся.Говорят,чай с имбирем и лимоном пить и иммунитет повышается.Руки чаще мыть.И все тип-топ
  ","
  Всем говорю, кто может руки по 100 раз в день и скупил антисептики, что этим можно заниматься и не вовремя пандемии
  "
321937,"
   Ну там как.Когда появилась инфа о болезни,мы с родственниками были на море.А когда вернулись,через несколько дней поднялась температура.А родственники просыпались ночью от тяжелённого кашля.Утром поехали в больницу,выписали лекарства.Все прошло,никого не заразили.Тогда ещё не так мутирован был вирус
  ","
  Блин, страшно жить
  "
321938,"
   Мы заболевали этим.Когда только все начиналось.Сейчас все хорошо,но лучше не рисковать.
  ","
  Да?! Я ничем не болел
  "
321939,"
   Кстати говоря, у меня такое ощущение у себя частенько, но скорее всего лишь это ""сдвиг по фазе"" , и я перестаю так заострять на этом внимание😆✌️
  ","
  Да я с этим согласен, но лучше подлечиться в свете последних событий
  "
321940,"
   Это ощущение - вся моя жизнь😂🙈
  ","
  Ну кстати и моя тоже, но в свете последних событий
  "
321941,"
   А что у тебя?Температура?
  ","
  У меня ощущение, что я заболел😂
  "
321942,"
   Ну,если заболел,даже обычной простудной,выздоравливай поскорее)и Иришку не заражай✊🏻
  ","
  Ничего не обещаю, за мной же нужно ухаживать
  "
321943,"
   Антон, плохие новости, ты не ляжешь спать) готов видеть микросны на яву? 🌚✌️
  ","
  Ахаха, почему? Вопросов нет по факту
  "
321944,"
   Вот этой вот фигней?
  ","
  Надеюсь нет
  "
321945,"
   Как дела?
  ","
  Кажется я заболел 😅
  
  Но это не точно
  "
321946,"
   +1🐰♥️
  ","
  Давайте врубим рубрику #эстетикаШастуна ?
  "
321947,"
   Когда спать?
  ","
  Когда вопросы закончатся окончательно
  "
321948,"
   Давайте вы с Ирой сейчас вместе будете отвечать?
  ","
  Ну если вопросы будут, то я за
  "
321949,"
   Быстро загораешься чем-то, увлекаешься новыми идеями? Легко ли другим людям зажечь в тебе энтузиазм? Или, может, наоборот, ты чаще сам вдохновляешь других?✨
  ","
  Я быстро могу заинтересоваться и также быстро бросить
  "
321950,"
   Антон, а что из живности ты в принципе б съесть не смог? 🌚✌️
  ","
  Тараканов
  "
321951,"
   А в Импровизации ты не схоже попал?Типо «у меня,что показать народу»
  ","
  Нет, туда меня позвали после того, как увидели выступление на Спорном вопросе
  "
321952,"
   Не,ну за такую интригу тебя просто обязаны позвать в шоу.Мы уже хотим услышать зашквар от Шаста
  ","
  Вот так я и заставил пригласить себя в истории, если это когда-нибудь произойдет
  "
321953,"
   Что мешает, тебе ими поделиться???
  ","
  То, что мой аск - это не Зашкварные истории
  "
321954,"
   Их может снимать больше не будут, у всех истории закончились (((
  ","
  У меня не закончились, вы чего
  "
321955,"
   А шо есть,что рассказать???
  ","
  Всегда есть, что рассказать
  "
321956,"
   Кстати,слишком мало тебя в этом сезоне Баттла.Даже и не смотрится как-то(
  ","
  Ну я был бы не против быть там одним членом жюри, но это тоже не от меня зависит
  "
321957,"
   А в ЧБД?
  ","
  Да везде бы сходил, лишь бы звали и было время
  "
321958,"
   Антох,Comment Out смотрел?Хотел бы сходить?
  ","
  Смотрел. Было бы неплохо туда м на Зашкварные истории залететь
  "
321959,"
   Хотя.Можно и так.Поздравляю,Шаст!Их уже 13000!🥳
  ","
  Эх, если бы
  "
321960,"
   Ребят,дааайте добьём,у Шаста почти 13000 постов!!
  ","
  Кстати, да, можно и добить сегодня
  "
321961,"
   Ну,а примерно?Как все выглядело?
  ","
  Да шарики, украшения, еда, колпаки, хот доги сами, собственно. Ну всё, что помню. Дальше была обычная пати у Шаста на хате
  "
321962,"
   Звучит интересно,но моему мозгу это неизвестно😬😅
  ","
  Я попытался найти фотки, но не нашел
  "
321963,"
   Я уже думала подкинуть их в соседнюю комнату, к родителям, ибо тусуются они у меня, но там они тише воды, ниже травы. Когда даже для котов я не авторитет(
  ","
  Я тоже не авторитет
  "
321964,"
   Ира расстроится(
  ","
  Поэтому не выкидываю
  "
321965,"
   Нет, я своих люблю, вроде... Но ночные поиски клада в лотке и конфликты, драматичнее, чем в Доме 2 очень напрягают
  ","
  Ночные выходы кота меня начинают напрягать. Я уже думал подкинуть его соседям
  "
321966,"
   Как человек, живущий с двумя котами - полностью поддерживаю.
  ","
  Ну я их в принципе до сожительства с ними не любил
  "
321967,"
   Кстати пилот ""Импровизация. Команды"" выйдет до лета или уже после?
  ","
  Как будет готово к выходу
  "
321968,"
   А в каком стиле?Мб,ты уже отвечал,я просто не помню.
  ","
  Хот дог пати что ли. Как-то так кароче
  "
321969,"
   *Люк покинул чат*
  ","
  Уже давно покинул
  "
321970,"
   Это в том году у тебя была вечеринка на дому?
  ","
  Да. Ее организовала Ира и сразу же после концерта мы поехали к нам домой и отметили
  "
321971,"
   Давай какой-нибудь неизвестный факт о себе?
  ","
  Я не люблю котов
  "
321972,"
   То есть ждёшь его?
  ","
  Ну как сказать жду. Просто он придет рано или поздно, так почему бы не получить от него кайф? Тем более в том году было прикольно праздновать
  "
321973,"
   Тебе Д.Р уже не в кайф?
  ","
  Мне всё в кайф
  "
321974,"
   А мб ты нам ещё вопросы позадаешь, пожалуйста?🥺👉👈
  ","
  На следующей неделе точно позадаю
  "
321975,"
   А у тебя крестники есть?
  ","
  Пока ещё нет
  "
321976,"
   Какой твой любимый праздник?
  ","

   @gladkaya03
  
  я отметился на твоём опросе, да да
  "
321977,"
   Мое лицо когда в магазине опять нет моего любимого дошика... и гречки.... и всего😖
  ","
  Не хочется удаляться в эту тему. Го просто общаться на всякие разные темы
  "
321978,"
   Нужно начать получать эстетическое удовольствие глядя на Антона👌🏼
  ","
  Уже давно пора
  "
321979,"
   Как тебе тренды?🙃
  ","
  Я там не сижу
  "
321980,"
   В одиночестве больше плюсов или минусов? Какие у него последствия могут быть?
  ","
  Кому как. Кому-то прикольно быть в какой-то момент одному, а кому-то нет
  "
321981,"
   Как перестать получать эстетический оргазм, глядя на твои кроссы?! 😍
  ","
  Зачем переставать?
  
  Лучше придумайте название этим фоткам
  "
321982,"
   Ты все выпуски ЧБД смотришь или по-желанию? Когда есть время
  ","
  Когда есть желание
  "
321983,"
   Смотришь кого-нибудь в ютубе?
  ","
  Не всех, например, Мармока
  "
321984,"
   У тебя есть друзья с которыми познакомился еще в школе или садике??
  ","
  Ага, а ещё есть друг, с которым какашки кушали в песочнице
  "
321985,"
   Насколько нужно быть известным, чтобы позвали гостем в импру?
  ","
  Ну вы посмотрите всех гостей Импры и сделайте выводы сами
  "
321986,"
   В чем прикол VIP значка?¿
  ","
  Не знаю, я знаю, что можно будет отвечать тайными ответами. Я хочу попробовать эту штуку и всё, больше мне не за чем вип
  "
321987,"
   Если создадим петицию «Дайте Антону VIP значок в аске, собаки», подпишешь?
  ","
  Я распишусь везде, где нужно, если мне ща это дадут мой значок
  "
321988,"
   Я читала, что значок может появиться в течение 2-х дней
  ","
  Ну всё, жду два дня и буду потом жаловаться
  "
321989,"
   Какой вид спорта ты предпочитаешь?
  ","
  минутка пиара моей любимой подружки
  

   @nevtomklybe
  
  накиньте ей вопросов, а то человек умирает от скуки
  "
321990,"
   У тебя бывает ощущение, будто за тобой кто-то следит?
  ","
  У меня есть ощущение, что меня кинули
  
  Я сделал все задания, где мой значок ,собаки?
  "
321991,"
   Сейчас у многих блогеров проблемы с ютубом, отключение монетизации, блокировка комментариев даже за маты, не боишься, что тебя это тоже коснётся?
  ","
  Если такое и будет, то я умру с голода
  "
321992,"
   Только сейчас заметила фон... ля какой
  ","
  Спасибо
  "
321993,"
   Как тебе Сережино шоу «Камень, ножницы, бумага»? Сложно было снимать?😹
  ","
  С Матвиенко всегда трудно
  "
321994,"
   Но ты же лучший актёр в мультивселенной....
  ","
  Это меня недавно повысили
  "
321995,"
   Привет) Помните о дне рождения лучшего актера вселенной?
  ","
  У меня в апреле только
  "
321996,"
   Как долго ты ведёшь аск?
  ","
  Год, может чуть больше
  "
321997,"
   Антох,пушка.✨
Ну ты понял)оба шоу великолепны👍🏻
  ","
  Спасибо)
  "
321998,"
   Откройте тайну, от чего зависит цвет дивана в контактах?))
  ","
  Чтобы гармонировал с цветом стен
  "
321999,"
   У тебя, это уже как рубрика или шо?
  ","
  Да, скорее всего уже как рубрика
  "
322000,"
   Уже) Она действительно классная😍
  ","
  Никто не заслуживает таких ебланов на своих страницах и я решил помочь девочке
  
  Рад, что мы с вами мыслим одинаково
  "
322001,"
   Чем занят ?)
  ","
  Ребят, мне очень жаль девочку
  
   @juliabotaboo
  
  , ей пишут такое, что мне хочется набить им рыло. Поддержите ее нормальными вопросами и словами поддержки. Спасибо
  "
322002,"
   Будут ещё сторис со странными и смешными сообщениями из директив?
  ","
  Будуь конечно
  "
322003,"
   Какой трек слушал последним?
  ","
  Наверное надо и сюда выложить
  "
322004,"
   Любишь читать? Есть какое-нибудь произведение, которое тебе будет интересно перечитать и через 5, 10, 20 лет?
  ","
  Не люблю читать
  "
322005,"
   Когда-нибудь пытался изменить свой характер или мировоззрение? Например, в силу каких-то обстоятельств
  ","
  Нет, у меня не получается, я привык уже жить так и вряд-ли получится по другому. Я пытался, но все равно возвращался обратно не понятно как
  "
322006,"
   Ещё интересно было бы увидеть тебя в роли ведущего на ТВ, не думал об этом?
  ","
  Меня приглашали уже
  "
322007,"
   Ого, прикольно. Что пошло не так? Или в целом не получилось?
  ","
  Не получилось нормально выпустить трек, нужно было много работать и вкладывать туда, мы с Макаром загорелись, но как-то это быстро потухло
  "
322008,"
   А жаль, в Импровизации четко зачитывал рэпчик(
  ","
  Ну я вообще люблю это дело, но это требует много времени и сил, а я пока весь в импре и на ютубе
  "
322009,"
   Никогда не думал о том, чтобы записать свой трек?
  ","
  Пытался записывать, не получилось, забросил
  "
322010,"
   Как получишь VIP-статус - жду от тебя вопросиков:) задания же надо выполнять😅с удовольствием на них отвечу)
  ","
  Кароче, я начинаю выполнять задания. Давайте, накиньте мне 20 вопросов, чтобы я выполнил первое задание 💪
  "
322011,"
   Что круче: iPhone 11 или годовой запас дезинфицирующего средства? #StayAtASK
  ","
  Мне одному приходят ссылки и сразу же удаляются? Я уже заебался
  "
322012,"
   Взял Димаса унизил 😂
  ","
  Потому что аск то не о нем
  "
322013,"
   Хотел бы галочку в аске?
  ","
  Нет, тогда я не смогу материться и пиарить странички
  "
322014,"
   Ну типаж очень похож)
  ","
  По моему Руффало привлекательнее
  "
322015,"
   Никогда не замечал что Дима Позов похож на актера Марка Руффало?
  ","
  Да не, они не похожи, вы чего
  "
322016,"
   Как можно потерять телефон если он всегда в руках??
  ","
  Значит ты тупой
  "
322017,"
   Короче,решено.Отменим карантин на несколько дней.Пусть Антошка в новой шмотке в свет выйдет😂
  ","
  Да ладно, я выходил в этом костюме разок вроде или два, нормально всё 👌🏽
  "
322018,"
   А ты н куда и не ходи, одевай его для себя, так сказать ""пусть глаз радует""
  ","
  Потом он будет весь в волосах Люка, нет уж, спасибо
  "
322019,"
   Люди,алё,какой карантин?Дайте Шастуну костюм выгулить,ну чё вы?
  ","
  Да, давайте я пару дней погуляю, потом опять можно на карантин уйти
  "
322020,"
   Мне твой костюм теперь снится😻😂Хочу такую же добрую Седокову,чтобы костюмчики подгоняла.Он ещё,наверное,нереально мягкий.
  ","
  Да, костюм прикольный, только теперь ходить в нем некуда
  "
322021,"
   С этого дня, это новое правила на странице Шастуна😂
  ","
  Мне нравится это правило
  "
322022,"
   Интересно,а можно поставить такой автомат,чтобы он после всех твоих шоу и шоу,в которых ты принимаешь участие,писал,что это пушка?Не жалко и потратиться на такой😄
P.S.Контакты как всегда на высоте👍🏻
  ","
  Ну ребят, просто в быстрый набор это слово и сразу мне отправлять 😂
  "
322023,"
   Что думаешь, по поводу отмены евровиденья?
  ","
  Этого стоило ожидать. Я так и знал, что его отменят, поэтому относился ко всему как скептик. Ну, отменили и отменили, на следующей год будет круто
  "
322024,"
   Ну и это, тоже хорошо. Но если что, запасной вариант всегда есть 😂
  ","
  Ну у меня пока есть работа в офисе, так что без дела пока не сижу
  "
