,Question,Answer
332590,"
   О каком подарке мечтаешь?
  ","
  Хочу дом в Испании
  "
332591,"
   Передашь Пашке, привет от старого?)
  ","
  Привет Пашке от старого
  "
332592,"
   Как провел дни в Испании?)
  ","
  я бы не уезжал
  "
332593,"
   Так приятно, когда любимый актёр отвечает на твои вопросы)спасибо,Антош😻💋❤
  ","
  Жду вопросы, чтобы радовать
  "
332594,"
   Любишь белые носочки?))
  ","
  Люблю с лошадками
  "
332595,"
   Ты за супермена или бетмена?))
  ","
  Бэтмен
  "
332596,"
   Антон, интересный вопрос!!! 
Когда не знаешь какой фильм посмотреть ты У Димы спрашиваешь ? 😁😁
  ","
  Нет
  "
332597,"
   Антош, как дела?)💖
  ","
  Всё шикарно
  "
332598,"
   В афише намёк на громкий разговор на концертах?
  ","
  То чувство, когда люди видят намеки в простой афише...
  "
332599,"
   Время для эксклюзивного фото не из сети. Твоя очередь:)
  ","
  Новая афиша
  "
332600,"
   1 Кому ты можешь позволить то, чего нельзя другим? 2 О чем пришли мысли в голову после первого вопроса? 3 Что этот человек значит для тебя? 4 Напиши все таки его/ее имя 🌚
  ","

   @irinakuznetsova_
  
"
332601,"
   Что сводит тебя с ума? Что может заставить тебя улыбаться? Как ты поднимаешь насртроение тем, кому грустно?
  ","
  Блаблабла
  "
332602,"
   А вы с Ирой вместе живете?)
  ","
  Какие вопросы то пошли
  "
332603,"
   а мы-то думаем, чо ты такой длинный. вот оно как, значит
  ","
  Раскрыл секрет
  "
332604,"
   Если во сне высунуть ногу из под одеяла, правда, что можно проснуться без нее?
  ","
  Естесвенно. Вы думаете у меня рост такой? Нет, это такие длинные протезы
  "
332605,"
   Что думаешь по поводу экшн камер?
  ","
  Я об этом вообще не думаю
  "
332606,"
   не, ну вообще-то всё нормально, меня устраивает, я довольна, спасибо за ответы вам обоим и доброй ночи🌼❤
  ","
  как мило, добренькой ночи)
  
  #Ирина
  "
332607,"
   да всмысле не связана, ну ок, тогда сделайте чота общее, типа там Позовы, вы, Илья, Шеминовы, в полном составе, это зачётно будеет, реально
ну, а вообще, Ира, ты тоже часть импро-семьи
  ","
  Уже слишком много каналов, вам не кажется?) И не слишком ли нагло, что я отвечаю с аккаунта Антона?) Я не связана с шоу, потому что не работаю с ребятами, а в этом канале те, кто сопровождают их на протяжении всего шоу и всех туров. Но я надеюсь, что мы подумаем над таким каналом)
  "
332608,"
   ждём Иру в телеграмм-канале импровизации.
  ","
  Я никак не связана с шоу)
  "
332609,"
   а детей вы любите? там, с Савиной играетесь иногда или с Демидом, может, ещё у кого-то есть детки из знакомых? своих ещё не хочется?
  ","
  Ирина: Я очень люблю детей, вырастила всех племянников, от Савины и Демида вообще не отхожу)
  "
332610,"
   ой, какой вопрос придумала
старость, значит, ну ладноооо
Антон, какой ты представляешь Иру в старости?
Ира, каким ты представляешь Антона в старости?
А вдруг он со своей активной жизнью вообще стопчется и будет 1,50, прикольно же будет.
  ","
  Ирина: Он будет высоким и смешным дедком)
  
  Антон: Ира будет бабушкой, которая печет самый вкусные пирожки
  "
332611,"
   Что больше нравится, деревня или город? В городе всё так более-менее активно, а вот в деревне жить размереней, тише, хотя даже забот, в некоторой мере, больше, чем в городе. Вот представьте, что перед вами сейчас выбор, квартира в городе или уютный домик в деревне, что лучше?
  ","
  Ирина и Антон: Сейчас мы бы остались в квартире в городе, потому что мы молоды и у нас есть ещё работа, которую нельзя бросать, а вот на старости лет можно и в деревню)
  "
332612,"
   да у вас, если так посмотреть, всё так хорошо, что аж приторно иногда
а была мысль расстаться? хотя бы один раз возникала?
и да, Антон, чо ты всю ответственность за ответы переложил на девушку, а сам молчишь?
  ","
  Ирина: Нет. Таких мыслей не было, тьфу-тьфу-тьфу. И, оказывается, долгие расстования поддерживают вас в тонусе, и когда вы встречаетесь после разлуки, понимаете, что стали любить человека ещё сильнее
  
  Антон: Ира отвечает на все вопросы, повторяться не хочется
  "
332613,"
   ведёте какие-то социальные сети, кроме аск, вк и инсты? твиттер, например
  ","
  Антон: активно ведём только эти соц.сети. Ещё на задний план стал отходить аск
  "
332614,"
   как прошло знакомство с родителями друг друга?
  ","
  Ирина: мои родители хорошо приняли Антона, как и его меня)
  "
332615,"
   Верите в Бога? Вообще, насколько вы религийные люди?
  ","
  Антон: Я агностик
  
  Ирина: Я, наверное, тоже)
  "
332616,"
   какие ваши любимые ароматы? я люблю цитрус и запах земли после дождя.
  ","
  Ирина: я тоже люблю запах после дождя)
  
  Антон: Запах скршенной травы
  "
332617,"
   А как относитесь к вредным привычкам друг друга?
  ","
  Ирина: наверное мы относимся к таким привычкам с пониманием, потому что нет смысла исправлять человека или подстаривать его под себя
  
  Антон: Даже не знаю, что ответить, Ира всё написала
  "
332618,"
   Кога свадьба уже, ждём
  ","
  Ирина: ну что вы, торопитесь)
  "
332619,"
   есть у вас какие-то символические штуки, который вот прям только ваши-ваши?
  ","
  Ирина: конечно есть, шутки, прозвища, какие-то фишечки)
  "
332620,"
   Антон, тебя нравятся новые фотографии Иры? 
Ира, тебе нравится фрагмент афиши с Антоном?
//тавтология, ееее//
  ","
  Антон: нравится, даже на фон их ставлю
  
  Ирина: В духе Антона) Очень нравится вся афиша и конкретно один фрагмент ;)
  "
332621,"
   вы такая красивая пара, особенно нравится ваша разница в росте, друзья шутили над этим?
  ","
  Ирина: до сих пор шутят)
  "
332622,"
   было впечатление после первого знакомства, что вот с этим человеком всегда будете вместе или отнеслись друг к другу, как просто друзья?
  ","
  Ирина: сначала мы просто дружили)
  "
332623,"
   отвечай вместе с Ирой, так интересней
  ","
  Тогда ждём вопросов и начинаем
  "
332624,"
   Есть девушка?
  ","
  Есть
  "
332625,"
   +1)
  ","
  Кстати, у меня нехилый отпуск
  "
332626,"
   Знаешь, когда ты и другие парни отвечаете на вопросы фанатов, то на душе так тепло становится
  ","
  Круто, мы очень стараемся
  "
332627,"
   Ну, это уже на твоё усмотрение
  ","
  Мне не принципиально
  "
332628,"
   Не уходи ты нам ещё нужен ❤
  ","
  Поотвечать вместе с Ирой? Или одному?
  "
332629,"
   Знаешь, после таких вопросов не только у тебя возникнет такое желание
  ","
  Давайте что ли исправим ситуэйшн
  "
332630,"
   Что делать, если ромашковый чай больше не успокаивает?
  ","
  У меня такое желание забросить свой аккаунт в аске
  "
332631,"
   Дома идеальный порядок или много хлама разбросано?)
  ","
  Дома есть хозяйка
  "
332632,"
   Нравятся длинные или которкие волосы? Почему?
  ","
  Я все ещё в ожидании вопросов
  "
332633,"
   Каждый день делаешь селфи? 🏼
  ","
  Ждали фрагмент новой афиши со мной?
  
  #самыйэмоциональныйфрагмент
  "
332634,"
   Можешь посоветовать хорошего зубного?
  ","
  Позов
  "
332635,"
   Тебе нравится гулять в парке когда скучно? В каком ?
  ","
  вопрос от маньяка
  "
332636,"
   Поиграем с тобой? С каким слово ассоциируется 3й человек вк? Кем из первой десятки дорожишь? Кто из первых пяти самый красивый?  Когда последний раз виделись с 7м? Как ты думаешь к тебе относится номер 2 в друзьях?  Ка зочут первого? И что ты хочешь ему пожелать?
  ","
  Хочу пожелать, чтобы люди не болели такой хренью
  "
332637,"
   Хочешь быть участником реалити шоу? Если да, то какого?
  ","
  Дом-2
  "
332638,"
   Какой любимый покемон?
  ","
  вдохновившись телеграм каналом мы сделали такую же фигню и здесь. надеюсь, что не напрасно -
  
   @showimprovisation
  
"
332639,"
   Если у тебя выходные, во сколько ты можешь лечь спать и проснуться?
  ","
  лечь могу под утро, встать могу в час или в два дня
  "
332640,"
   Антон, это у тебя Ира на фоне?
  ","
  да
  "
332641,"
   Хотелось бы заниматься боксом?
  ","
  Нет
  "
332642,"
   Шастун, как ты относишься к фильмам ужасов?
  ","
  Нет достойных внимания
  "
332643,"
   Вы ругаетесь в телеграмме?или мне кажется?
  ","
  не кажется
  "
332644,"
   Ты такое соооолнышко
  ","
  я знаю
  "
332645,"
   Антон, ты сейчас где?
  ","
  дома
  "
332646,"
   Слушай, почему когда ты отвечаешь на вопросы, мне кажется что ты злишься?
  ","
  я даже не знаю, почему у вас такое ощущение
  "
332647,"
   Может конкурс?)
На лайки или на вопросы?)
  ","
  Ну вопросы или лайки я могу пообещать, если кого-то пиарю
  "
332648,"
   Самое приятное на свете это?
  ","
  сон
  "
332649,"
   Ты мой кумир)
  ","
  Приятно
  "
332650,"
   Шастун, ты вообще самы классный парень
  ","
  Спасибо
  "
332651,"
   Где ж вас красивых таких делают?
  ","
  В в Воронеже
  "
332652,"
   Арс есть в аске?
  ","
  нет
  "
332653,"
   Можно ссылку на телеграм?
  ","
  выкладывал в историю
  "
332654,"
   Шаст, я подписалась на вас в Телеграме и увидела первое видео Арса. Скажи, пожалуйста, что с ним произошло? Почему у него половина лица не работает?
  ","
  инсульт
  "
332655,"
   Ахахах
Ну тогда уж: ""Дневники в рюкзаки сложили?""
  ","
  Это мой второй вопрос
  "
332656,"
   Если бы интервью брали не у тебя, а наоборот - ты у фанатов. Какие вопросы ты бы задавал?
  ","
  Как учеба?
  "
332657,"
   Добавляешь в друзья незнакомых?
  ","
  уже не добавляю, потому что слишком много заявок и мне это уже не нужно
  "
332658,"
   Любишь посещать квест комнаты? Как часто там бываешь?
  ","
  Был уже такой вопрос и я на него отвечал
  "
332659,"
   Какая необходимость в том чтобы работать тогда когда ты учишься?
  ","
  Пообщаемся?
  
  Да/Нет
  
  Жду вопросов, если да
  "
332660,"
   😂😂😂Понятно!
  ","
  Вы посмотрите, какая мамзелька
  
   @irinakuznetsova_
  
"
332661,"
   Ооочень любиш пошутить?!
  ","
  Очень любиш
  "
332662,"
   А был то,  обычный парень из Воронежа... как бывает а.
  ","
  Судьба
  "
332663,"
   На всех фотографиях неотразим✨
  ","
  Может фоток вам покидать?....
  "
332664,"
   Антон,в масках(которые вы одеваете,когда ходите по мышеловкам) в правду ни чего не видно???
  ","
  В них действительно ничего не видно
  "
332665,"
   Чем занимаешься, когда не нужно идти ни на работу, ни куда-либо ещё, ну, помимо того, что спишь?
  ","
  Гуляю с друзьями
  "
332666,"
   Антон,а в импровизации и правда всё не по сценарию? Или это секрет?
  ","
  Нет сценария
  "
332667,"
   Ты серьезно Великолепный век смотришь или прикалываешься?) Я люблю этот сериал
  ","
  Не смотрю
  "
332668,"
   Что нужно кушать в дождливую погoду?
  ","
  Теперь давайте продукты разделять по погоде
  "
332669,"
   Антон, ты отвечаешь в Директе в Инстаграм?
  ","
  Я прекратил отвечать где-либо, потому что слишком много вас, слишком мало меня
  "
332670,"
   Сверхъестественное или ходячие мертвецы?
  ","
  Великолепный век
  "
332671,"
   Где получаешь новые впечатления?
  ","
  В аске
  "
332672,"
   Кашель можно вылечить с помошью алоэ??
  ","
  Я, к сожалению, не веду программу ""Жить здорово""
  "
332673,"
   С кем хочешь выпить чашечку кофе?
  ","
  С
  
   @irinakuznetsova_
  
  и
  
   @shileninaofficial
  
"
332674,"
   какую сверхспособность хочешь?
  ","
  Спать и высыпаться
  "
332675,"
   Любишь читать книги? Какие жанры нравятся?
  ","
  Не особо люблю читать
  "
332676,"
   Антон ,как относишься к подаркам от поклонников? Что хотел бы получить в подарок?
  ","
  Нормально отношусь к подаркам. Всё приму, кроме скитлс
  "
332677,"
   Антох, зови сюда ещё двоих из импров!!!
  ","
  Я не зазывала
  "
332678,"
   Какой рассказ может описать твою жизнь?
  ","
  Такой ещё не написали
  "
332679,"
   Я бы тоже хотела от тебя цветы, но концерт уже был!зато фото есть👌
  ","
  зато фото есть
  "
332680,"
   Мечта - сходить на ваш концерт!
  ","
  Если ты придешь на наш концерт, то я принесу для тебя цветы
  "
332681,"
   Когда импровизируешь,было такое чувство, что где-то уже так шутил ?
  ","
  в туре такое чувство постоянно, потому что многие задают одну и ту же ситуацию и очень сложно не повторить шутку, потому что мы приехали импровизировать, а не говорить шутки, над которыми уже смеялись. это самая большая проблема в турах
  "
332682,"
   С кем из ребят у тебя лучше получается импровизировать?
  ","
  уже привык ко всем и с каждым легко. сработались
  "
332683,"
   Ты очень классный,обожаю тебя)
  ","
  спасибо
  "
332684,"
   Ученики:Какая тема?
Учитель:Как не сдохнуть от разряда тока)))
  ","
  Посещаемость будет 100%
  "
332685,"
   Ты с Ириной Кузнецовой встречаешься?
  ","
  Нет, я встречаюсь с Джоли
  "
332686,"
   Будь ты учителем, какой предмет был бы твоим? 📚
  ","
  ОБЖ
  "
332687,"
   Хочу посмотреть аниме, посоветуй плиз) мне нра экшн и детективы)
  ","
  Очень интересно. Держи в курсе
  "
332688,"
   На самом деле это не Антон лайкает самого себя. Это Антону из будущего нравятся ответы
  ","
  Оригинально, молодец
  "
332689,"
   Да что вы привязались с этими лайками, ну хочет лайкает, какая вам-то разница?правильно,Антон?
  ","
  Правильно
  "
332690,"
   Тебя когда нибудь било током?
  ","
  Нет, конечно
  "
332691,"
   Самолайк - залог успеха☝
  ","
  Да
  "
332692,"
   Дубина ,сам себя лайкаешь 😂
  ","
  И чё теперь?
  "
332693,"
   Очень крутой ты поц ,приятно смотреть .)Спасибо
  ","
  Пожалуйста
  "
332694,"
   С наступающим старым новым годом!🎄🎁
  ","
  Еее, скоро же старый новый год!
  "
332695,"
   Как делишки?как день прошел?
  ","
  День прошел в ожидании сна
  "
332696,"
   Ты влюбчивый человек?
  ","
  Эй, ребят, тут
  
   @dpozov
  
  решил зайти на аск, вы как?
  "
332697,"
   Тебе нравятся фотосессии с фанатами?
  ","
  Ловлю кайф
  "
332698,"
   Любишь квесты? Часто посещаешь?
  ","
  Квесты нравятся, но ходить на них получается как-то уж очень не часто
  "
332699,"
   Сережа хач? как относишься к ним? ахаха
  ","
  Это уже не актуально
  "
332700,"
   Мне скучно😌
  ","
  Очень интересно. Держи в курсе
  "
332701,"
   Какое у тебя зрение? Ты хорошо видишь?
  ","
  Я бы не сказал, что отличное, но и не плохое. Такое, нормальное. Среднестатистическое
  "
332702,"
   С кем переписываешься чаще всего?
  ","
  C Позовым, Шеминовым и Ирой
  "
332703,"
   С каким животным себя ассоциируешь?
  ","
  С пингвином
  "
332704,"
   Почему некоторые школьники после выпуска не продолжают учебу?
  ","
  По инерции
  "
332705,"
   Антох, как думаешь, почему девушки начали вести себя, как дешевки? А парни перестали быть настойчивыми и добиваться женских сердец?
  ","
  Потому что книги Бузовой не читают
  "
332706,"
   А у тебя есть фотка со звёзды гостем из импровизации?
  ","
  Как сложно читать неправильно поставленные вопросы
  "
332707,"
   🎆С Рождеством!🌌
  ","
  С Рождеством
  "
332708,"

    https://vk.com/id448723702
   
   это ты?
  ","
  Моя страница указана в информации о себе
  "
332709,"
   Будут ещё импровизации На букву и Вопросом на вопрос?
  ","
  Будут только новые импровизации
  "
332710,"
   Тоша, почему так мало лайков , раз ты настоящий ?
  ","
  О да, сейчас всё в нашей жизни измеряется в лайках, класс
  "
332711,"
   Что-бы все знали чья это страничка😊
  ","
  Ну нет😂
  "
332712,"
   Потому что это лучший фон, который когда либо был
  ","
  Я тоже так считаю, но есть лучше, его потом поставлю
  "
332713,"
   Зачем ты фон поменял?
  ","
  Захотелось
  "
332714,"
   Мужские фамилии, заканчивающиеся на ""ь"" склоняются.
  ","
  Ну ладно, я ж ничего не говорил, а просто спросил
  "
332715,"
   Что приходит в голову , когда слышишь имя Виолетта?
  ","
  Ничего
  "
332716,"
   напиши свой ник в инст🙏🏻
  ","
  anton.shastoon
  "
332717,"
   Ты милашка 💗❤♥💗💗💗❤
  ","
  Спасибо 😂
  "
332718,"
   ♡А вы с Иркой начали встречаться до или после импровизации? ♡
  ","
  До
  "
332719,"
   если бы тебе пришлось оставить только одну вещь в своей комнате, что бы это было?
  ","
  Кровать с розеткой
  "
332720,"
   Почему парень боится остаться наедине с девушкой?
  ","
  Я ожидал более интересного общения с вами
  "
332721,"
   Ты бы хотел попасть к Юрию Дудю?
  ","
  А его фамилия разве склоняется?
  "
332722,"
   Что ты считаешь верхом идиотизма?
  ","
  Лезть не в свои дела
  "
332723,"
   Лучше иметь престижную  работу или заниматься любимым делом?
  ","
  В данной экономической ситуации лучше иметь престижную работу. Но если у тебя престижная работа, которую ты любишь, ты сорвал джекпот
  "
332724,"
   Давай 5 фактов, которые никто не знает
  ","
  Обо мне уже давно всё известно, а то не известно, значит и должно оставаться таким. Всё, что вы знаете, я позволил вам узнать. На что-то большее не имеет смысла рассчитывать
  "
332725,"
   Если бы ты мог приобрести только одно умение чтобы ты тогда хотел уметь?
  ","
  Наверное петь
  "
332726,"
   Откуда кольца?
  ","
  С рождения были на мне
  "
332727,"
   У тебя есть зависимость от чего-нибудь?
  ","
  Только от сигарет
  "
332728,"
   Какие твои самые любимые фильмы или сериалы?
  ","
  Любимых нет. Есть только два любимых жанра ; ужасы и комедии
  "
332729,"
   Реально, неплохая идея
  ","
  Я фигни не посоветую
  "
332730,"
   Лысый  Шастун это что-то..
  ","
  Это удобно и практично. Меньше времени в душе, нет трат на шампуни, не надо из причесывать. Красота
  "
332731,"
   Хотел бы изменить что-нибудь кардинально в своей внешности?
  ","
  Побриться налысо
  "
332732,"
   Давай общаться
  ","
  Давайте общаться
  "
332733,"
   Эт само собой)А какой афон?
  ","
  6. Нравится в использовании. По-моему лучше 7
  "
332734,"
   Любишь зиму и снег?
  ","
  Зима люблю, но лето люблю немного больше. Отпуск, ленивые деньки, солнце и водичка
  "
332735,"
   Подписалась)
  ","
  Взаимно)
  "
332736,"
   Слушаешь кого-нибудь из Gazgolder?
  ","
  нет
  "
332737,"
   Го фотку,не уж очень красивый))
  ","
  Гыы
  "
332738,"
   Как тебе стандапы Нурлана Сабурова?
  ","
  Чаще пересматриваю выступления Нурлана. Он классный стендапер
  "
332739,"
   StandUp или Comedy?
  ","
  Сложный выбор. Мне очень нравится StandUp, я смотрю его по ТВ, сам выступал в этом жанре достаточно много и долго. Также мне нравится Comedy, ибо именно с него все и началось. В общем, не буду я выбирать
  "
332740,"
   Что сложно найти,но легко потерять?)
  ","
  Носки с утра
  "
332741,"
   Ты Ире подарил палочку?
  ","
  Да
  "
332742,"
   С кем из родителей похожа внешность?
  ","
  С мамой
  "
332743,"
   Какие любишь цветы?
  ","
  К сожалению, я не похож на любителя цветов
  "
332744,"
   Когда у тебя ДР?
  ","
  19 апреля
  "
332745,"
   Ты красавчик 💙♥💚
  ","
  Я знаю, это не новость
  "
332746,"
   Ты ли это 🤔
  ","
  В надежде на оригинальный вопрос я зашёл в аск, а тут такое, к сожалению
  "
332747,"
   С Рождеством!
  ","
  Спасибо! И вас тоже
  "
332748,"
   Почему срываешь эмоции? Как же показать свою симпатию тому,кто нравится?
  ","
  #рукалицо
  
  Хочется такое просто удалять
  "
332749,"
   Что думаешь по поводу веснушек? нравится когда они есть?
  ","
  Ничего я о них не думаю
  "
332750,"
   Празднуем Рождество вместе?
  ","
  Конечно
  "
332751,"
   Оба шикарны)
  ","
  Но надо выбрать одного
  "
332752,"
   Как вы с Ирой познакомились?
  ","
  Нас свела судьба и теперь мы вместе навсегда
  "
332753,"
   Фотку
  ","
  Спасибо, Прага, за каникулы
  "
332754,"
   Антон вообще первая балерина на деревне!
  ","
  Тройной тулуп с акселем и переворотом как два пальца об асфальт!
  "
332755,"
   Тогда садись и гони фотку😂🔥
  ","
  А вот так мы не договорились
  "
332756,"
   Слабо на шпагат сесть?
  ","
  Ваще не слабо
  "
332757,"
   Какое ПО у тебя стоит?
  ","
  Рождество мы с Ирой приглашаем вас отпраздновать вместе. Готовьте чаек, печеньки, вопросы, жалобы и предложения, будем с вами лясы точить
  "
332758,"
   Мило:з
  ","
  Я очень милый
  "
332759,"
   Было ли у тебя прозвище? Какое?
  ","
  Каланча
  "
332760,"
   Было предположение, что от фанатов,  ну ладно 😅
  ","
  Это я Ире дарил
  "
332761,"
   От кого цветочки?)
  ","
  Кому*
  "
332762,"
   стал часто тут сидеть
  ","
  Привыкайте, ибо так и будет продолжаться
  
  Пока активны вы - активен и я
  
  И наоборот
  "
332763,"
   Расскажи историю когда было очень смешно, но смеяться нельзя никак)
  ","
  Всегда и везде смеюсь
  "
332764,"
   Для чего расставания?
  ","
  Для чего отношения?
  "
332765,"
   Вместе с Ириной?
  ","
  Вместе с Ириной foreve
  "
332766,"
   как привлечь твое внимание?
  ","
  Сделать что-нибудь необычное и смешное
  "
332767,"
   +1🐾
  ","
  Взаимно
  "
332768,"
   о чем любишь читать стихи?
  ","
  Я не любитель читать стихи
  "
332769,"
   Какой предмет хотелось бы добавить в школьную программу?
  ","
  Вот меня вообще не волнует школьная программа, предметы, дисциплины. Это понять не сложно
  "
332770,"
   Считаешь в школе нужен урок финансового планирования? С какого класса его нужно вводить?
  ","
  В школе и так слишком много всего. Хватит
  "
332771,"
   В каком возрасте считаешь уже можно задумываться о детях?
  ","
  Когда прочно стоишь на ногах
  "
332772,"
   А такое уже было?
  ","
  Я же написал, что вряд ли
  "
332773,"
   Смотри,Паша говорит тебе какое нибудь слово(непонятное)а ты его должен будешь объяснить!Сто ты будешь делать?Просто я думаю для тебя не существует не понятных слов)!😆
  ","
  Ну такое вряд ли будет, но если будет, то я скажу что-нибудь тупое и все поржут
  "
332774,"
   Можешь с легкстью объяснить сложную вещь?
  ","
  Я вообще не умею что-либо объяснять или говорить. Я рачок
  "
332775,"
   Какой марки ц тебя телефон?
  ","
  Ну айфон
  "
332776,"
   Круто)А кто такой Стас извините?!
  ","
  Креативный продюсер шоу, ведущий на выезде и мой хороший друг
  "
332777,"
   Там  стоп!Кто нибудь объяснит мне кто такой Демид?!
  ","
  Сын Стаса
  "
332778,"
   когда домой?
  ","
  Уже готовимся выходить на работу
  "
332779,"
   Назови людей, которые повлияли на твои разные жизненные решения?
  ","
  Таких явных людей нет
  "
332780,"
   Ты можешь прожить еще одну жизнь. В каком веке выберешь?
  ","
  В 21
  "
332781,"
   Что для тебя важнее: еда или сон?
  ","
  Пообщаемся?
  "
332782,"
   Поешь в дУше?
  ","
  Танцую
  "
332783,"
   Прости, Антох, но мы не в Хогвартсе😄
  ","
  Увы
  "
332784,"
   Антох, а чему бы ты хотел научиться?
  ","
  Научиться не ломать вещи
  "
332785,"
   Как относишься к острой еде? Тебе нравится?🔥
  ","
  Не нравится
  "
332786,"
   Какого числа у Демида был День рождения?
  ","
  25 ноября
  "
332787,"
   Живаа
  ","
  И ты тоже жива! Вот это реально новогоднее чудо, Катя зашла на аск
  "
332788,"
   Жива ли романтика в 21 веке?
  ","
  Проведём опрос?
  
  Жива или нет?
  "
332789,"
   Относишься к тем людям,у кого почерк зависит от того какой ручкой пишешь?)
  ","
  Всегда шикарный почерк
  "
332790,"
   Ск раз в неделю тренишь?
  ","
  Раз наверное 0
  "
332791,"
   Простишь измену?
  ","
  Вопросы пошли какие
  "
332792,"
   Читаешь газеты?
  ","
  Нет
  "
332793,"
   Чертики мерещатся, в туалете, например?)
  ","
  Устройте
  
   @irinakuznetsova_
  
  активчик, она вам ещё и фотки покидает к ответам
  "
332794,"
   Давай поакчивнечаем?
Первым 5 лайкнувшим по 5 лайков
  ","
  Лайкайте, вечером выберу рандомно пятерых и поставлю лайк
  "
332795,"
   Веришь в силу амулетов?
  ","
  Раньше верил
  "
332796,"
   Какую из своих вещей ты считаешь очень ценной и не против ее застраховать?
  ","
  Иру думаю застраховать
  "
332797,"
   Тебе сложно просить о помощи?
  ","
  Нет
  "
332798,"
   Любишь мороженое? С каким вкусом?
  ","
  Шоколадное
  "
332799,"
   Сколько времени тебе надо встречаться с девушкой чтобы потом позвать её замуж?
  ","
  У каждого по-разному
  "
332800,"
   Не холодно в кепке и капюшоне зимой ходить?
  ","
  Зима - то не холодная
  "
332801,"
   Планируешь Иру сделать Шастун? (надеюсь, ты понял)
  ","
  Может быть
  "
332802,"
   Хочешь покататься на запорожце?)
  ","
  Почему бы и нет
  "
332803,"
   Лайкал активных?
  ","
  Всех, кого отметил, лайкнул
  "
332804,"
   Ты опять не спишь???Тоха блин не выспишься,устанешь)Иди спать,круглосуточный ты наш!)😂
  ","
  Это у вас там поздно, а у нас ещё время детское
  "
332805,"
   Незаменимая вещь на пикнике это?
  ","
  Вопросы тупые в россылке
  "
332806,"
   Какой любимый предмет в школе?
  ","
  Не любил школу
  "
332807,"
   Есть смысл бороться с троллями?
  ","
  Конечно! Все на войну с троллями! Я вас поведу!
  "
332808,"
   Последний фильм который ты посмотрел - ""Лекарство от здоровья"". Как он тебе? Мне вот он кажется каким-то не законченным что ли.
  ","
  Неплохой , но не впечатлил
  "
332809,"
   Во сколько лет у тебя появилась мания к браслетам?)
  ","
  Не мания, а любовь. Ещё в универе
  "
332810,"
   Были моменты когда на фотосессиях после концерта нарушали твоё личное пространство? Целовали или очень уж крепко обнимали?
  ","
  Целовали и обнимали только с разрешения, поэтому таких случаев не было
  "
332811,"
   Опиши вашу первую встречу с Димой.
  ","
  Да чего описывать-то? Не романтическая же история получилась. И даже не смешная. Просто пришел в это шоу, со всеми познакомился, стал с ними работать и дружить
  "
332812,"
   Влюбленный мужик не спорит?))
  ","
  Спорит, но по времени меньше
  "
332813,"
   Этот Новый год ты встретил в Праге, а как ты провёл свой прошлый Новый год, тоже куда-то уезжал?
  ","
  В Питере
  "
332814,"
   Какая у тебя марка машины?
  ","
  KIA
  "
332815,"
   Опиши свой школьный обед тремя словами!
  ","
  Спасибо что выжил
  "
332816,"
   Сколько у тебя сейчас время?
  ","
  Половина восьмого вечера
  "
332817,"
   Антон, как тебе абсент с жуком-палочником? Опиши его вкус)
  ","
  Вообще прикольно. Такая экзотика. Вкус больше мятный, горечи почти нет. Кто-то, кстати, этим жуком закусывает, но мы не стали
  "
