,Question,Answer
311163,"
   Благодарю. Надеюсь, ей было приятно. Как считаешь, надеяться – глупо?
  ","
  Надежда вселяет в человека силы
  "
311164,"
   Слушай, такая дурацкая просьба. Передай привет Диане, которая сейчас лайкает каждый твой ответ. Пожалуйста.
  ","
  Передаю привет Диане
  "
311165,"
   Как думаешь, стоит рассказывать о своих целях или планах, когда они появляются?
  ","
  Не думаю, что это хорошая идея
  "
311166,"
   Какая тема в разговоре тебе ближе всего?
  ","
  Любая. Если кому-то интересно мое мнение, действительно интересно, я его выскажу
  "
311167,"
   Окей-окей. Только предупреди, пожалуйста, как уходить будешь. А то заснуть, пуская слюни на телефон, не очень хочется.
  ","
  постараюсь предупредить
  "
311168,"
   Попроси оливье. Только громко. Вдруг кто-нибудь сжалится и сделает. Итог: +1 довольный человек.
  ","
  оригинально
  "
311169,"
   Прости, закидал тебя вопросами. Но мне нравится, как и что ты пишешь. Во сколько ты ложишься спать?
  ","
  Воу, приятно. Ну, я ещё не скоро собирался
  "
311170,"
   Когда в последний раз загадывал желание?
  ","
  Я не верю во всё это, поэтому не загадываю
  "
311171,"
   Что ты можешь пообещать всем своим друзьям?
  ","
  Стать простым человеком
  "
311172,"
   Благодарен кому-то?
  ","
  Себе и случаю
  "
311173,"
   Какие сны тебе снятся?
  ","
  Я их не запоминаю
  "
311174,"
   Можешь назвать себя счастливым человеком без доли сомнения?
  ","
  Да
  "
311175,"
   За что ругаешь себя больше всего?
  ","
  за косяки в работе
  "
311176,"
   Ты самокритичен?
  ","
  В целом да
  "
311177,"
   Читаешь кого-то на аск?
  ","
  Ленту только
  "
311178,"
   Почему ты лайкаешь свои ответы?
  ","
  Привычка
  "
311179,"
   Как часто можешь соврать себе? И делаешь ли это?
  ","
  Себе постоянно вру. Тип завтра точно что-нибудь прочитаю. Это завтра длится уже долго
  "
311180,"
   Чем занимается твоя сестра, если не секрет
  ","
  Танцами живота. Добилась там определенных высот
  "
311181,"
   Чем отличается гордость от гордыни?
  ","
  Вот у кого вы это спрашиваете?
  "
311182,"
   В каком случае ты можешь оправдать ложь?
  ","
  Ни в каком. Это тупо
  "
311183,"
   Есть ли фильм, который ты можешь смотреть бесконечное количество раз?
  ","
  Армагеддон
  "
311184,"
   У тебя есть тотемное животное?
  ","
  Может есть, но я о нем не знаю
  "
311185,"
   Он вообще делает что-нибудь кошачье? Курочку ворует? Или птиц ловит?..
  ","
  ну выпрашивает еду, ворует то, что не так лежит. лежит, где хочет. ну в таком роде
  "
311186,"
   А носки всегда на месте? Кот не крадёт?
  ","
  не крадёт
  "
311187,"
   Каким вопросом ты задаешься каждый день?
  ","
  Слишком философский вопрос
  "
311188,"
   Чего бы тебе хотелось прямо сейчас?
  ","
  Оливье
  "
311189,"
   Неужели на мандаринки аллергия?
  ","
  не знаю, а у вас это зависит от мандаринов?
  "
311190,"
   Есть новогодние настроение?
  ","
  Нет же
  "
311191,"
   Что с настроением? Как чувствуешь себя?
  ","
  У меня ок всё
  "
311192,"
   А почему именно Владивосток
  ","
  там красиво и рыбка вкусная, на сколько я помню
  "
311193,"
   Конечно, ты же в Москву уехал;)
  ","
  это не имеет значения
  "
311194,"
   Давай и в России, и в целом.
  ","
  в Росси не знаю, наверное Владивосток. а так в Риме
  "
311195,"
   Что наиболее красивое/интересное/необычное можешь выделить в Воронеже? На твой взгляд
  ","
  Воронеж обычный город, в котором нет ничего красивого, интересного и необычного
  "
311196,"
   А в каком городе хотел бы побывать? Может быть ещё раз.
  ","
  России или в целом?
  "
311197,"
   Ещё не спишь?
  ","
  Нет, нашел второе дыхание для вас
  "
311198,"
   Куда первым делом идут туристы, которые приезжают в твой город?
  ","
  Не знаю
  "
311199,"
   да,конечно,извини,если что-то неправильное  спросила)
  ","
  всё ок, просто семья - табу
  "
311200,"
   Есть ли такие продукты, которые ты не переносишь/не любишь（кроме риса）?
  ","
  Нет
  "
311201,"
   Можно ли научиться на чужих ошибках? или только совершив собственные?
  ","
  Не знаю, можно наверное
  "
311202,"
   У тебя, если я не ошибаюсь, есть сестра, не было ли у тебя в детстве ревности? Родителей к ней например? И вообще, какие в детстве были отношения, дружеские или все время ссорились
  ","
  Не буду говорить
  "
311203,"
   Если бы у тебя была возможность приобрести любой автомобиль, то каков был бы твой выбор?
  ","
  Я уже купил автомобиль своей мечты
  "
311204,"
   Если есть чувства, но в отношениях всё не очень гладко, стоит ли расходиться? или же терпеть? Очень интересно твоё мнение по этому поводу
  ","
  Камон, языка нет? Или отношения созданы только для получения удовольствия, а если оно заканчивается, то сразу становимся великими мучениками? Учитесь говорить и решать проблемы, тогда страдать не придется
  "
311205,"
   Соня ты😜
  ","
  есть такое
  "
311206,"
   Сколько часов тебе необходимо, чтобы выспаться?
  ","
  Два дня
  "
311207,"
   Тебе легко делиться чем-то с другими?
  ","
  Нет
  "
311208,"
   Мне кажется, что ты в плане характера и поведения всё-таки изменился
  ","
  Ну да, вам виднее
  "
311209,"
   А воопще это сильно напрягает парней, если девушка зарабатывает больше? или это уже зависит от конкретного человека?
  ","
  зависит от человека и его ценностей
  "
311210,"
   Да не, тебе так кажется, потому что со стороны не смотришь
  ","
  Тип не внешность
  "
311211,"
   Как ты считаешь, ты сильно поменялся за последние 4 года?
  ","
  Вообще никак не изменился
  "
311212,"
   Если девушка выше парня материально и социально,то как ты считаешь будет все у них так же хорошо как и у других ?и вообще какая у тебя на этот счёт позиция?
  ","
  Ну кому-то не особо нужно быть выше кого-либо. Но я считаю, что всё таки должны быть хотя бы на одном уровне. Хотя бы умственно
  "
311213,"
   Ты всегда сдерживаешь обещания?
  ","
  Стараюсь
  "
311214,"
   Веришь в то, что если до наступления нг в бой курантов сжечь бумажку с желанием, высыпать пепел в шампанское и выпить его, то желание исполнится? Ты не пробовал такое?
  ","
  Не верю
  "
311215,"
   О чем и как говорить с парнем на первом свидании,если ты его совершенно не знаешь?
  ","
  Ну, логичнее, разговаривать о том, чтобы узнать человека....или я чего-то не понимаю
  "
311216,"
   Как считаешь, эгоизм - это самодостаточность или аморальность?
  ","
  Всё в этом мире имеет перегиб. Ту так же. От самодостаточности до аморальности один шаг
  "
311217,"
   Смотришь Тик Ток?
  ","
  Нет
  "
311218,"
   Мне как человеку не шарящему в деталях кажется, что при всех плюсах и минусах, стендап немного проще, чем импровизация. Но при этом импровизацией интереснее заниматься, наверное. Ты как думаешь?
  ","
  Каждое направление в юморе сложное. Не все могут написать монолог и ещё смешно его рассказать. Так что, тут нет сложных и простых
  "
311219,"
   Тебе сложно было бы заниматься стендапом?
  ","
  Да. Это не мое направление в юморе. У меня совсем не получается
  "
311220,"
   Люк на ёлку не охотится?)
  ","
  Нет, ему всё равно на нее. Максимум спит под ней
  "
311221,"
   Был когда-нибудь на концерте у Павла Воли?
  ","
  На сольном не был
  "
311222,"
   Что делаешь?
  ","
  Мне хочется что-то поделать, но делать нечего. Может завалите меня работой (вопросами)?
  "
311223,"
   Что могло бы тебя очень сильно расстроить?
  ","
  Поломанные наушники
  "
311224,"
   Почему?
  ","
  Странный вопрос. А что мне сделать? Выйти на растерзание? Извините, но мой дом - моя крепость и мое личное пространство
  "
311225,"
   Что будешь делать, если к тебе придёт толпа фанатов?
  ","
  Закроюсь дома
  "
311226,"
   А у нее есть новогоднее настроение? Может она поделится лайфхаком, как его вызвать?)
  ","
  Она старалась поднять его в сторис
  "
311227,"
   Твоей девушке тоже подарок передали?
  ","
  Да. Чуть меньше, но передали
  "
311228,"
   Фанаты прислали что-нибудь?
  ","
  Я рад, что у меня есть официальная группа, которая этим занялась на мой день рождения и сейчас на новый год. Радует, что мне пришел один целый подарок от поклонников, а не куча всего. В общем, я рад, что это может сделать только пару человек из всех
  "
311229,"
   Какой подарок ты бы хотел найти под ёлочкой? 🎄🎁
  ","
  У меня всё есть и желать мне особо нечего. Но всегда приятно получать что-то
  "
311230,"
   Почему ты особо не говоришь о своей девушке?
  ","
  Не хочется. Понятное дело, что многие знают ее, ее страницы, но хотелось бы максимально этого не допускать. Люди бывают разные и разные у всех реакции на это. Уже прошли через огромную волну хейта два раза, больше не хотим. Поэтому стараемся особо не разговаривать. Уже не отрицаем, как было раньше, но и не особо посвящаем людей
  "
311231,"
   У тебя есть новогоднее настроение?
  ","
  Нет. Я заметил, что у многих его нет
  "
311232,"
   Подписался 🍆
  ","
  Из-за этого баклажана я чувствую сексуальное давление
  "
311233,"
   Поменяешь оформление на новогоднее?
  ","
  А надо?
  "
311234,"
   Что сейчас делаешь?
  ","
  Я думал, что полежу с Люком, но вот я хотел это написать, как он от меня убежал
  "
311235,"
   Вдвоем?
  ","
  ну сначала посижу тут я, если вы не против
  "
311236,"
   Мы соскучились по твоей девушке
  ","
  Ну пообщаемся, если вдруг что
  "
311237,"
   Посидишь с нами?
  ","
  Ну да, если будут вопросы. Может девушку сюда свою позову
  "
311238,"
   И музыку во влоге не заказываешь,эх😅
  ","
  ну всё, наказывайте
  "
311239,"
   Почему в последних выпусках Контактов не говоришь как переименовал предыдушего гостя?🙄
  ","
  Забыли об этом
  "
311240,"
   #немногоопоздалчтобыпоздравитьтымолодец
  ","
  спасибо спасибо
  "
311241,"
   прямо-таки горжусь тобой)
  ","
  так приятно, спасибо
  "
311242,"
   Такой молодец😻 Дальше-больше
  ","
  да! спасибо
  "
311243,"
   Дима в отражении: просто здравствуй, просто как дела?
  ","
  именно
  "
311244,"
   ой, ну кот❤
  ","
  мяв
  "
311245,"
   Требую эстетику Шастуна
  ","
  #немногоопоздалчтобыпохвастаться
  "
311246,"
   У тебя после шоу ""Контакты"" наверное список контактов странно выглядит😂 Теряешься в своих контактах? Насколько часто думаешь ""кто это вообще""?
  ","
  Бывает иногда теряюсь, но такова моя судьба
  "
311247,"
   Сильно устал сегодня?
  ","
  Не успел ещё, погодите немного, точно устану
  "
311248,"
   Тебе нравится больше дарить или получать подарки?
  ","
  В преддверии нового года все вопросы про подарки. Приятно и то, и другое
  "
311249,"
   Кто твой любимый стендап-комик?
  ","
  Нет такого
  "
311250,"
   Ну не всегда это ""место"". Может это человек находясь с которым  ты просто отдыхаешь морально
  ","
  не знаю, вроде нет у меня такого
  "
311251,"
   А тебе шлют какие-нибудь подарки к нг фанаты?
  ","
  мой адрес дома знают не только лишь все, так что в какой-то мере я рад, что такого не происходит
  "
311252,"
   Растут бананы высоко...
  ","
  Давайте пообщаемся, что ли
  "
311253,"
   Отдыхай, не буду дёргать, мы тебя любим,спокойной ночи😻🌙
  ","
  Да все нормально
  "
311254,"
   Устаёшь от фанатских каких-то проявлений,или больше приятно?
  ","
  Да. Это всё таки выматывает. Я даже устаю от проведения времени на аск
  "
311255,"
   ❤
  ","
  🖤
  "
311256,"
   Что помогает собраться с силами к последним моторам, когда уже очень устал наверняка?
  ","
  Мысль, что скоро закончим
  "
311257,"
   Спасибо, Антон, что ты с нами❤ Так ценно,что общаешься с аудиторией, тебя наверное напрягает,и есть неадекватные люди и вопросы, но ты все равно тут и отвечаешь на многое, так что вдвойне благодарна тебе!
  ","
  🖤🖤🖤🖤🖤
  "
311258,"
   Выходил на сцену навеселе? Ну,не то чтоб сильно
  ","
  Нет
  "
311259,"
   От чего зависит, что после каких-то концертов ты более-менее в норме, а после каких-то прям очень выматываешься, несколько дней потом отдыхаешь от этого? От того,что далеко ехали?
  ","
  От распорядка жизни в целом
  "
311260,"
   Общаешься с кем-нибудь из школьных друзей? (Кроме Димы)
  ","
  Нет
  "
311261,"
   Что по твоему самое главное в семье
  ","
  Спокойствие
  "
311262,"
   Хотелось бы жить в доме где-нибудь около океана или моря,где нету шума и суеты?
  ","
  Не
  "
311263,"
   вас легко разбудить или крепко спите?
  ","
  Крепко
  "
311264,"
   У вас есть новогодние традиции?
  ","
  Пока не нажили
  "
311265,"
   Как должны начинаться идеальные выходные?
  ","
  Да со сна, боже. Здорового крепкого сна
  "
311266,"
   Что нужно знать человеку, который хочет с тобой познакомиться?
  ","
  То, что я не пускаю новых людей в свою жизнь
  "
311267,"
   Как ты думаешь, что-то изменится с ситуацией по стране после нг?... Что по-твоему будет дальше с пандемией? Когда-нибудь это же закончится
  ","
  Ничего не изменится. И придется начинать жить в нынешних реалиях, не фантазируя о том, что короновирус куда-то уйдет
  "
311268,"
   Что было твоим последним большим разочарованием?
  ","
  Не было такого
  "
311269,"
   Поедешь домой на праздники? Всмысле, в Воронеж
  ","
  Крайне редко так делаю
  "
311270,"
   Как доказать свою любовь?
  ","
  Поступками. Словами заботы. У каждого по своему
  "
311271,"
   Про ""место силы"" осталось спросить ахахха😅
  ","
  у меня его нет, наверное
  "
311272,"
   Есть ли такое место, куда тебе хочется возвращаться вновь и вновь?
  ","
  Дом
  "
311273,"
   На что тебе не хватает времени?
  ","
  На жизнь
  "
311274,"
   Ты тактильный,любишь прикосновения? Или наоборот неловко, дистанцию любишь со всеми
  ","
  По настроению
  "
311275,"
   А тебе вообще важно вот говорить о чувствах? Или не особо нужно это. С девушкой своей, я имею ввиду,конечно
  ","
  не люблю говорить, люблю доказывать
  "
311276,"
   Чего ты боишься больше всего?
  ","
  Ничего
  "
311277,"
   Эх, вот тока прихожу, а тебя уже нет(
  ","
  Да тут я
  "
311278,"
   Тебе легко признаваться в любви?
  ","
  50/50
  "
311279,"
   Вы милые, желаю вам побольше хорошего настроя на эти дни 😊
  ","
  спасибо большое
  "
311280,"
   Что тебя сегодня порадовало?
  ","
  Счастливое личико своей девушки. Ну и небольшой подарок тоже
  "
311281,"
   Посидишь тут?
  ","
  Ну если вопросы будут, то почему бы и нет
  "
311282,"
   Как жизнь?
  ","
  Пойдет
  "
311283,"
   Там Ире какой-то чел подарок подогнал (из стори узнал). Не ревнуешь?
  ","
  Очень ревную
  "
311284,"
   Чем занимался сегодня?
  ","
  Сегодня был не очень день, отдыхаю сейчас
  "
311285,"
   Уже решили где будете праздновать НГ?
  ","
  Да
  "
311286,"
   У нас всё хорошо. У тебя как? Что нового?
  ","
  у меня тоже все прилично. решил немного уделить времени аску
  "
311287,"
   Хэй хо
  ","
  Как дела, бандиты?
  "
311288,"

    https://vm.tiktok.com/ZSWcFCGS/
   
","
  Не открываю ссылки, сорри
  "
311289,"
   Ты счастлив? Я надеюсь что да😊
  ","
  Счастлив
  "
311290,"
   Почему забросили канал в телеграмме?
  ","
  На него нужно время, которого нет
  "
311291,"
   было ли такое, что с кем-то из ребят из команды не получилось сразу наладить контакт?
  ","
  Бывало
  "
311292,"
   Ахаххаха, реклама Dreamies пушка
  ","
  Спасибо
  "
311293,"
   Твой любимый шоколад?
  ","
  Молочный
  "
311294,"
   Собираетесь вместе со всей командой импры на нг в этом году ?
  ","
  Никогда не собирались
  "
311295,"
   Очень люблю импровизацию, вы большие молодцы, продолжайте и не останавливайтесь, вы очень многим помогаете, вы самые лучшие, мы вас очень любим, не обращайте внимание на хейтеров, просто помните что вы самые лучшие и любимы каждым ❤️
  ","
  Спасибо большое!🖤
  "
311296,"
   Уже купил подарки к нг?
  ","
  И да, и нет
  "
311297,"
   Не вопрос, просто мое восхищение7 Я слоупок, узнала об Импровизации толко этой зимой - ну нет у меня телека, не фанатом я была тнт... посмотрела на ПРЕМЬЕРЕ все выпуски и сезоны залпом, пока смотрела накачала пресс. :) Спасибо тебе и всей команде за потрясающее натсроение. Вы очень крутые!
  ","
  🖤🖤🖤🖤🖤🖤
  "
311298,"
   Доброго вечера, как ты, как настроение? Сильно устал за сегодня?
  ","
  Всё ок. Устал не сильно
  "
311299,"
   А зарегистрироваться тут ты сам захотел, или вам сказали, что нужна страничка,тк вы публичные личности?
  ","
  По своему желанию. Давайте вопросы, кстати
  "
311300,"
   Ну это правда!
  ","
  пусть будет так
  "
311301,"
   Штаны на воду... Ты гений😂
  ","
  ну я вроде правильно написал....
  "
311302,"
   Ты прекрасно танцуешь
  ","
  не верю
  "
311303,"
   В детстве часто дрался?
  ","
  Вообще не дрался
  "
311304,"
   Не боишься высоты?
  ","
  Нет
  "
311305,"
   Как Люк поживает?😁
  ","
  Живёт кошачьей жизнью
  "
311306,"
   Сколько (ну примерно) вам понадобилось времени в самом начале, чтобы более-менее уже хорошо и смешно импровизировать? Ну,понятно,что много,но например ~год; или ~5 лет.
  ","
  Уже в шоу что-то около года. Мы были уже на опыте и было не так сложно. Вся сложность была в формате шоу, ну и в притираниях
  
  А так, у меня ушло около двух лет, наверное, чтобы более менее себя чувствовать комфортно в импровизациях
  "
311307,"
   Хорошо,что ты снова сюда пришёл, мы скучали🥰
  ","
  Да я вот подумал, что давно меня тут не было
  "
311308,"
   Спасибо❤️
  ","
  всегда пожалуйста
  "
311309,"
   А что, например, тебя раздражает в самом себе? Ну, вот сильно. Есть такое? И как ты борешься с этим, если борешься
  ","
  да нет, у меня, мне кажется, нет прям таким раздражительных качеств. да и какой человек вообще ответит на этот вопрос непредвзято?
  "
311310,"
   Вы долго дружите с Димой. А есть ли какие-то черты,которые тебя может не прям бесят,но немного раздражают,не близки тебе. Вы разные по характеру?
  ","
  И да, и нет. Он ворчун, например. Это не бесит, не раздражает, просто это максимально противоположно мне. Хотя за такое огромное количество времени проведенное вместе, начинаешь перенимать повадки друг друга и, возможно, я стал ворчуном немного
  "
311311,"
   Как развить именно юмористическую сторону импровизации? То есть, у нас получается классный сюжет и вообще все супер, а вот с шутками неочень, хотя все с неплохим чувством юмора. Это понятно, что тренировками, но может быть у тебя есть лайфхаки, скажем так.
В общем, дай совет начинающим юмористам)
❤️
  ","
  Больше шутить. Ну в плане не в постановке, а просто шутить. Смотреть, что заходит, что не очень. В целом это опять таки опыт, тренировки, раскачка. В таком вообще лайфхаков нет. Нужно просто примерно понимать, что может зайти аудитории в сложившейся ситуации импровизации. То есть, какие шутки схавает народ, если вы показываете семейную пару. Это должно быть не просто ""а, ну это то понятно, а шутка где?""
  "
311312,"
   Хочется,чтобы этот год уже закончился?
  ","
  Вот прям такого желания нет
  "
311313,"
   Приезжая в другой город, чем ты больше интересуешься? Интересны ли тебе какие-то местные достопримечательности?
  ","
  Всегда интересно походить по интересным местам
  "
311314,"
   Когда последний раз до концерта виделись с семьей,давно?
  ","
  давно. я даже точно сказать не смогу. я в Воронеже вообще редкий кадр
  "
311315,"
   Как давно ты начал вести аск?
  ","
  Давно
  "
311316,"
   Как ты? Какие планы на неделю до нг?
  ","
  Пока работаю, там видно будет. Скорее всего планы либо в Москве оставаться, либо ехать в Воронеж. В общем, в подвешенном состоянии все планы сейчас
  "
311317,"
   Занимался ли ты когда-нибудь какими-то видами танцев? Или от природы хорошо двигаешься?
  ","
  Чегооо
  "
311318,"
   Часто ли ты попадаешь в какие-то неловкие ситуации, например, не знаю, рушишь что-то по неловкости и т.д.
  ","
  Абсолютно часто. Недавно садился на стул со стаканом воды, не так сел, чуть не упал и пролил на штаны воду
  "
311319,"
   Чем занимаетесь сейчас?🖤
  ","
  Чищу вопросы
  "
311320,"
   Антон сфоткайся как актер игравший Пеннивайза Билл Скарсгард (я имею ввиду с такой же улыбкой):>
  ","
  Обязательно
  "
311321,"
   Извини за вопрос. Правда что Арсений заболел ?или ложная информация?
  ","
  Извини за ответ, но ответа не будет
  "
311322,"
   Что делаешь?
  ","
  Такой частый вопрос у меня
  "
311323,"
   Также очень ждём импровлог(очень надеемся что он будет🤞🏻)
  ","
  🤞🏿
  "
311324,"
   С кем тебе комфортнее всего жить в одном номере на гастролях? (конечно понятное дело одному, но если пришлось)
  ","
  С Димой
  "
311325,"
   Лучше всех! А у тебя как? Как настроение?
  ","
  У меня всё ок
  "
311326,"
   Как настроение?
  ","
  Пойдет
  "
311327,"
   Сильно устал после концерта?
  ","
  Нет
  "
