,Question,Answer
670562,"
   Just à minute ago you said you would.
  ","
  no, i said the offer would only work if the price was raised but i never said yes.
  "
670563,"
   U would give me oral for billions of dollars?
  ","
  probably not ahahhahahahahahahhahahhahha
  "
670564,"
   back to it? i just brought it up for the first time as an example
  ","
  i know but it always seems to be brought up
  "
670565,"
   express yourself
  ","
  She is the first queen who started all the queens so i will be like this queen.
  "
670566,"
   so like when you get tickled youre a wild laugher?
  ","
  and were back to talking about tickling...
  "
670567,"
   anytime Princess! :) i am here if you need me...
  ","
  <3<3
  "
670568,"
   As am I. I am in such a good place this past week or so.
  ","
  you know its interesting you said that, because so am i.
  "
670569,"
   laughter is good tho?
  ","
  i know but sometimes i laugh in really inappropriate moments because i have a wide sense of humor so that means dry humor too, so ive gotten in trouble before lol
  "
670570,"
   You thirsty anons! she has a bf ! gtfo her page !
  ","
  thank you<3<3
  "
670571,"
   How much would i have to give y?
  ","
  like billions of dollars
  "
670572,"
   Would u if i gave u an extra thousand dollars?
  ","
  dude i live in america i need WAY more than that
  "
670573,"
   Excellent, thanks for asking!
  ","
  i'm so glad <3
  "
670574,"
   anytime Princess :) just thought i tell you that because you deserve it :)
  ","
  you're so sweet <3
  "
670575,"
   your welcome do you want me to come off anon
  ","
  you can come off anon if you want too, i dont mind <3
  "
670576,"
   How is you this eve?
  ","
  i'm pretty good, how are you?
  "
670577,"
   Would u give me oral for million dollars?
  ","
  youd have to pay way more than that
  "
670578,"
   I am not one of those people whose body is aesthetically pleasing when I wear leggings but I dont care
  ","
  I'm sure you dont look too bad.
  "
670579,"
   IMPOSSIBLE CAUSE YOU ARE WAY HIGHER THAN ME BABE?????????❤❤❤❤❤?????
  ","
  THAT IS TRUE I AM PROBABLY WAY MORE STONED THAN YOU ARE BUT IM NOT MORE BEAUTIFUL THAN YOU BABY DOLL.
  "
670580,"
   Hiyo :)
  ","
  ayoooo
  "
670581,"
   When do you know if your feet smell or not?
  ","
  when i can smell them?
  "
670582,"
   What creams do you use for your feet?
  ","
  its some lavender one from bath & body works
  "
670583,"
   ABC® Women Boho Tank Tops Bustier Bra Vest Crop Bralette Cami  -  if you add this you OWN this...hurry
  ","
  oh its added <3
  "
670584,"
   I used to hate on people who wore leggings and yoga pants instead of ""real pants"" but then I wore them myself and was in heaven
  ","
  it was life changing honestly. Jeggings are a real game changer.
  "
670585,"
   is that your bf
  ","
  my bf is the driver.
  
  the other one is brett haha
  "
670586,"
   lol. I got to be an adult sometimes. :P I guess this also makes it hard for me to get a girlfriend then too sadly. :(
  ","
  yeah, but you got to find someone who is in the same position as you are so you can grow together. it all just takes time
  "
670587,"
   whats ur whatsapp status?
  ","
  still negative
  "
670588,"
   Can i ask à dirty question?
  ","
  you can ask it, but im not saying ill answer it
  "
670589,"
   your so adorable
  ","
  thank you<3
  "
670590,"
   aha yep
  ","
  wassssssup?
  "
670591,"
   You're ask is really cool.
  ","
  thank you so much<3<3
  "
670592,"
   Those are some cute leggings
  ","
  thank you<3 i love them
  "
670593,"
   I'm not sure but it looks like you can make the most adorable puppy dog face
  ","
  its probably because i have really big eyes lol
  "
670594,"
   hey
  ","
  hellos
  "
670595,"
   Do you answer sexual questions
  ","
  i answer them, but not in the way people wished i did lol
  "
670596,"
   Aussie
  ","
  yo JB hahaha
  "
670597,"
   you look like a very laughable girl. Do u laugh alot?
  ","
  i think a little too much, i fear my laughter is going to keep me alive for a very long time lol
  "
670598,"
   do u have cute socks to match the cute pants??❤️
  ","
  Flowers are cute ❤️
  "
670599,"
   Bc your beauty is so outta this world girl ?
  ","
  Am I cute?
  "
670600,"
   your eyes drain me
  ","
  We're high asf
  "
670601,"
   yeah bc you have cute feet❤️
  ","
  I'm wearing cute pants
  "
670602,"
   well my heart almost stopped when I seen that pic
  ","
  On the road again
  "
670603,"
   my pants are wet because of u
  ","
  No because of him
  "
670604,"
   OH NOOOOOOO your new pic, those eyes & lips xxxxxxx you're making me so weak in my pants
  ","
  I'm going to get food
  "
670605,"
   do u love to get your feet & legs complimented?
  ","
  Eh it's okay ❤️
  "
670606,"
   your beauty makes my day brighter
  ","
  As bright as the damn sun
  "
670607,"
   Girl I am totally in love. Can I make you mine?
  ","
  Awh ❤️? this is cutttte!
  "
670608,"
   Your feet drive me crazyyyy
  ","
  Wait how?
  "
670609,"
   you seem like a nice person
  ","
  Thank you so much ❤️???
  "
670610,"
   Ok I love that face, it will look great with your New sunglasses :) now go get food !!
  ","
  Omg OMG I can't wait ???????
  "
670611,"
   Just shut up I LOVE you okay
  ","
  Omfg ?????
  "
670612,"
   Is it a new day?
  ","
  Everyday is a new day
  "
670613,"
   That has me dead ??but fr. Dead
  ","
  ????????? me too hahaha
  "
670614,"
   Maybe you should give a fock because you're ass4lyfe
  ","
  When did ass suddenly mean give a fuck? My shit ain't ""giveafuck4lyfe""
  "
670615,"
   Is it normal that when I see hot girls like you I get stiff?
  ","
  Why is it normal for people to randomly say things like this to people like anyone would actually respond positively or give a fuck?
  "
670616,"
   Ohhhhhhhhhhhhhh get it
  ","
  ????
  "
670617,"
   That's weird ???
  ","
  Your mom is weird.
  "
670618,"
   yup and than your sexy toes polished in red
  ","
  Yess love that color
  "
670619,"
   What the frick
  ","
  WHO ATE ALL MY ICE CREAM
  "
670620,"
   why must you be so perfect omfg
  ","
  I don't knowwwwww bby ?????
  "
670621,"
   you are a beautiful princess :)
  ","
  Omfg thank you ❤️?❤️?❤️?
  "
670622,"
   MORNINNNNN LASS??❤❤❤❤
YOU AREN'T 9.5
DA FUQ
1000/1000 MATE
  ","
  HOLY SHIZZZZ BABES WHAT DOES THAT MAKE YOU?! 100000/100000?! ???????❤️❤️❤️❤️??????????
  "
670623,"
   not a problem i treat people with respect
  ","
  I like that❤️??
  "
670624,"
   Rate:9.5 best feature: Your body lol hmu
  ","
  Thank you so much ❤️?
  "
670625,"
   HEHEE
JUST WOKE UP
Morninnn❤
  ","
  GOOOOOOOOD MORNIN LASSIE ❤️❤️❤️❤️
  "
670626,"
   I can polish your nails too
  ","
  Nothing looks more polished than a black and white photo❤️
  "
670627,"
   post a pic please
  ","
  Hi darling
  "
670628,"
   after shower selfie. wet hair, towel, ya
  ","
  I can't wait to get food ❤️
  "
670629,"
   Sorry but both pair of sunglasses do not come up with your address option, other stuff does ? Try placing the black ones in a new list, if it works they are yours today :)
  ","
  I switched it to the clothing one! Let me know if it doesn't work ❤️❤️❤️❤️❤️
  "
670630,"
   cool have fun
  ","
  Why thank you
  "
670631,"
   Yeah,but I think that over time ask.fm will develop of being a social media service used by all age groups,just like Facebook and Twitter did (when they first started,they were mainly used by young adults and teens,just like ask.fm is now).
  ","
  Probably haha ❤️
  "
670632,"
   life is too short to.........
  ","
  To dwell on what you should have done.
  "
670633,"
   any plans for the remainder of the day
  ","
  Probably going to shower and chill not too sure honestly
  "
670634,"
   I don't know
  ","
  What other interests do you have
  "
670635,"
   me too
  ","
  ❤️❤️❤️❤️
  "
670636,"
   Rate// 9
Tbh// pretty ❤
  ","
  Awh thank you beautiful
  "
670637,"
   yea from sci-fi to drama i'm a creative person
  ","
  I love creative people ❤️
  "
670638,"
   the sunglasses do not come up with your address option? Fix it and pick the pair you want..... yours
  ","
  For me the option is still there! And I want the black vintage ones!
  "
670639,"
   Can you help me with that
  ","
  How?
  "
670640,"
   Well,someone could say that I'm too old to use this service,but i don't see an upper age limit anywhere in term of use.
  ","
  It matters depending on why they are using this site for
  "
670641,"
   So does that mean I should leave ask and you too
  ","
  Or you could choose a different interest other than feet
  "
670642,"
   yep i'm writing different movies everyday
  ","
  That's really cool:)
  "
670643,"
   If you could sit down with your 15-year old self, what would you tell him or her?stay happy
  ","
  ""You think high school and being a teenager is hard? Dude it just gets worse the older you get. Take it slow and try to stay young as long as you can.""
  "
670644,"
   not much just about to do some movie writing
  ","
  Oooh that's fun ❤️
  "
670645,"
   I guess I see it but I don't want to leave this site I like it here because you are here and I love you but sometimes I just feel like maybe I should listen to them and not only leave this site but leave this world
  ","
  Don't leave the world, you just need to find a place where your age and tastes fit in.
  "
670646,"
   You look very beautiful in your last pic :)
  ","
  Thank you❤️??
  "
670647,"
   I wanna manicure your feet
  ","
  I want my nails done too ?
  "
670648,"
   your so cute
  ","
  Thank you ❤️
  "
670649,"
   Oh and they also say that they don't want me on this site at all because they think I am too old
  ","
  You don't see how it's weird for you to have a foot fetish on a site filled with a majority of young adults or teens and being your age?
  "
670650,"
   do you have any worries about the future
  ","
  There's to much to worry about at this point
  "
670651,"
   that's good
  ","
  What's up
  "
670652,"
   I see,thanks for letting me know :) Those ""fatter"" cheeks just made me think that it was a different person :)
  ","
  It's the filter haha
  "
670653,"
   It's like because of my handle being the footworshipper they don't want to talk to me they think I am weird
  ","
  Well you have to understand that not everyone has the same fetish as you, and there's more people who find it weird than enjoy it
  "
670654,"
   Is that really you in the pic ?
  ","
  Hahahahahahahaha yes
  "
670655,"
   Saturday Ootd !
  ","
  It's a beautiful day
  "
670656,"
   Aww,she's so cute :)
  ","
  Omg I'm a cat hahahahahahhahahaahhahahaha I've never laughed so hard
  "
670657,"
   how are you
  ","
  I'm great ?
  "
670658,"
   U r nice
  ","
  Thank you? I really appreciate that
  "
670659,"
   People are being rude to me on here
  ","
  Why what are they saying
  "
670660,"
   Hey can I talk to you
  ","
  What's up?
  "
670661,"
   underwear color
  ","
  ITS SATURDAAAAAAYYAYAYAYAYAYAYAYAYAYAYAYAY
  "
670662,"
   Do you likvblsf
  ","
  Does it look like I do?
  "
670663,"
   Do you love to party?
  ","
  Only if it's like this
  "
670664,"
   Fooooooooood!!!!
  ","
  Omfg foooood
  "
670665,"
   #How many friends have you lost so far , was it your fault ..(!)
  ","
  A lot.... & probably a mix of both
  "
670666,"
   U seems to be so funny
  ","
  I am funny ?
  "
670667,"
   hey
  ","
  Hi there ❤️?
  "
670668,"
   Yes you know who this strange guy ? not from the cartoon
  ","
  No but I agree we will all die if that happens
  "
670669,"
   Agree
  ","
  Oreos are so goooooooood
  "
670670,"
   Good morning ??
  ","
  Morning ❤️???❤️❤️❤️
  "
670671,"
   Yep and that why I'm not an big American fan ✌?️ when Donald Duck will be president for me is the world losed.
  ","
  Donald Duck hahahhahahhahahahahhahahhahahhahahahahhaahahhahahaahhahahahahha
  "
670672,"
   Nothing
  ","
  Nothing is everything
  
  Everything is nothing
  "
670673,"
   because ✌?️ to commercial and little cafés or stores closing because starbucks buying all of them.
  ","
  Oh yeah that's Americas doing ?
  "
670674,"
   So sweetie
  ","
  What's up skunk butt
  "
670675,"
   Display???
  ","
  Omg❤️❤️❤️???? you!!! You're so pretty lovely!!!
  "
670676,"
   I hate starbucks ? I was there one time
  ","
  Why do you hate it?
  "
670677,"
   lol. I want money and I am in college now, so I can't play video games and stuff all the time.
  ","
  Look at you being all adult like psssssh ?
  "
670678,"
   your are my love my heart my queen
  ","
  Omfg❤️❤️????????
  "
670679,"
   What's something you've always wanted to do, try, or experience?
  ","
  I've always wanted to travel the world to eat everything
  "
670680,"
   aha. I had starbucks so I was good
  ","
  Starfucks ❤️
  "
670681,"
   I have always right ?
  ","
  If you say so ?
  "
670682,"
   there must be a reason behind it
  ","
  Because of you little cute shits ❤️???
  "
670683,"
   If you had to give yourself advice to yourself from 3 years ago what would it be
  ","
  It's best to stay with your family as long as you can before walking off into the real world.
  "
670684,"
   thn stay happy and keep smiling
  ","
  I am ??????
  "
670685,"
   Best compliment you have ever received?
  ","
  Pretty much anything
  
   @savannahismygoddess
  
  says
  "
670686,"
   i like your answers (tbh)
  ","
  Omfg this makes me so happy! ❤️❤️❤️thank you
  "
670687,"
   I think you're famous ?
  ","
  It's the thought that counts right? ?
  "
670688,"
   CAUSE I IS NOT CUTE
WHEREAS YOU ARE
  ","
  LOOK AT YOUR DP AND TELL ME THATS NOT CUTE
  "
670689,"
   Boom you're not on snap boom
  ","
  No sir I am not lol
  "
670690,"
   the first time I saw you it was like a dream I couldn't believe a girl as perfect as you would be on this site I thought you would be modeling on tv somewhere
  ","
  I wish I was on tv goddamn make me famous ?
  "
670691,"
   Remember the Little Mermaid where Ursula got poked in the booty with the ship by prince Eric ?
  ","
  HE LIKED THE BOOTY
  
  HE TOUCHED THE BUTT
  "
670692,"
   your eyes hypnotize me
  ","
  Good?
  "
670693,"
   ok the crop top hoodie is yours now :)  you look great in RED
  ","
  I'm so excited for all the new stuff like I can not wait at all! I'm gonna be freaking the fuck out❤️ thank you thank you thank you ❤️❤️❤️❤️??????
  "
670694,"
   What's your middle name?
  ","
  Quyen ?
  "
670695,"
   Cant sleep right now guys. How'd you cheer yourself up when you feel down? ?
  ","
  I listen to my favorite songs and sing ?
  "
670696,"
   do you like & wear earrings
  ","
  No they hurt my ears:(
  "
670697,"
   wow I just looked at your instagram and you take great pictures. You have so many different looks and super sexy too, model on bby. Your gettin a gift from me soon.
  ","
  You're the best omg! Thank you so much❤️❤️❤️????
  "
670698,"
   Ok just sent you 2 gifts from your wishlist , I will pick out something for a surprise gift also soon. Thanks that made me happy :)
  ","
  You make me happy !!!
  "
670699,"
   ok you got another gift too
  ","
  Omg❤️❤️❤️❤️ thank you❤️❤️❤️❤️❤️
  "
670700,"
   Eh. Only three hours. So
  ","
  School for any hours sounds awful
  "
670701,"
   Go to school for 3 hours and 45 minuets. And then went home
  ","
  That sounds terrible
  "
670702,"
   NEIN ;-;
I SHALL NOT ACCEPT
  ","
  WHY NOT YOU MUST!
  "
670703,"
   Your selfies give me life.
  ","
  Wow omg thank you❤️❤️ your selfies are my inspiration ❤️
  "
670704,"
   No heh the fact you did?
I'm not cute?
YOU ARE?
  ","
  YOU ARE CUTE NOW ACCEPT IT
  "
670705,"
   Really good
  ","
  What you do today?
  "
670706,"
   I think that you look very beautiful without make up :) And I'm not kidding :)
  ","
  Thank you ❤️❤️❤️❤️?????
  "
670707,"
   How are you?
  ","
  Great❤️you?
  "
670708,"
   maybe I'll let you think about it and you can let me know OK
  ","
  I still have no idea though
  "
670709,"
   I know right? there are always things to do. :P I hate that sometimes. I just wish I could play video games all day, read or whatever I want to do. :P
  ","
  Why can't you?!
  "
670710,"
   Aweeeeee?
Oh my gosh?❤
  ","
  What you realized how cute you are?
  "
670711,"
   I will I will AW I miss you so much too it's insane!! ;-; yeye I'm fine aye, you?!
  ","
  I'm doing pretty good! Not complaining ❤️❤️❤️❤️❤️
  "
670712,"
   Hi
  ","
  Ayyyye
  "
670713,"
   Have you ever screamed at someone? (How come?)
  ","
  Yeah I have but too personal❤️
  "
670714,"
   your precious
  ","
  Cuteness
  "
670715,"
   Where the hell they coming from Middle East ?? probably just out of stock
  ","
  Probably China has to hand stitch them for me hahahah
  "
670716,"
   Did your shoes come in?
  ","
  No they won't be here till may apparently lol
  "
670717,"
   Sorry didn't mean it in a bad way
  ","
  Your comments are unnecessary
  "
670718,"
   what are your 3 wishes
  ","
  I wish to get everything I wish for whenever I wish.
  "
670719,"
   Wow you really want gifts don't you ??
  ","
  No it was annoying for me to scroll through and look for shit so I couldn't imagine what it was like for other people.. So I made it easier. You don't always have to be a little shit.
  "
670720,"
   My wish is to work for Vodafone
  ","
  I wish I had a bunch of new clothes haha
  "
670721,"
   you are a gift from god that blessed the world with your shear beauty and intelligence
  ","
  Omfg thank you ❤️?
  "
670722,"
   OK and then they hire up some strangers off the streets to take down Alfredo Torres and gang of mercenaries
  ","
  I'm still nameless lol
  "
670723,"
   ?
  ","
  ??
  "
670724,"
   if I had the say, I would lounge around and sleep all day. :P
  ","
  That's what I'm trying to do but I'm gonna organize my wishlist on Amazon
  "
670725,"
   Put some shoes that will fit my monster feet and if anyone buys them, just forward them to me lol
  ","
  Hahahahaha omg no!
  "
670726,"
   I am afraid to ask who is buying you a gift lol
  ","
  I'm not!! I love gifts ❤️?? I gotta look for more shoes on there
  "
670727,"
   ok it's talking about a former fbi agent partners up with a us customs agent who must stop a criminal kingpin and an arms dealer to start la revolution
  ","
  Gonna need a little bit more... Still pretty basic
  "
670728,"
   I buy cheapos
  ","
  I don't think the ones on my list are expensive
  "
670729,"
   oh you want to you know what it's all about correct
  ","
  Yes sir
  "
670730,"
   Always :) A great Friday to cap off an amazing week
  ","
  Oh yeah it's Friday!! It made me realize how badly I need new sunglasses since mine broke :(
  "
670731,"
   I'm speechless and overwhelmed I can't ???
  ","
  You're so cute ❤️❤️❤️❤️❤️
  "
670732,"
   well i want to do a sequel after this first film some i need a catche title name
  ","
  Well I kinda need more help than that
  "
670733,"
   when I look at you I get a warm feeling in my heart
  ","
  That's precious❤️
  "
670734,"
   Did you ever fall asleep in school?
  ","
  No
  "
670735,"
   i need to come up with a name for my action movie
  ","
  How shall I help?
  "
670736,"
   hahaha so cute listen i need your help with something
  ","
  What's up?
  "
670737,"
   Hope you're having a good day :)
  ","
  I am! I hope you are too!
  "
670738,"
   so cute
  ","
  Omfg ??
  "
670739,"
   I always have been ? you're my star ⭐️
  ","
  You're my moon? you bless me with such gentle brightness and beauty ?
  "
670740,"
   your welcome sweetie
  ","
  ❤️❤️❤️❤️❤️
  "
670741,"
   BOO! lol :)
  ","
  ? omg so scary
  "
670742,"
   aw so cute
  ","
  I'm just gonna keep posting cute things if you keep saying the word cute lol
  "
670743,"
   lol. aren't we all? :P
  ","
  We're all so tired
  "
670744,"
   so cute
  ","
  ❤️?? can I please have this
  "
670745,"
   good thanks
  ","
  Hehe how cute
  "
670746,"
   Quite good
  ","
  I wish I could have all the food in the world - said by every African child ? I'm terrible
  "
670747,"
   hi there how are you
  ","
  I'm great ????how are you
  "
670748,"
   OMG I THOUGHT YOU'D NEVER ASK!!!!!
  ","
  BE MY EVERYTHING IN LIFE ?
  "
670749,"
   Aww thank you :"")
  ","
  You're so welcome
  "
670750,"
   FML moment when ....!
  ","
  Yup
  "
670751,"
   WHERE DO I SIGN?! ?
  ","
  WOULD YOU MARRY ME?!
  "
670752,"
   If you had to take one girl out on a date from Ask, who would it be? :-)
  ","

   @ellejaylily
  
"
670753,"
   Okay then lol Go get some! I smell grilled cheese but that's because a customer 20 feet away from me brought a grilled cheese sandwich in, for some strange reason, and is now eating it
  ","
  How good does this look?
  "
670754,"
   your beauty is breathtaking
  ","
  Thanks lovely ❤️?
  "
670755,"
   Heyy
  ","
  Hi dear
  "
670756,"
   Now I am used to giving random answers that seem to make no sense given the context of the question, but now I am the one confused lol
  ","
  When I read that I got a brief whiff of marshmallows
  "
670757,"
   Good morning :)
  ","
  Omg I I want melted marshmellows
  "
670758,"
   Pap of  plzz ❤
  ","
  Good morning boo boo
  "
670759,"
   I'm curious about a fact now sorry?
   
    @Names_ShyGirl
   
   I'll do one back for you❤
  ","
  Honestly you make me want to become a better more naturally beautiful person. ❤️
  "
670760,"
   AW BBY ;-;
That opinion holy shit
THAT WAS THE CUTEST EVER FOR FUCK SAKE'S
God you're just to cute&adorable it kills me everytime :'3 
I love it so much ;-; aw screen shotting&saving it?
I miss you too! A lot!!
Been thinking of you non stop!!? Miss making you smile :c 
Love you my kute koala!! <3
  ","
  You better keep it forever darling because I meant it! I miss you so much! How are you?!
  "
670761,"
   @
  ","
  Honestly I think you're so sweet and beautiful!!
  "
670762,"
   Do you still have your tonsils?
  ","
  Can I please be able to do this ?
  "
670763,"
   @
  ","
  Honestly, we have amazing conversations! It's always different and it's always about something going on around us in our day! Thank you for being able to do that!❤️
  "
670764,"
   Pap torso ?
  ","
  Ima just gonna ...
  "
670765,"
   @ :)
  ","
  Honestly you are by far one of the nicest guys on here ❤️
  "
670766,"
   lol
  ","
  Beauty
  "
670767,"
   Eat something then silly!!! ?
  ","
  But like I gotta check my games that I have on here ?????? haha I have no life
  "
670768,"
   Awwh I really miss you too ofc ofc ?? How are you Sav?? ?
  ","
  I FEEL SO HUNGRY ???
  "
670769,"
   Whats wrong with me being a confederate?
  ","
  You and I have completely different lifestyles and view points just naturally by how we were raised.
  "
670770,"
   @
  ","
  Honestly, you have some unreal expectations of where our friendship can end and it makes me sad. But you seem like the nicest guy just a little bit naive..
  "
670771,"
   Oh look, Sav is on my feed ?? Haii lovely ? Sending you big cuddly bear hugs ???????
  ","
  ITS BEAUTIFUL ELLA THE SNUGGLE BEAR❤️❤️❤️❤️❤️ hi cuteness, I miss you so much❤️
  "
670772,"
   Yeah,I understand you.I hope that I didn't offend you by what I said.
  ","
  What offends me is that you keep hoping you're not offending me, bro I don't get offended unless you say shit like that because then I'm like oh so should I have been offended ?
  "
670773,"
   Missed you ?❤️
  ","
  Missed you too!
  "
670774,"
   Yeah,I agree.But try to make the most out of it what you have in California.
  ","
  Well no shit it's not like I can go and be like yo give me back all the millions you took from us hahaha I'm just saying it sucks haha I still have money but just not that much...
  "
670775,"
   I love your face so much xxxx
  ","
  Omfg ❤️❤️❤️❤️❤️❤️❤️❤️❤️
  "
670776,"
   if I get you something from your wishlist will you model it
  ","
  If it fits me and everything you'll be getting exploded with pictures because that's all I want to do haha
  "
670777,"
   a tiny bit out of it? how so? and I am doing well. just finally glad it's the weekend.
  ","
  I'm just sleepy, that's all haha
  "
670778,"
   I didn't really didn't know that.I hope that I didn't offend you.That's a fascinating,but also a sad story.
  ","
  It sucks cause i know how much money would have if that didn't happen and it's not fair
  "
670779,"
   U r japanese?
  ","
  Well technically I'm not since I'm adopted but everyone else in my fam is
  "
670780,"
   those are the hair on my head tied coz I am a sikh.?
And for your info that sikhs don't cut their hair.
  ","
  Why don't you cut your hair? A lot of cultures are like that I'm just curious what you believe
  "
670781,"
   According to trump india is doing great. Can u give ur thought on indians?
  ","
  India is doing great in the sense of all trump is worried about and that's money, hierarchy, and stature. They have the best work ethic because without it they would be dirt poor and living in goat shit. And immigration isn't a huge problem there, nobody wants to live in India unless you own a castle. Trump would like India, some of you fuckers are rich as hell because of the old generational money why else would he care? I mean look at the man, he clearly doesn't care about how awful he looks like has anyone really looked at him, he is disgusting - but all he wants is more power and more money.
  "
