,Question,Answer
295055,"
   Space
  ","
  Here is some randomness and Knowledge for you..........
  

   https://open.spotify.com/track/79YGfoagW5Z75PDvnZK5vl?si=UxMT1I4zQA2se3w6Q0FZNQ
  


   https://open.spotify.com/track/4RC5YmcpCbRsX3AtRzoQeh?si=FSwXRahKQ4OBKXt7G3jWPg
  


   http://click.messages.webmd.com/?qs=3a47a07683e0c71876fe4566341ebb88eab5cd156543d31cde98e578b15efe458c86a907b2433a36b592c6a4e295ff2fae24472d8e8405cdb2d9a396738f6586
  


   https://open.spotify.com/track/7kSLdGdXLey7pzLsWpdg1h?si=xn6J3EjcTruAyHDxuqPUaA
  


   https://open.spotify.com/track/6BrBNdXZpbZKg6Y3HbLJxX?si=yU_jAn53S9KInaDxnCFL-g
  


   https://youtu.be/mbiYSJctjX8
  
























   https://youtu.be/xdiFzcpmmJc
  
























   https://youtu.be/pIunclw4i1g
  
























   https://youtu.be/uCuPdXvKnIY
  
























   https://youtu.be/iHwdz4W2wws
  






















"
295056,"
   If someone said they’d pay you $500 million to kick your ex’s ass, the would you do it?
  ","
  No.  Violence doesnt solve problems......
  "
295057,"
   Is sorry enough?
  ","
  Not if you keep repeating the same mistakes.......and dont apologize genuienely.
  "
295058,"
   What's your favorite cologne?
  ","
  Stetson
  "
295059,"
   Smart casual or sporty style?
  ","
  Monday is done, yeah!!!!!!!!
  "
295060,"
   What are your top five favorite songs at the moment?
  ","

   @rpstylesharry
  

   @Louis_TomlinsonRP
  

   @OneDirectionrp_
  

  1) Right Now; always song of the day
  
  2)Dont let it break your heart
  
  3)Two Ghosts
  
  4)Sweet Creature
  
  5)GOLDEN
  "
295061,"
   Thank you Vella! 🥰 X
  ","
  Thank you😊
  "
295062,"
   Same here about you.😊
  ","
  thank you😊
  "
295063,"
   Who are 3 people that you think your cool with on here or you just like socialising with people?
  ","

   @darrenearl45
  

   @curious_01
  

   @JamesW7558
  
  ..........They all seem like people i would like to get to know better
  "
295064,"
   the nee spiderman with have Holland, garfield, and Maguire. its gonna be a multiverse movie
  ","
  cool
  "
295065,"
   youve heard hes in the new spiderman movie right???
  ","
  no.  cool, I'll check it out
  "
295066,"
   Is anyone afraid of dying
  ","
  No, as long as you have a clue where you are going.......
  "
295067,"
   God Andrew Garfield is great
  ","
  yes he is
  "
295068,"
   What are you doing while alone?
  ","
  Criminal Minds Marathon......
  "
295069,"
   Paint booth operator. Sounds easy, but they've listed everything they need and I... definitely am not skilled for 80%
  ","
  it sounds interesting.    At least you know that coming in.........maybe they do on the job training.
  "
295070,"
   For this one, yes.
  ","
  what is it?
  "
295071,"
   I've only ever seen him in spiderman unfortunately
  ","

   https://youtu.be/xdiFzcpmmJc
  






















"
295072,"
   yes! 😂 hes too hot
  ","
  he's a great actor too; The Social Network was a great movie too
  "
295073,"
   Fear of heights?
  ","
  No, i want to go Sky Diving soon
  "
295074,"
   If a snail doesn't have a shell, is it homeless or naked?
  ","

   https://youtu.be/YhVMVnUvPmM
  






















"
295075,"
   Are you fighting with somebody ?
  ","
  No
  "
295076,"
   What do you want to do that you haven’t done?
  ","
  Sky dive
  "
295077,"

    https://youtu.be/XkHZ9SDniyk
   
","
  Here is some randomness and knowledge for you..........
  

   https://youtu.be/6zxqfetKrsE
  
























   https://youtu.be/Rj4Yu9Utdw0
  
























   https://youtu.be/jlAX_j04Lp0
  
























   http://click.messages.webmd.com/?qs=945d62aee7a68c6b73e53999cd1d4d4bb282e9868469b194452fe0f0e1782e593f4b7eef59d5b846c6521e95e858c8fc9a8f140339e7b12e5b52a0a48fda66f6
  


   http://click.messages.webmd.com/?qs=945d62aee7a68c6b833bbf9b40364b1debc420a0f3449b7f867fd205cf953b99733d435b3860c21325a49e50ecb3e312277bb6f283371beefe939dde41fdc40c
  


   https://youtu.be/P8Cbyn2BLaI
  






















"
295078,"
   If you're working, do you like or dislike your boss? — — — If you're in school, do you like or dislike your teachers?
  ","
  Me and my boss get along .....its nice to be respected at work
  "
295079,"
   Do you feel comfortable, when being photographed?
  ","
  My new Christmas present, i ordered from Amazon
  "
295080,"
   Question 12
   
    https://youtu.be/M8xhumS2vkM
   
","
  Now a #TrueStory......
  "
295081,"
   What you do when you get bored ? 🤔
  ","
  YouTube Randomness.......
  

   https://youtu.be/IveMWHJ-uvk
  
























   https://youtu.be/gISEXQMPnvc
  
























   https://youtu.be/WjE_y9uaECs
  
























   https://youtu.be/BzE1mX4Px0I
  
























   https://youtu.be/4uqvCj_N0oc
  
























   https://youtu.be/Jr7MkrHDGt0
  
























   https://youtu.be/bTEcoLXPr1U
  






















"
295082,"
   describe the perfect pizza
  ","
  #BananaPepperoniPineapple pizza............
  "
295083,"
   Is it unhealthy to keep wishing you could go back into time to fix something?
  ","
  You cant change it......so, fix the future in the present
  "
295084,"
   Which sound makes goosebumps on your skin?
  ","
  Randomness.........
  

   https://youtu.be/WjE_y9uaECs
  
























   https://youtu.be/BzE1mX4Px0I
  
























   https://youtu.be/4uqvCj_N0oc
  
























   https://youtu.be/Jr7MkrHDGt0
  
























   https://youtu.be/bTEcoLXPr1U
  






















"
295085,"
   U thou9ht I was pre9nant
  ","
  IDK.  I just started talking to you today.....
  "
295086,"
   Which one is it for me??
  ","
  Having children soon........
  "
295087,"
   I am 90in9 to do that
  ","
  sounds good
  "
295088,"
   Do you agree the purpose of life is a life with purpose?
  ","
  Yes i agree
  
  Do you?
  "
295089,"
   How many you want
  ","
  haven't thought that far in the future yet.....
  "
295090,"
   Cool you want children
  ","
  I have to find someone first.........
  "
295091,"
   Ask me questions
  ","
  okay
  "
295092,"
   So I should not use it
  ","
  go for it
  "
295093,"
   Should I use it?
  ","
  sure
  "
295094,"
   Dominic Matthew a 9reat name too?
  ","
  This is the only Matthew I like currently...........
  "
295095,"
   Are you a people person?
  ","
  I like to think so........what about you?
  "
295096,"
   Is Joy Candace a 9reat name
  ","
  sure.   Its got beautiful potential
  "
295097,"
   Me li9ht purple
  ","
  cool
  "
295098,"
   Fav. thing to do when bored.
  ","
  Watch randomness and learn new things..........
  

   https://youtu.be/inZzcTXYowY
  
























   https://youtu.be/9JVt-JdM4e4
  
























   https://youtu.be/tOhKnQrsx8Q
  
























   https://youtu.be/5oX_gwwACls
  
























   http://click.messages.webmd.com/?qs=647a7f60b614e0a2adacf9a7ae593e91199cbfbd6f66763b36fbb95c02bc407d498e57fe635501f77a700b40e59fd857e0ff4fbbbb8f00d49f01e9788fa7f174
  


   http://click.messages.webmd.com/?qs=647a7f60b614e0a2db4d2199bb1babcf51af7e5cc40dcb22af7b1f42512bc07554a5dd77227a94e0dec06e74f80694dcaa0b36792e9dfbf05d1a2d7ce9185db6
  


   https://www.facebook.com/497305810301446/posts/3786079491424045/
  


   https://youtu.be/kX4ge3-l7Kc
  
























   https://youtu.be/crkVNLgPPV0
  
























   https://youtu.be/S1VhlLudwoE
  
























   http://click.messages.webmd.com/?qs=69cb7a1ebf819903512a141a54149a232378db75f1d4b7a72902e5e5573dd128be81ca69a3f80eb22560f8748e3dcb4dba4f9d50d17acf96e56b3f9365334a08
  


   http://click.messages.webmd.com/?qs=69cb7a1ebf8199036c0e3e7456a469549feb8ed6deec5194bfd702647be998b3515a8e83f94dff28da0a6bc56e58e7ac251f069617686f39276dca7c9a9e4601
  


   http://click.messages.webmd.com/?qs=69cb7a1ebf81990346182954ea152a80b5fb01e317d0c25267d0d2a8bdeb9fc0ce75543c5d013364ce64d084021579b0bb62cde514e5dbc1d4588014554a6550
  


   http://click.messages.webmd.com/?qs=1d4f43b8faa976d0351768a953b2e204fa6922e42af30ad4f5e66c94668e9c0fdfbaddc42b800d92449f08d46389793e10f5e7f31f1981513ee44bb3db0bb44c
  


   https://youtu.be/iHwdz4W2wws
  
























   https://youtu.be/tOhKnQrsx8Q
  
























   https://youtu.be/9JVt-JdM4e4
  
























   https://youtu.be/inZzcTXYowY
  






















"
295099,"
   Pineapple goes on pizza... yay or nay? 🙃🤣
  ","
  Yay!!!!  With #BananaPepperoni too!!!!!!
  "
295100,"
   Great! 😭 😌
  ","
  😎🙃
  "
295101,"
   What was your favorite teacher like? What made them special?
  ","
  Mr. Carbonie; 4th grade Cowell Elementry School.......
  "
295102,"
   😂😂😂😂😂
  ","
  when you don't hear anything; sometimes that is good news!!!!!
  
  #BlessingsInDisguise
  
  #Covid19
  "
295103,"
   sorry but no, I'll still give you 20 though
  ","
  thank you
  "
295104,"
   go with something darker, maybe third times a charm.
  ","
  dark blue
  "
295105,"
   no but I'll give you another guess
  ","
  yellow
  "
295106,"
   Do you like smoothies? What time?
  ","
  Banana strawberry Mango sounds good and healthy........
  "
295107,"
   Space
  ","
  Interesting information you may need or want to know.......
  

   http://click.messages.webmd.com/?qs=1d4f43b8faa976d0351768a953b2e204fa6922e42af30ad4f5e66c94668e9c0fdfbaddc42b800d92449f08d46389793e10f5e7f31f1981513ee44bb3db0bb44c
  


   http://click.messages.webmd.com/?qs=69cb7a1ebf8199036c0e3e7456a469549feb8ed6deec5194bfd702647be998b3515a8e83f94dff28da0a6bc56e58e7ac251f069617686f39276dca7c9a9e4601
  


   http://click.messages.webmd.com/?qs=69cb7a1ebf81990346182954ea152a80b5fb01e317d0c25267d0d2a8bdeb9fc0ce75543c5d013364ce64d084021579b0bb62cde514e5dbc1d4588014554a6550
  
"
295108,"
   Space
  ","

   https://youtu.be/MLmamI7WDtc
  
























   https://youtu.be/T7hCUusLd1k
  
























   https://youtu.be/un-KTpvCPXo
  
























   https://youtu.be/PwJGocr0n9I
  
























   https://www.facebook.com/1538166939620548/posts/3358775537559670/
  


   https://open.spotify.com/track/1M4qEo4HE3PRaCOM7EXNJq?si=8KjLdqxcQ8Ksq_YccW3ALA
  
"
295109,"
   What’s your favorite Disney movie?
  ","
  Peter Pan
  

   https://youtu.be/un-KTpvCPXo
  






















"
295110,"
   Are you a deep sleeper?
  ","
  Yes
  "
295111,"
   tdeurfyivubohlv
  ","
  Great movie.....
  
   https://youtu.be/PwJGocr0n9I
  






















"
295112,"
   Do you usually hold grudges?
  ","
  Im working on Forgiveness.....
  
   But, my patience for certain things and people; run on empty sometimes
   

     View more
    

"
295113,"
   Where do you find peace?
  ","

   https://www.facebook.com/1538166939620548/posts/3358775537559670/
  
"
295114,"
   Yesss so coollll but do it safely.😃🙏🏾
  ","
  thank you
  "
295115,"
   If you could change one thing in reality, what would it be?
  ","
  People's empathy for others......
  "
295116,"
   Tell about the most exotic food you have eaten!
  ","
  Here is some randomness..........
  

   https://youtu.be/mNGIg8f-0Wc
  
























   https://youtu.be/mNGIg8f-0Wc
  
























   https://open.spotify.com/track/7wazeowLFUyNedayg26OwT?si=cRwwdn3wRTeJ6XJ9oiRA6w
  


   https://youtu.be/Prjh_cElwnY
  
























   https://youtu.be/mNGIg8f-0Wc
  






















"
295117,"
   he usually stares from afar...he got closer the other day to stare
  ","
  Just be careful........
  "
295118,"
   Last movie you watched was:
  ","
  Great movie.  I would recommend it..........
  "
295119,"
   Best music service? Pandora, Soundcloud, Spotify or what?
  ","
  Spotify
  "
295120,"
   what's your favorite trend (either past or current)?
  ","
  Love like this........
  "
295121,"
   Sorry if you’ve received my questions out of order or multiple times. No idea what’s going on with the shoutouts sent recently
  ","
  I know its not you........
  "
295122,"
   Where does phenomenon of Justin Bieber lie?
  ","
  Here is some randomness and information for you.......
  

   https://youtu.be/XlljhoQH5HU
  
























   https://youtu.be/9VDjIM_9Cbo
  
























   https://youtu.be/7B9pjuua4wc
  
























   https://twitter.com/AuschwitzMuseum/status/1348556952406814721?s=19
  


   http://click.messages.webmd.com/?qs=cc40fa2ed2dbd33df97c24b90babbd348128cd70fad9ec5e39aaa6be29e955c8ecfb7d45a3c3e5870a6dd72b836b058a0da0688b8784597f67160f1f121e8452
  


   http://click.messages.webmd.com/?qs=cc40fa2ed2dbd33d04fcc9329b105f7c3e065986c0d55c51635e2edf9c7cf182f6e3cc10d5bcf88afb31f28a566bce07355adf956489aa1a736128c73f6c452f
  


   https://youtu.be/DykVJl6wr_4
  
























   https://twitter.com/AuschwitzMuseum/status/1348541787888082945?s=19
  


   https://twitter.com/AuschwitzMuseum/status/1348686410719571978?s=19
  


   https://www.brooklynvegan.com/dr-fauci-says-concerts-could-return-in-the-fall/
  


   https://youtu.be/E1867P7BIwc
  
























   https://youtu.be/cZy8CD8lnyI
  
























   http://click.messages.webmd.com/?qs=cf163837728b9c722d75657b33e7d52de3c6b32dd288417f301c0a7bafd11966edb543c74f8ae82cfef8b4db9c6e3bd1e72ce08be13bae779037030299e1f2a4
  


   http://click.messages.webmd.com/?qs=cf163837728b9c722d75657b33e7d52de3c6b32dd288417f301c0a7bafd11966edb543c74f8ae82cfef8b4db9c6e3bd1e72ce08be13bae779037030299e1f2a4
  
"
295123,"
   Sometimes the things we don’t say are heard louder than what we do say - your thoughts?
  ","
  Actions always speak louder then words.   Mistakes can only happen once, live and learn!
  "
295124,"
   Would you rather have free Starbucks for the rest of your life or free Netflix, Hulu and Prime subscriptions forever?
  ","

   https://youtu.be/krfcq5pF8u8
  






















"
295125,"
   Fish sticks or chicken nuggets?
  ","
  Honey, Honey Mustard, BBQ Sauce........
  "
295126,"
   I am known to be brutally honest enough it can either make me a great friend for guys & a shitty friend for females lol
  ","
  tough love........
  
   sometimes, people need it.
   

     View more
    

"
295127,"
   Nice !
  ","
  his name was #DrizzleStyles!!!!
  "
295128,"
   What’s your favorite decade of movies?
  ","
  The 80s......St.Elmos Fire, The Outsiders, The Breakfast Club
  "
295129,"
   oh okay
  ","
  whats your  thoughts?
  "
295130,"
   would you have a pet fish?
  ","
  I had Beta fish before
  "
295131,"
   Hey guys how are you  
You gotta  choose which one your Disney channel  songs 

A.cheeta girls- step up 

B. High school musical - we all this together 

C. Vanessa Hudgens-say ok

D. Rave symone - supernatural 

Which one is your favorite  song
  ","

   https://youtu.be/DykVJl6wr_4
  






















"
295132,"
   What was the last thing that made you smile?
  ","
  Writting random thoughts in English and Hebrew.
  "
295133,"
   As you wish
  ","
  thank you
  "
295134,"
   Because I'm the one who asking,therefore I cannot put pictures here.
  ","
  okay.  ill ask on your page
  "
295135,"
   Cannot here 🤷
  ","
  why not?
  "
295136,"
   Another maybe?
  ","
  you post some now........
  "
295137,"
   that’s pretty! 😍
  ","
  Thats the name of it; Christmas Cactus is what my mom called it
  "
295138,"
   Do you believe there’s a heaven and a hell?
  ","
  Yes.
  "
295139,"
   Were you wiser when you were a kid?
  ","
  Of course, I have lived and learned.  Grown up
  "
295140,"
   Do people ever freak out in your area when weird weather happens? It's about to snow here in everyone's buying absolutely all of the groceries off the shelf. Absolutely strange.
  ","
  They can control what they buy.....
  "
295141,"
   Thoughts about what happened to the capitol?
  ","

   https://youtu.be/cZy8CD8lnyI
  






















"
295142,"
   What motivates you to get up each day?
  ","
  New adventures and learning new things
  "
295143,"
   Your song of the day!
  ","

   https://youtu.be/ZQG_SMaVHNU
  






















"
295144,"
   What is your hometown best known for?
  ","
  John Denver
  "
295145,"
   What social stigma does society need to get over?
  ","
  Taking care of your mental and dental health is okay.
  "
295146,"
   Why do people think they could get away with bullying and why they think people won’t stand up to them?
  ","

   @rpstylesharry
  
  Smart Man
  "
295147,"
   Space
  ","
  Randomness.......
  

   https://twitter.com/AuschwitzMuseum/status/1347987830371446797?s=19
  


   http://click.messages.webmd.com/?qs=cf163837728b9c72863f815af42fc6c89e21c3fa077035c1aff35ef32d2cdad534d40c1bafe56ddbf5fb40e0b7233e3f9cd5fb07016fd93df007e343690aa0a2
  


   http://click.messages.webmd.com/?qs=cf163837728b9c722d75657b33e7d52de3c6b32dd288417f301c0a7bafd11966edb543c74f8ae82cfef8b4db9c6e3bd1e72ce08be13bae779037030299e1f2a4
  


   https://youtu.be/SeRyaoB23qQ
  
























   https://g.co/kgs/353Nym
  


   https://youtu.be/s6Q0tUZGWck
  
























   https://g.co/kgs/1tR2W1
  


   https://youtu.be/Ph5i8x-USQU
  
























   https://open.spotify.com/track/4DKZdA7yTDMMNIKOri8Cx5?si=4kEfvi3vRrWNtm3GQpcGeA
  
"
295148,"
   Space
  ","

   http://click.messages.webmd.com/?qs=cf163837728b9c722d75657b33e7d52de3c6b32dd288417f301c0a7bafd11966edb543c74f8ae82cfef8b4db9c6e3bd1e72ce08be13bae779037030299e1f2a4
  


   http://click.messages.webmd.com/?qs=cf163837728b9c722d75657b33e7d52de3c6b32dd288417f301c0a7bafd11966edb543c74f8ae82cfef8b4db9c6e3bd1e72ce08be13bae779037030299e1f2a4
  
"
295149,"
   What do you miss pre Covid?
  ","
  Family vacations.......Florida, Mexico.
  "
295150,"
   How is everyone's weekend so far?
  ","
  Team building and getting some fresh air too.
  
  How about yours?
  "
295151,"
   How does the absence of beauty affect people?
  ","
  Beauty is in the eye of the beholder.......
  "
295152,"
   Ladders are stairs?
  ","
  Stairs
  "
295153,"
   Ive gotta go with clooney for batman and nicholson for the joker
  ","
  maybe I'll check it out
  "
295154,"
   Which Actor played the best Batman? And which played the best Joker?
  ","
  The Dark Knight Trilogy........
  
  Heath Ledger the Best Joker Ever
  "
295155,"
   Yea I think Cherry coke has a better taste to it.
  ","
  Coke is always better then Pepsi
  "
295156,"
   Sleepy Time
  ","
  have you tried?
  "
295157,"
   Summer, warm weather and shorts
  ","
  how are you feeling?
  "
295158,"
   What's for dinner tonight?
  ","
  Salmon burgers cooked in Orange Juice and Basil, Mashed potatoes and salad.
  
  While watching:
  

   https://youtu.be/G8yhL0lcQ5g
  






















"
295159,"
   What's your favorite season and why?
  ","
  Summer, get a break; and my Birthday!!!!!!!
  "
295160,"
   H
  ","
  Here is some randomness, just for fun!!!!!
  

   https://youtu.be/s6Q0tUZGWck
  
























   https://g.co/kgs/1tR2W1
  


   https://youtu.be/Ph5i8x-USQU
  
























   https://open.spotify.com/track/4DKZdA7yTDMMNIKOri8Cx5?si=4kEfvi3vRrWNtm3GQpcGeA
  
"
295161,"
   Which is the best snack for Friday evening?
  ","
  Kettle Corn and randomness.........
  

   https://twitter.com/AuschwitzMuseum/status/1347603984656158722?s=19
  


   https://youtu.be/2LYU2MhSgnw
  
























   https://youtu.be/9JVt-JdM4e4
  
























   https://youtu.be/dQcfQHX9PHg
  
























   https://youtu.be/xhjCkwFMb_Q
  
























   https://youtu.be/inZzcTXYowY
  
























   http://click.messages.webmd.com/?qs=c85249140e5193badc6acdee72262e01eb061126bd31b755d83270eebd04a4ffdf6bf2f7b9a5fff0330270b59cbda8a1b5eb2b0eedcb734bba2bd8a0285b64f7
  


   https://youtu.be/24Ft2kJZUm0
  
























   https://youtu.be/Yy-v7DcsJ10
  
























   https://youtu.be/zBmQ_nGppl4
  
























   https://youtu.be/Oc61eBO6IZQ
  
























   https://youtu.be/vi0Lbjs5ECI
  
























   https://youtu.be/dhQpUTTWfSc
  
























   https://youtu.be/G8yhL0lcQ5g
  
























   https://twitter.com/AuschwitzMuseum/status/1347181192357965825?s=19
  


   https://youtu.be/511SdWsvE5U
  
























   https://youtu.be/SKIF9s_kv_o
  
























   http://click.messages.webmd.com/?qs=53b1553c8c5ad960c34a8542a750b3c27aa05b444d3048b3e9d2ae2e688f0e134f739af7dd90c0cdf64a158239f06b0ebeeb9b55d158e1c1860d23f01970d722
  


   http://click.messages.webmd.com/?qs=53b1553c8c5ad960537fcdffe5cfb8a2978113e912a99baef7402883508ce7eda651222a57912bd73c42c6cca1bf963d241ebd357f85d1c1c876a75a199d52e3
  


   https://youtu.be/jlAX_j04Lp0
  






















"
295162,"
   ohh you mean dips
  ","
  yes
  "
295163,"
   Have you ever been in a log cabin before?
  ","
  Yes.  It was nice, might be in one again soon too
  "
295164,"
   How has your 2021 been so far?
  ","
  Staying Blessed, Happy and Healthy
  "
295165,"
   oh no for work
  ","
  yes
  "
295166,"
   no.. I morally can not do that..
  ","
  its good to have morals, it helps build Character.
  "
295167,"
   I have an unhealthy fixation with love. I have trust issues cause everyone I’ve let in my heart has betrayed me (cheated, stolen, used) even my own fam. I just want to experience fully returned love but it seems every time it ends the same way why am I stuck in this limbo where are the good people
  ","
  This is the definition of love; think about it.
  
   I wouldnt necessarily look for it, and then dont fall in love, keep your feet on the floor.
   
    Let your mind and your heart into your plans.
    
    Dont expect to get into a relationship and then be married.
    

      View more
     

"
295168,"
   FOR FEMALES ONLY: Do you really think you can handle the truth.. Do you expect the truth/intentions from the beginning? SERIOUSLY how truthful are you willing to be in the beginning of an interaction... Entertain me 🤔
  ","
  Become friends first, find common ground....
  
  Then see what else happends, you both need to be on the same page or at least reading the same book.
  
  Things that are important take time, and trust.
  "
295169,"
   What is something you are really proud of?
  ","
  Graduating With a BA from Metro State.
  
  What about you?
  "
295170,"
   Favorite Christmas meal
  ","
  BLTs with Chocolate Shakes; yummy!!!!!!!
  "
295171,"
   Winnie the Pooh? Do you like Winnie the Pooh
  ","
  Winnie the pooh is cool 😎
  "
295172,"
   Would you ever have a raccoon as a pet? Do you know anyone that has a raccoon as a pet?
  ","
  No.  Too destructive and not domestic.
  "
