,Question,Answer
316555,"
   Если бы ты мог выбрать на несколько дней себе любую суперспособность, то что бы это было?
  ","
  Очень сложно, ибо я хочу все сразу
  "
316556,"
   Ыххвзыххав
Ну давай, что больнее бьёт: мышеловки или шокеры?
  ","
  🗿🗿
  "
316557,"
   Даже непривычно, что ты так быстро отвечаешь
  ","
  Ничего не висит и у меня есть время
  "
316558,"
   Ого, вот это ты жгешь. Мне на мои 410 даже смотреть страшно
  ","
  Они меня бесили просто тем, что висели мертвым грузом
  "
316559,"
   Что должен сделать или сказать человек, чтобы ты сразу понял, что больше не хочешь с ним встречаться?
  ","
  У меня прям дежавю по вопросам
  "
316560,"
   Ты даже все треды удалил?
  ","
  Да. Все 444 треда
  "
316561,"
   Я, не смотрящая никому в глаза:😐
  ","
  Ну у каждого индивидуально
  "
316562,"
   На что обращаешь внимание при знакомстве с человеком?
  ","
  На лицо, потому что при встрече ты же смотришь на лицо, в глаза. А потом уже оцениваешь всё остальное
  "
316563,"
   На кого ты больше похож из родителей?
  ","
  Наверное на маму
  "
316564,"
   Самое крутое место (страна, город или даже здание), где ты был?
  ","
  На одном острове на Мальдивах. Там было красиво, здорово и странно
  "
316565,"
   Значит ли это, что мы можем накидывать тебе новые вопросы? ))
  ","
  Конечно
  "
316566,"
   Люди, которые задавали вопросы:🗿
  ","
  Там были не вопросы в основном, а просто какие-то комментарии
  "
316567,"
   .
  ","
  Я наконец-то удалил все треды. Теперь у меня наконец-то пустой инбокс
  "
316568,"
   Это да, но слушать нужно комментарии с объективной критикой, а не просто какой-то жижей, вылившейся изо рта человека.
  ","
  Да ладно вам, всякое бывает
  "
316569,"
   Не обращай внимания на тот херовый комментарий в инсте, пожалуйста. Это неправда. Ты отличный ведущий и ""Контакты"" такие интересные и захватывающие только благодаря тебе. Ты очень круто и смешно шутишь, и уж точно только дурак назовет тебя ""тупым"". У той женщины, наверное, просто очень плохой день :
  ","
  Комментарии бывают разные и даже плохие нужно читать, слушать и что-то исправлять
  "
316570,"
   Твой любимый ресторан?
  ","
  Прям любимого нет
  "
316571,"
   Может быть поспишь ещё)
А то такое ощущение,что ты не высыпаешься
  ","
  Нормально высыпаюсь
  "
316572,"
   Ты домой приедешь,отдохни пожалуйста. А там уже посмотришь
  ","
  Это само собой
  "
316573,"
   Пока листала твои ответы, замечала, что оочень много вопросов повторяются 🤷 двести раз отвечать на одно и тоже не в кайф)
Вопрос, который полностью отключил мне мозг ""А Люк кастрированный?"" Не думала, что кого-то будет интересовать такая инфа)
  ","
  И не такое интересует людей
  "
316574,"
   Не посидишь с нами вечером?)
  ","
  Всё может быть. Посмотрим вечером, я пока не могу сказать
  "
316575,"
   Ты на пару минут или на вечер после работы?
  ","
  Пока на минуту
  "
316576,"
   Вспомнила, как в ББГ Арс сказал, что ты болтун, а ты в итоге 90% передачи молчал и только радовал нас своей улыбкой))
  ","
  Ну вот такой я болтун
  "
316577,"
   Онтон, Онтон Шостун😂 (блин, мне даже глаза резануло)
  ","
  Да уж, мне стало плохо
  "
316578,"
   Шостун болтун
  ","
  Именно Шостун
  "
316579,"
   Какая твоя самая вредная привычка?
  ","
  Посижу тут, поболтаю
  "
316580,"
   Ваш топ 5 Фильмов?
  ","
  Колобок
  "
316581,"
   Тем, у кого руки растут не из того места, такие эфиры в любом случае всегда приносили и приносят радость и поднимают настроение)) спасибо❤️
  ","
  Вам спасибо
  "
316582,"
   Я как на эфире приготовила бургер,сегодня повторила для родных и они сказали,что это было вкусно.Это был самый лучший эфир😻спасибо
  ","
  Я рад, что эфиры эти приносят какую-то пользу
  "
316583,"
   Хороший вопрос. Я в днях ориентируюсь только в стиле ""день до экзамена"", сорян
  ","
  Я не ориентируюсь, потому что для меня один большой день съёмок
  "
316584,"
   А не с позавчершнего?
  ","
  А сегодня какой день недели?
  "
316585,"
   там Варнава в Контактах, держу всех в курсе!
  ","
  Она там со вчерашнего дня
  "
316586,"
   А что самое романтичное ты делал для своей девушки?
  ","
  А можно я не буду говорить
  "
316587,"
   Ты по натуре романтичный человек?
  ","
  Нет
  "
316588,"
   А разве Локи - злодей в полноценном смысле этого слова?
  ","
  В целом он и злодей, и герой. Но всё таки стоит же в графе злодей, значит злодей
  "
316589,"
   Твой любимый кинозлодей?
  ","
  Пусть будет Локи. Только потому, что он первый пришел мне на ум
  "
316590,"
   Спать идёшь?
  ","
  Нет ещё
  "
316591,"
   + друг
  ","
  Мне хватает моих друзей
  "
316592,"
   Можно ли с тобой подружиться?
  ","
  Зачем?
  "
316593,"
   Какой возраст тебе кажется самым лучшим для жизни?
  ","
  Бред какой-то. Не кажется, что любой возраст хорош для жизни?
  "
316594,"
   Ты долго здесь ещё?
  ","
  Скорее всего нет, потому что всем пора спать
  "
316595,"
   То что конкретный человек отправил, с именем, или они приходят анонимно?
  ","
  Конкретно
  "
316596,"
   Вообще приходит уведомление,  что их кто-то отправил?
  ","
  Что отправил? Огоньки? Приходят
  "
316597,"
   Шастун, бог велел делиться😂
  ","
  Тебе не хватает на что-то в маркете?
  "
316598,"
   Так мало? Я думала, что ты тут долго..
  ","
  Может дольше. Я не считал
  "
316599,"
   Как вы относитесь к тому, что роли мужчин и женщин меняются? Считаете ли вы нормальным то, что сейчас мужчина может работать по дому и сидеть с детьми, а женщина зарабатывать на жизнь и обеспечивать мужа и детей?
  ","
  Жизнь меняется и люди вместе с ним. К тому же не все мужчины себя так ведут. Меня воспитали по другому и привык работать я, уж так у меня в семье повелось. Так что, смотря как вас воспитали и как вы хотите сами жить
  "
316600,"
   Как давно ты в аске?
  ","
  Не знаю, год
  "
316601,"
   Блин, а что так дорого? Да и по сути хрень какая-то
  ","
  Там все хрень, если честно
  "
316602,"
   Ещё одно. Тем более статистика на 7 дней
  ","
  Да и вип значок стоит 10к и так же на 7 дней
  "
316603,"
   Кем вы мечтали стать в детстве?
  ","
  Комиком , а стал гомиком
  "
316604,"
   Мне кажется твоими там можно выкупить всё
  ","
  Не знаю, я один раз потратил дохера для статистики аска. Мне присылали непонятные ссылки, в которых ничего не понятно, но я отдал за это 10к что ли
  "
316605,"
   Я посмотрела маркет и ничего особо интересного не нашла. Ну, для себя точно. Танк в какой-то игре мне не нужен, фон как бы тоже🤷 скидки на букеты цветов? Спасибо, как-то обойдусь, а вип мне и так дали. 
Мне кажется, большинство просто огоньки отдают за интересные ответы и все)
  ","
  Поэтому, наверное, ограничили их получение, потому что мало кто тратит их в маркете
  "
316606,"
   Их можно потратить?
  ","
  Писал же, в маркете
  "
316607,"
   Люди отправляют, стараются,  а ты говоришь, что это фигня  😂
  ","
  Ну, на самом деле от них нет какой-то пользы. Но спасибо, что некоторые из присылают
  "
316608,"
   Вообще, я не знаю для чего они мне нужны😂 я их собираю, а потом отдаю. Тут вообще нет логики, но я так делаю😂
  ","
  Ну логика в том, что вы их тратите в маркете на всякие скидки, конкурсы и мерч от аска
  "
316609,"
   Что за огоньки, в чем их предназначение?
  ","
  Фигня от аска
  "
316610,"
   Мать моя женщина, так много?
  ","
  Ну да. Мне кажется, что у кого-то есть и побольше
  "
316611,"
   Сколько огоньков?
  ","
  47235
  "
316612,"
   О чем ты мечтаешь?
  ","
  Я пока ни о чем глобальном не мечтаю
  "
316613,"
   Какой твой уровень английского?
  ","
  Очень никакой
  "
316614,"
   Любовь какая-нибудь? (*философия вошла в чат*)
  ","
  Без философии
  "
316615,"
   Какой самый странный комплимент вам когда-либо говорили?
  ","
  И это в сотый раз задали
  "
316616,"
   Твоя маска это что-то с чем-то. Попался вопрос ""Какой футбольный клуб называют «Старая сеньора»? Ответ, что мне дали убил меня😂 ""Старый клуб, что ушел на пенсию"". И тут я начала сомневаться, что у меня в контактах нормальные люди😂😂
  ","
  Зато очень оригинальный ответ
  "
316617,"
   Что именно каждый человек должен хотя бы раз испытать в своей жизни?
  ","
  Не знаю, на самом деле это всё так индивидуально
  "
316618,"
   Антон, с чем у тебя ассоциируется слово ""надо""?
  ","
  Значит надо делать то, что не очень хочется, но даст тебе возможности в будущем ничего не делать
  "
316619,"
   Ни разу не встречала медийного человека с такими фанатами... Цветы, подарки-это да, но чтобы доставка еды, это впервые... по мне, это высшая степень👌
  ","
  Высшая степень признания
  "
316620,"
   Хочу клубнику, но у меня на неё аллергия (
  ","
  Вот это беда, конечно
  "
316621,"
   Мы разговариваем о еде
Также рандом чел:вечность - это не вечность...
Я:а
Антон:а
Весь фандом:а
  ","
  🗿
  "
316622,"
   Если ничто не вечно, то и вечность не вечна?
  ","
  Господи....
  "
316623,"
   Мне лень устраиваться курьером,можно я просто оплачу заказ и останусь в Питере
  ","
  Можно просто остаться в Питере
  "
316624,"
   Фанаты Антона: пошли утраиваться курьерами😀
  ","
  Зато денюжка будет
  "
316625,"
   Если человек теряет большой и указательный палец, безымянный становится средним?
  ","
  Наверное
  "
316626,"
   Яндекс еда, и будет тебе счастье👌😂
  ","
  И правда
  "
316627,"
   Почему это настолько идеально описывает мою жизнь??
  ","
  Потому что это я
  "
316628,"
   Зови Диму,он привезёт тебе еду,ещё и скажет,что ты самый лучший из Импры
  ","
  Самое время
  "
316629,"
   Так приготовь бургер или что-нибудь другое,ты же у нас теперь великий шеф-повар
  ","
  Я бы не хотел готовить, я бы хотел просто кушать
  "
316630,"
   Пошла я мороженое хавать😂
  ","
  Всем приятного
  "
316631,"
   А я хочу ОНОНАС
  ","
  А я хочу просто покушать
  "
316632,"
   Чего тебе в данный момент хотелось бы?
P.S. я что-то хочу, но что не знаю
  ","
  Я тоже пока не знаю, чего хочу
  "
316633,"
   Как думаешь,  у юмора есть пол?
  ","
  У юмора есть пол. Потому что мужской и женский юмор разительно отличается
  "
316634,"
   В каком виде спорта ты бы хотел попробовать свои силы?
  ","
  Спорт вообще не для меня, но я скучаю по футболу
  "
316635,"
   Ну если бы у меня было 4 утра , тут выбор был бы очевиден, конечно же Антон 😂 а спать можно уже и не ложиться
  ","
  Нет, лучше поспать
  "
316636,"
   Что-то все опять завелись. Кто что бы не говорил, люди всегда будут интересоваться этим, и это не изменить. Всем надо обязательно все знать, и я не говорю, что мне не интересно, но блин, если сказали ,что не стоит лезть, то лучше не лезть? И тогда все разойдутся без всяких споров и все будет збст.
  ","
  Такого не бывает
  "
316637,"
   Блин,я разрываюсь между Антоном и спать(4 утра)...Друзья,что делать? 😂
  ","
  Конечно спать
  "
316638,"
   Все, кому спать ещё не пора😀 (не знаю, правда, много ли таких)
  ","
  Ну кидайте тогда вопросы, будем смотреть
  "
316639,"
   Спокойной ночи! И не спорь,тебе тоже нужно спать. До поздна не сиди.
  ","
  Так, кто тут хотел поговорить то со мной?
  "
316640,"
   как я ненавижу, когда у меня что-то такое спрашивают. Вроде ответила, что не хочу говорить, но никто не слушает. Так у меня это не так часто, как у тебя. Это прям выводит из себя..
  ","
  Вроде понятно, про меня спрашивать перестали. Стали узнавать про ребята
  "
316641,"
   И ведь при этом совершенно не важно, медийная ты личность или нет, людям уж очень интересна в принципе личная жизнь любого человека, как ни крути🤦🏻‍♀️
  ","
  Да. Это хорошо всем заходит, потому что это широкая площадка для всяких сплетен и рассуждений
  "
316642,"
   Как же это отвратительно - лезть в чужую личную жизнь и требовать личную информацию после того, как это попросили (вежливо!!) сто раз не делать
  ","
  А люди в принципе и не поймут, что лезть нельзя, потому что тема личной жизни всегда была актуальная
  "
316643,"
   Почему ты просто не игноришь откровенно тупые вопросы?)
  ","
  Потому что откровенно нормальных вопросов очень мало. Я уже, кстати, думаю создать страницу, которую посвящу своей одежде и рассказам, где ее купить, потому что очень частый вопрос именно про одежду
  "
316644,"
   На ранней стадии беременности плод в принципе не считается ребёнком...
  ","
  Я такого же мнения
  "
316645,"
   Ну как сказать, ребенок же уже зародился, значит он мог родится и жить, но его убили, даже на ранней стадии, неважно, он мог бы дальше развиваться и жить
  ","
  У него нет ни мыслей, ни нервной системы. По сути это медуза, потому что у них ни мозгов, ни нервов. Кароче, я не считаю аборт убийством, потому что женщины сами в праве решать,что им делать со своим телом
  "
316646,"
   Это тоже момент непростой, учитывая, что среди ученых есть точка зрения, что склонность совершать преступления заложена на уровне ДНК и искоренить это невозможно, поэтому вопрос весьма спорный🤷🏻‍♀️
  ","
  В принципе тема не очень для размышления
  "
316647,"
   Вообще, если бы они убили ребенка, то убийц меньше бы не стало...
  ","
  Хочу сказать, что если ребенка убить на ранней стадии беременности (беременность можно исчислять стадиями?), то это не считается убийством
  "
316648,"
   А нужно ли было бы изолировать таких детей от общества? Или просто надеяться, что они вырастут не убийцами?
  ","
  Я считаю, что пока ребенок не проявляет признаки агрессии, то его можно и не изолировать. Если так сделать, то вероятность получить убийцу возрастает. Точнее социопата, которому безразличная чужая жизнь
  "
316649,"
   Давай так: как мне кажется, интересный вопрос, над которым я в свое время долго размышляла. Если бы ученые могли с вероятностью 0.99 определять, что родившийся ребенок в будущем станет серийным убийцей, стоило бы убивать таких детей сразу?
  ","
  Если человеку помогать, то есть предоставить ему помощь специалистов, психологов и тд, то вряд-ли человек пойдет убивать
  "
316650,"
   Тебя так достали тупые вопросы и просьбы, что ты решил уйти от нас?
  ","
  Я почитал вопросы и они очень скучные. По типу как дела, что делаешь, как настроение, твое любимое блюдо, твой любимый напиток и тд
  "
316651,"
   К Арсу или к его маме?
  ","
  Куда подальше
  "
316652,"
   Можно фото с мамой?)
  ","
  Нельзя
  "
316653,"
   Это, похоже, самый странный вопрос, который сюда отправляли. Мне очень интересно, чем руководствуются люди, делая подобное
  ","
  Понятия не имею. Но я хотел послать
  "
316654,"
   Всегда хотела спросить: тебя очень часто отмечают в Инстаграмме, в ВК, да и в любой социальной сети. Твой телефон не взрывается от уведомлений, или он у тебя всегда на беззвучном?)
  ","
  Часто на вибро или беззвучном
  "
316655,"
   То есть если остаешься один, ты не начинаешь вести свой ""блог"" и комментировать все свои действия??
  ","
  Нет
  "
316656,"
   как зовут маму у Арса?
  ","
  Не знаю
  "
316657,"
   Представляю ваши интеллектуальные разговоры🗿
  ","
  Которых не получится
  "
316658,"
   Какое личное качество помогло тебе в трудных ситуациях?
  ","
  Моя сговорчивать
  "
316659,"
   Разговариваешь ли ты сам с собой,когда никого рядом нет?
  ","
  Нет
  "
316660,"
   В чем смысл жизни?
  ","
  Для меня это такой вопрос, на который я ещё не знаю ответа. Я просто живу и радуюсь тому, что имею или тому, что приобрел
  "
316661,"
   Слушай,  а у тебя нет случайно брата-близнеца? 😏
  ","
  Нет
  "
316662,"
   какой красивый 😍
  ","
  Спасибо
  "
316663,"
   А на какие ты сейчас отвечаешь? Это я так,чтобы знать какие вопросы задавать
  ","
  Да на любые, которые меня зацепят
  "
316664,"
   Тебе сейчас приходят вопросы? Интересные или скучные(повторные)?
  ","
  Вопросы всегда приходят. И всегда разные. Никогда не бывает только интересных или только повторных
  "
316665,"
   Тебе снятся цветные или чёрно-белые сны?
Или ты их вообще не помнишь на утро?😂
  ","
  Цветные
  "
316666,"
   Хотел бы познакомиться с Ким Кардашьян?
  ","
  А кто не хотел?
  "
316667,"
   Это все в гугле написано)
  ","
  Ну если в гугле, то другое дело
  "
316668,"
   По этой части,кстати,тоже должно быть личное пространство. А вообще-то музыка-это личное,это душа..
  ","
  Согласен
  "
316669,"
   Зелёные глаза(мой любимый цвет глаз😻) - Довольно редкий цвет,его обладатели считаются загадочными и соблазнительными.Вы самодостаточны и часто непредсказуемы.У вас развито творческое мышление.Вы стрессоустойчивы,обладаете лёгким характером.
  ","
  Это всё вы узнали по моему глазу?
  "
316670,"
   А есть любимые песни?)
  ","
  Есть, конечно
  "
316671,"
   хотя бы на день 🙏
  ","
  Нет
  "
316672,"
   почему?
  ","
  Зачем?
  "
316673,"
   откроешь аудио вк?
  ","
  Нет
  "
316674,"
   как твои дела?
  ","
  Всё у меня хорошо
  "
316675,"
   А кому ты дарил самый дорогой подарок?
  ","
  Родным
  "
316676,"
   Посмотрите интервью,там ведь говорили про самые дорогие вещи и машину,в которой все это и происходило
  ","
  Ну да, в целом. Просто я трачу деньги либо на что-то ну очень дорогое, либо трачу суммы на какие-то подарки, походы в рестики и тд
  "
316677,"
   какая самая дорогая вещь на тебе?
  ","
  Ну у меня только кроссы дорогие. И машина
  "
316678,"
   чем занимаешься?
  ","
  Ещё пару часиков, я освобождаюсь и немного тут зависну
  "
316679,"
   кинь скрин экрана блокировки своего телефона)
  ","
  А почему я с сегодняшнего момента не получаю монетки?
  "
316680,"

    @shastoonanton
   
   Фотка очень красивая, ты ещё красивее😍
  ","
  Это, кстати, мой резервный аккаунт на случай непредвиденных обстоятельств. Подпишитесь
  "
316681,"
   Ты ещё запарился, это же не первая фотка, которая по запросу ""онлайн"" вылазит😂
  ","
  Я выбирал, да
  "
316682,"
   Вот уж если кто-то преисполнился в своём познании, то точно Антон😂
  ","
  Благодарю
  "
316683,"
   можно фото онлайн?
  ","
  Не благодарите
  "
316684,"
   а как же Арс?
  ","
  А что Арс? Арс как Арс
  "
316685,"
   Восхищаешься ли ты кем нибудь из парней(импровизаторов)?
  ","
  Да. Собой
  "
316686,"
   Снова зашел на пару минут?
  ","
  Да
  "
316687,"
   Чем занимаешься?
  ","
  Уже мечтаю, как я лежу на диване
  "
316688,"
   Я считаю что люди должны были наоборот вслушиться в твои слова, а они просто обиделись ( я не хочу сейчас никого обидеть), ты просто хотел сказать что многие люди не вникают в происходящее на концертах,  орут на каждое твое слово, и ты не можешь понять смешно или нет. Надеюсь я  правильно понимаю))
  ","
  Я изначально не ставил себе цели кого-то оскорбить. Меня спросили - я ответил. И, как написали, думать над формулировками, чтобы никого не задеть, вы хоть понимаете, что это сложно. Всех подряд не задеть не получится. Учитесь понимать других людей так, как им удобнее выражаться, иначе вам в жизни будет хуево
  "
