,Question,Answer
751023,"
   Hi guys! Can you tag the people you’re following so I can get everyone back on here? Thanks 💛
  ","

   @Lcottrill
  


   @reachel_n
  


   @poetalunam
  


   @learningwithlolaa
  


   @osavagestepho
  


   @xovanny_
  


   @littlesha_
  


   @lnr87
  


   @Lyssagirl_
  


   @mommabearxx3
  


   @babycadiexo
  


   @littletrust
  


   @eatyourcake
  


   @carlahall88
  

  That’s some
  "
751024,"
   How tall are you?
  ","
  5’4
  "
751025,"
   have you ever worked in food service
  ","
  I have
  "
751026,"
   Anon: don't be bothered by Gabrielle's attitude. There's a tendency for very foolish people to ironically see foolishness in everyone around them. To answer your question, she's just calling out her own physical features.
  ","
  O h
  "
751027,"
   Before your nick was small ol booty, now it's big ol  forehead. Why what do those mean
  ","
  Okay I’m done with your stupidity.
  
  Bye
  "
751028,"
   Why are you calling me stupid
  ","
  Why did you send me a statement and just add a question mark?
  "
751029,"
   Small ol booty, big ol forehead?
  ","
  Stupid , stupid?
  "
751030,"
   What color are your nails?
  ","
  I just took off my nails .
  
  I’m getting them done again soon .
  "
751031,"
   So go to sleep?
  ","
  Probably 🤷🏽‍♀️
  "
751032,"
   You’re body is amazing
  ","
  I need a nap
  "
751033,"
   Kaseys man deactivated
  ","
  Okay? Why are you telling me
  "
751034,"
   what’s a kind of food you’ve never tried? (i’ve never had ethiopian)
  ","
  Same her
  "
751035,"
   Hey you’re number 8
  ","
  O really?
  "
751036,"
   Do you want to get the Apple Watch?
  ","
  I WANT it
  
  But I don’t need it
  "
751037,"
   On scale 1-10, how awkward are you?
  ","
  Send me questions
  "
751038,"
   What makes you sad?
  ","
  When my feelings are hurt
  "
751039,"
   Chocolate, strawberry or banana milkshake?
  ","
  Chocolate 🍫
  "
751040,"
   How important is it for you to have the same interests as your partner? Could you be with someone you have little in common with?
  ","
  I think it’s important to at least have some things in common or the same interests. But again, it’s okay to be different also, because ya know we’re humans. Not everyone is the same or thinks a like
  "
751041,"
   Are you ever going to post about your daughter
  ","
  I don’t post about my son
  "
751042,"
   Are you still learning who you are?
  ","
  Everyday
  "
751043,"
   If you were given three things to make you happy, what would these be?
  ","
  1. have endless amounts of money
  
  2. My dream house
  
  3. Marry my boyfriend and live happily ever after with our kids
  "
751044,"
   Wait I thought you into girls
  ","
  Good fxcking bye .
  
  I’m blocking your next question
  
  I’m sooooo sick & tired of the stupidity in this website
  "
751045,"
   I bet you liked the girls and was grossed out by the penises hanging
  ","
  How old are we?
  
  12?
  "
751046,"
   Would you attend them
  ","
  I have before . But we just passed through
  "
751047,"
   Thoughts on nude beaches?
  ","
  No thoughts
  "
751048,"
   Your body is better than Kaseys
  ","
  Lol. Thanks?
  "
751049,"
   All I see are bones
  ","
  👍🏽 yep
  "
751050,"
   Yeah sure whatever helps you feel better about yourself 😂
  ","
  😉
  "
751051,"
   Which is the place that you have always wanted to visit?
  ","
  🤟🏽
  "
751052,"
   Neither do you why you talking?
  ","
  Lol. Nah I definitely have curves. Everyone I know irl loves them 😂.
  
  All my friends be jealous lol
  "
751053,"
   What was the last thing you ate?
  ","
  I wouldn’t know how it feels to be dumped considering I’ve been with the same man for almost 8 years .
  
  So yeah try again.
  
  And Kasey definitely doesn’t have curves and that’s for sure 🤣
  "
751054,"
   i dont drink stupid pills
  ","
  You must’ve
  "
751055,"
   Hey. Wyd?
  ","
  Watching love after lockup
  "
751056,"
   why your forehead be bigger than your booty?
  ","
  Those body parts you can’t even compare .
  
  Are y’all all just stupid tonight or whut?
  
  Y’all took your stupid pills this morning
  "
751057,"
   Have you ever had a friendship that ended for of a stupid reason? What was that reason?
  ","
  Run forest run
  "
751058,"
   Who’s Andy?
  ","
  My cousins husband
  "
751059,"
   What are you and “babe” talking about?
  ","
  My period 🔴
  "
751060,"
   If you could pick an eye color what would you choose?
  ","
  I miss my man a little extra today 😭😫
  "
751061,"
   What's something that everyone should do every day?
  ","
  Coins pls 🤧
  "
751062,"
   What did you do today
  ","
  Mhm , I was at my dads until 1:30pm
  
  I went a little food shopping
  
  Can home . Went to the store to get cigs. And that’s about it .
  "
751063,"
   If you could teleport, where would you go?
  ","
  Btw I’m almost on the top 10 😜
  "
751064,"
   Does jealousy harm relationships?
  ","
  Anything else you nosey fxck lmao
  "
751065,"
   why
  ","
  What are you saying “why” to
  "
751066,"

    https://ask.fm/ripkilledbyligma/answer/156735612068?utm_source=copy_link&utm_medium=iOS
   
","
  “Go eat some food”
  
  That was a good one 🥴
  "
751067,"
   Probably talking about Italy 😂😂😂😂
  ","
  Actually we’re not . It’s more personal and what I’m going through you idiot
  "
751068,"
   Pap text with Lauren?
  ","
  No. Ima just cross out everything lmao
  "
751069,"
   How many of you like artichokes
  ","
  Don’t you have a man to show you the attention you so desperately need?
  "
751070,"
   What age will you allow your children to date and what's the oldest you'd allow them to date?
  ","
  Well I’m hoping in middle school bc I can’t stop my kids from doing anything behind my back. Let’s me real. But ideally probably 16. And oldest I can’t pick for my kids . But if they’re like 16 dating a 18 year old that’s a no in my book. But like I said kids do things behind your back regardless of how strict or what rules you enforce
  "
751071,"
   Hey! Share! Was my idea. 😂
  ","
  Okay I’ll share my money will you lol 😂
  "
751072,"
   That’s a long drive for that 😂 but come on! I told you to move her. Why ain’t you yet?!
  ","
  Gotta save up first girl. Lmao
  "
751073,"
   Same! I should probably get one as many guns as we have in the house. 😂
  ","
  Lol. Let me come over and teach me how to shoot one 😈😜
  "
751074,"
   Why is italy talking s.hit again?
  ","
  Am I them? No
  "
751075,"
   Gun laws are so weird.
  ","
  They are. I rather get a license to avoid jail time or fines . That’s just me tho lol
  "
751076,"
   Are y’all an open carry state? We are. To an extent.
  ","
  I just googled it for New York and it says ONLY for hunting or on a shooting range
  "
751077,"
   What sort of trouble a fine jail time
  ","
  Uh both?
  
  Why would I want to pay a fine / and or go to jail?
  
  Stupid
  "
751078,"
   Wait I thought you dont need a licence to have a gun In America and you  buy a gun just like like flicking your fingers
  ","
  Yeah and if you get caught then you get in trouble .
  
  I rather avoid that
  "
751079,"
   Oh god. This again? It didn’t go in Italy’s favor last time.
  ","
  Lmao ; I wish I would’ve seen that poll 😭🤣
  "
751080,"
   Team
   
    @lcottrill
   
   or team
   
    @ripkilledbyligma
   
","
  I’m Lauren’s baby daddy. So wtf you think
  "
751081,"
   Have you ever fired a gun
  ","
  No. But I want to .
  
  I want a license to 😈
  "
751082,"
   انا بحب واحده شكاكه اوى وانا اتخنقت ومش عارف اعمل ايه.....
  ","
  Ask me some questions guys
  "
751083,"
   Taylor said you r her freind so u don’t feel the same way then!!!
  ","
  Oh
  "
751084,"
   Oh sorry
  ","
  👍🏽
  "
751085,"
   That's good beautiful what did you do
  ","
  Alright relax with the beautiful
  "
751086,"
   Hows your day going today beautiful
  ","
  Fine
  "
751087,"
   Which male Youtuber or Youtubers would you smash: Damien Prince, FlightReacts, Solluminati, DDG, Poudii, ClarenceNYC, CJSoCool, PrettyBoy Fredo, ModDaGod, Austin McBroom, Black Charcoal, TyTheGuy or Mega McQueen?
  ","
  Can I get decent questions
  "
751088,"
   ha ha ha ha ha ha ha ha ha ha ha
  ","
  👍🏽
  "
751089,"
   How do I keep other people's answers out of my lightning bolt list ?
  ","
  By not being stupid
  "
751090,"
   That's the problem. No one cares these young boys are suffering.
  ","
  Nobody cares about you anons.
  
  Get off my page
  "
751091,"
   Yes anon men are more lawless most people getting arrested are males
  ","
  Nobody cares
  "
751092,"
   Would ur mama have been mad if you dated a black guy in  high school ?
  ","
  Bye
  "
751093,"
   Are men more lawless than women ? Do men break more laws than women ?
  ","
  Idc
  "
751094,"
   U are pretty
  ","
  I know
  "
751095,"
   You have pictures of your friends son? We want to see!!!!!
  ","
  I have pics of my own son
  
  I have no friends
  "
751096,"
   thank you for checking on me though all of this and being there when i need to talk. i love you gab.
  ","
  ❤️❤️❤️❤️
  "
751097,"
   Tough shit
  ","
  O
  "
751098,"
   What socialising apps are good too meet new people?
  ","
  Probably Facebook or Snapchat .
  
  Tbh I have no clue . Lol
  "
751099,"
   What has been a life-changing experience for you?
  ","
  Having kids
  "
751100,"
   I try 💁🏼‍♀️
  ","
  You succeeded lmao.
  "
751101,"
   Pap of your text messages
  ","
  Btw
  
   @Lcottrill
  
  is hilarious 🤣
  "
751102,"
   Do you collect anything? If so, what is it?
  ","
  Because you have guys half your age trynna get with you isn’t cute sweetie . 🤮.
  "
751103,"
   Who is the one person that can always make you laugh?
  ","
  It’s hilarious how people can’t state their own opinions without you bxtches getting butthurt . 🙄
  "
751104,"

    https://ask.fm/ripkilledbyligma/answer/156730646948?utm_source=copy_link&utm_medium=iOS
   
","
  Idk why y’all are telling my shxt I know. Thanks captain obvious for telling me I smoke cigs . It ain’t no secret .
  "
751105,"
   What do you like to have for breakfast?
  ","
  Now stop sending me your links . I can’t argue with someone who’s just gonna say random shxt tomake themselves feel better
  "
751106,"

    https://ask.fm/ripkilledbyligma/answer/156730596772?utm_source=copy_link&utm_medium=iOS
   
","
  You look like an unfinished abortion 😜
  "
751107,"

    https://ask.fm/ripkilledbyligma/answer/156730575268?utm_source=copy_link&utm_medium=iOS
   
","
  Girl stop sending me your links .
  "
751108,"

    https://ask.fm/ripkilledbyligma/answer/156730518436?utm_source=copy_link&utm_medium=iOS
   
","
  Lmfao you’re not gonna argue but yet here you are .... arguing
  
  I forgot she’s 16 . That’s how I was @ that age . Thinking my shxt don’t stink 🤣🤟🏽
  
  Literally your insults are weak af .
  "
751109,"

    https://ask.fm/ripkilledbyligma/answer/156730418596?utm_source=copy_link&utm_medium=iOS
   
","
  Damn half y’all still in school and still dumb as shxt
  "
751110,"

    https://ask.fm/ripkilledbyligma/answer/156725931428?utm_source=copy_link&utm_medium=iOS
   
","
  I’m sorry but imagine calling other kids special needs but yet you’re going on about someone talking about a deaf person.
  
  Seems like your own insecurities are eating you a lot
  "
751111,"
   what’s ur fav cheap date
  ","
  Beer + movie
  
  At home
  "
751112,"
   No surprise there you always are
  ","
  No surprise you’re on anon 🤷🏽‍♀️😉
  "
751113,"
   And ...if you had a problem with big girls I don't think we'd get along because..I'm a big girl lmao wtf anons.
  ","
  Look at me I’m a skinny bxtch lmao.
  
  She just needs to embrace that she’s big. It’s okay
  "
751114,"
   Naw you’re probably just making shit up. Every time someone calls her thick she says she’s not
  ","
  Yeah because she already got called out for saying she was thick when clearly she’s not 🤣.
  
  It’s okay to try and want to fit in for strangers
  "
751115,"
   Where did you say kasey being a big girl was wrong? 
All you said was that her boyfriend doesn't like big girls and she's a big girl , so it most likely won't last? 
Like...it's the truth?
  ","
  Thank you! Nothing wrong with being skinny , big , fat , whatever body type you have . Just don’t go around saying your thick when your not
  "
751116,"
   When has she ever called herself thick?
  ","
  Omfg a while ago . Obviously you know she deleted her answer . She LOVES to delete her questions so nobody can call her out on it and she just wants ppl to believe her LOL.
  "
751117,"
   Same with Sydney
  ","
  Last time I checked I was talking about Kasey .
  "
751118,"
   Because why does everyone pick on kasey when Sydney is bigger than her? Give the girl a break ffs
  ","
  Why are you so far up her ass? Kasey is a big girl who wants to be classified as “thick”.
  "
751119,"
   At least she looks healthy unlike you
  ","
  I weigh 115 so I don’t know how that’s unhealthy considering I’m only 5’4 lol.
  
  Good try tho 😉
  "
751120,"
   What is Sydney then since Sydney is bigger than kasey
  ","
  Let me ask y’all this .
  
  Why when someone talks about how Kasey is a big girl you have to bring someone else into it?
  "
751121,"
   And why would anyone care what people on here think of them 😂
  ","
  Because Kasey needs that validation from others lmao.
  "
751122,"
   I had a question to ask earlier but I forgot what I wanted to ask. So enjoy 3 points and use as a filler
  ","
  I can’t wait to go home soon .
  "
751123,"
   if you're comfortable doing so, PAP of your bedroom! if you're uncomfortable, then describe to me your favorite thing about your bedroom.
  ","
  My favorite thing in my room is probably my bed lmao
  "
751124,"
   Maybe to you she’s a big girl maybe to him she isn’t
  ","
  Everybody says she’s big . Even she knows she’s big . She thinks she’s thick or whatever but she ain’t!!!!
  
  It’s okay to be a big girl. She should embrace it lmao
  "
751125,"
   You need to mind your own business
  ","
  I can’t mind my own business if the shxt is plastered on this platform.
  "
751126,"
   Isn’t that just rude
  ","
  If that’s what she wants .
  
  They both aren’t even into each other . She thinks he’s unattractive and he isn’t into big girls.
  
  They’re just trynna put something together that just doesn’t fit
  "
751127,"
   I need to find a boyfriend, XXX  .Contact Here >  >
   
    http://bit.ly/2NBkcdH
   
","
  Sounds like you need a life .
  
  Go play in some traffic
  "
751128,"
   Would you ever make a parachute jump?
  ","
  Kasey is about to get dumped bc your man doesn’t like big girls and you’re a big girl
  "
751129,"
   Please. I need subscribers for going into competition
  ","
  Again, NO THANK YOU
  "
751130,"
   What is more important - to be loved or to fall in love?
  ","
  Kasey & her man need to regain more brain cells
  "
751131,"
   Kindly subscribe my channel..
   
    https://youtu.be/nvYkwlMdj2U
   
   I need it for my university project
  ","
  No thank you
  "
751132,"
   Would you ever use an anonymous penname or would you want the world knowing who the real author is?
  ","
  I’d probably do both .
  "
751133,"
   I feel like most don't read on here but...

book vs kindle vs audio books 

I guess podcasts could even count? ¯\_(ツ)_/¯
  ","
  I love podcast tbh lol
  "
751134,"
   PAP of the selfie where you feel most confident! if you're uncomfortable doing so, then describe your favorite feature about yourself.
  ","
  I’m comfortable in mainly all my pics lol. But I love this one for some odd reason lol
  "
751135,"
   When do you think the world will end?
  ","
  Who knows
  "
751136,"
   Why did you take off your nails?
  ","
  I’m assuming you saw my tweet on Twitter?
  
  Because that’s only where I said something about it.
  
  I stated it there
  "
751137,"
   Last time you saw your boyfriend?
  ","
  Thursday
  "
751138,"
   Do you miss being a kid?
  ","
  Absolutely
  "
751139,"
   Do you take drugs?
  ","
  No. Lol.
  "
751140,"
   What countries do you want to visit
  ","
  Australia
  
  New Zealand
  
  Thailand
  
  Malaysia
  
  South Korea
  
  England
  
  India
  
  Maldives
  
  Dhabi
  "
751141,"
   Do you ever complete the feedback to fast food places to receive the coupons or do you just not care about those?
  ","
  I honestly don’t care about those lmao
  "
751142,"
   When was the last time you cried?
  ","
  Tuesday
  "
751143,"
   Why you keep saying o
  ","
  Bye
  "
751144,"
   Exactly
  ","
  O
  "
751145,"
   Would you rather have one get out of  free jail card or a key that opens every door in the world and why.
  ","
  I hate would you rather questions
  "
751146,"
   What's your fav food??
  ","
  😪
  "
751147,"
   One random fact about yourself
  ","
  I clean under my nails everyday all day long
  "
751148,"
   Weirdest argument you've ever had
  ","
  Lol
  "
751149,"
   Thoughts on
   
    @lcottrill
   
   being a racist and lying about having a special needs kid
  ","
  I love me some Lauren . I’m her baby daddy. Tf y’all talking about
  "
751150,"
   wtf ?!?!? that’s INSANE. here in georgia they’re like 5$ a pack for newports. i smoked camel menthols and they’re 4.75ish a pack. justin’s l&ms are only 3.99.
  ","
  Brb I’m packing my shxt and moving 🏃🏽‍♀️. Tbh tho New York is expensive af .
  "
751151,"
   you too funny too say that to not a reason stupid to be stupid
  ","
  O
  "
751152,"
   The cigarettes bubba smokes at $6.30 here...in Missouri they were $8 ...I thought that was a big change...bubba would have to stop smoking if his were over $10 lmao
  ","
  I smoke newports me and my man lmao. & here in NY they’re damn near $12. But it’s my addiction lol.
  
  So I’ll pay that 😂. My mans aunt lives around Maryland DC area and they’re $7 something
  "
751153,"
   Don’t leave
  ","
  I’m tired man & ima be a bxtch for the next 5 days.
  
  I feel it coming 🔴
  "
751154,"
   Why do you smoke?
  ","
  Omg I saw in PA the cigarettes I smoke are $8.00
  
  And I pay $11.34 🙄
  "
751155,"
   What kind of skills do you have to survive Game of Thrones?
  ","
  Good 4 real. I need sleep.
  
  I’m running on E .
  
  Leave me questions
  "
751156,"
   When you get home can I see a picture of your room
  ","
  When I get home ima go smoke
  "
751157,"
   How do you learn best: by listening, watching, reading or doing?
  ","
  Okay I’m bored of these lame ass insults I see on my feed 🙄.
  
  Lmao
  "
751158,"
   can see it
  ","
  I’m sorry you’re to stupid to look for it or read
  "
751159,"
   Would you rather tell your parents the truth or lie to your best friend?
  ","
  Some of y’all pics are disturbing 🤮🗑
  "
751160,"
   oh ok how old are you
  ","
  Read my bio
  "
751161,"
   Can u please explain your answer ?
  ","
  Idk how else to explain “be yourself” it’s self explanatory
  "
751162,"
   Could you live without beef?
  ","
  Yep
  "
751163,"
   Your so beautiful
  ","
  Thanks
  "
751164,"
   Post a picture of your room
  ","
  No.
  
  And plus I’m not home
  "
751165,"
   Let me guess she block you or something😂
  ","
  I don’t care for being blocked.
  
  That just makes it easier for me lol
  "
751166,"
   How can we get the best out of ourselves ?
  ","
  Idk be you
  "
751167,"
   I speak for myself only on most of the occasions .. but sometimes we have to give our opinions based on our observations of our environment !!
  ","
  O
  "
751168,"
   Has kasey done anything to you? Nope. You’re a hypocrite
  ","
  How do you know wtf she has done to me? You have zero clue lmao.
  
  Let me guess you’re gonna ask?
  
  Keep guessing then.
  "
751169,"
   What do you dream about?
  ","
  I need some sleep yo
  "
751170,"
   Right ... Do people recognize this fact ?
  ","
  I can’t speak for all people .
  
  I’m gabby . I speak for myself
  "
751171,"
   your not mad at all
  ","
  Cool
  "
751172,"
   So you won’t call out Italy  for talking shit about everyone 😂
  ","
  Has Italy done anything to me?
  
  Not that I recall lol
  "
751173,"
   Why is Italy going after Lauren Steph and rachel?
  ","
  Go ask them
  
  I’m Gabby
  "
751174,"
   Do you think you are different ?
  ","
  Everyone is hence why were all different people
  "
751175,"
   Why was he on her page at all?
  ","
  Go ask them tf
  "
751176,"
   Do u know malu trevejo
  ","
  I d c
  "
751177,"
   What do u think of Danielle bregoli/ bhad bhabie
  ","
  Idc about a celebrity
  "
751178,"
   I didn know reason I say do you really got a big head your username say it all
  ","
  Cool
  "
751179,"
   Why are you always all up in other people’s business
  ","
  I’m not in anyone’s business if it’s plastered all over social media lmao
  "
751180,"
   Why would he like it on purpose?
  ","
  I mean why wouldn’t he?
  
  He already claimed he didn’t know what any of them looked like but yet liked her answer . Ha
  "
751181,"
   Then why you saying he didn’t like them
  ","
  Did you read what I wrote or you to stupid to read?
  
  Because I clearly said he didn’t like anyone’s answer by accident like she claims
  "
751182,"
   the fuck do you think having that type of tone shady girl
  ","
  It’s a Snapchat color filter 😱
  "
751183,"
   Then why was stephy saying her man liked her answers
  ","
  Bc he did. I already know what Steph was referring
  "
751184,"
   wow nice pic but do you really got a big head tho like really
  ","
  Obviously.
  
  Why tf would I lie about having a big forehead
  "
751185,"
   How was your day?
  ","
  It was good. Been driving 4 1/2 hrs but we had fun today
  "
751186,"
   Why are you being mean to Kasey
  ","
  I’m not doing such a thing
  "
751187,"
   Sounds like a hypocrite 😂
  ","
  Lmfao she is . And she knows it. Just because she’s “in love” with her hillbilly
  "
751188,"
   Would you rather always get first dibs or the last laugh?
  ","
  Why are you reporting me girl? 🙄
  "
751189,"
   How good are you at pulling a poker face?
  ","
  Btw your man didn’t like anyone’s answers by accident like you claim .
  
  Hush girl. You know you loved that shxt 😉
  "
751190,"
   Where is the most fun place you have ever been?
  ","
  Inside my moms vagina 🤣. No I’m joking
  
  Tbh idk I’ve been to a lot of fun places
  "
751191,"
   Hi 💮
  ","
  Bye
  "
751192,"
   What sound drives you crazy?
  ","
  Rubbing your feet against the carpet
  "
751193,"
   What's one thing you refuse to pay for?
  ","
  Free water 🤣
  "
751194,"
   if you could watch everything that happened in your life until now, would you enjoy it?
  ","
  Probably. My life is like a movie 🤷🏽‍♀️
  "
751195,"
   what is not as good as Americans think it is ?
  ","
  The whole damn United States
  "
751196,"
   Do you think forgetting is a form of revenge? Like ignoring people?
  ","
  Not really. I think it’s more immature than anything
  "
751197,"
   What makes someone unattractive to you? (Don't have to share)
  ","
  Lying
  
  Being dirty
  
  Being a bum
  "
751198,"
   should i buy blueberries or blackberries
  ","
  Neither because I don’t like any 😈
  "
751199,"
   Look that better Gabrielle is back
   
    @GabrielleAlyssaa1
   
","
  And I’m back & im better
  "
751200,"

    https://ask.fm/pollspollspolls1/photopolls/135257433?utm_source=copy_link&utm_medium=iOS
   
   everyone should vote 😈
  ","
  “Data not found”
  "
751201,"
   Can you chop onions without crying
  ","
  I guess
  "
751202,"
   Do you wear a wig
  ","
  Uh no?
  "
751203,"
   I’ve got a busy week next week, so I probably won’t be on loads! 
But send your followers over to me for an Honesty Night ❤️❤️
  ","
  Ask my love some juicy questions 😈
  "
751204,"
   Is it just me or do you like a cold pillow too
  ","
  Finally just got home after being on the road for 4 1/2 hrs and been gone for 13hrs
  "
751205,"
   If you owned a luxury yacht or boat what would you name it?
  ","
  Party on my yacht 😎.
  
  Probably Dover
  "
751206,"
   Would you be happy to receive a gift certificate for your birthday?
  ","
  I’d be happy if I got nothing for my birthday
  "
751207,"
   On what exactly?
  ","
  I don’t remember .
  
  That was like 5 1/2 years
  
  Or most of the time if I didn’t know something or was unsure at the time I asked my parents or my mans mom
  "
751208,"
   Do you think white women age badly? I always hear people saying this
  ","
  Idc that’s what
  "
751209,"
   Did you do research on parenting methods and things related to health, safety, etc. before your kids were born? Like cadie
  ","
  Kinda
  "
751210,"
   Do you breastfeed?
  ","
  No
  "
751211,"
   How is your daughter doing?!
  ","
  She’s doing good
  "
751212,"
   Ever had surgery
  ","
  Yeah
  "
751213,"
   Some Likes Maybe 🙌🤗
  ","
  No
  "
751214,"
   i need a girl friend bc my ex r not to getr
  ","
  Sounds like a personal problem
  "
751215,"
   best short poetry?
  ","
  Google one
  "
751216,"
   What do you think?
  ","
  Again, do your own research .
  
  Form your own opinion
  "
751217,"
   How many genders are there?
  ","
  Do your own research
  "
751218,"
   Do you see your parents everyday?
  ","
  My mom.
  
  Not my dad
  "
751219,"
   How many hours of sleep do you usually get?
  ","
  Depends on when I go to bed
  "
751220,"
   Do u like anyone
  ","
  Yeah myself
  "
751221,"
   what is best friend?
  ","
  Who knows
  "
751222,"
   Pretty boy
  ","
  Cool
  "
