,Question,Answer
665173,"
   Why
  ","
  Because I don't pick favorites lol ?
  "
665174,"
   Pick another person execpt for you that is nice and pretty
  ","
  I can't do that
  "
665175,"
   Does your phone battery  die fast or slow ?
  ","
  Slowish
  "
665176,"
   ur ideal penis size?
  ","
  This has to stop
  "
665177,"
   Really you another persons that is nice and pretty
  ","
  Thank you...? kinda confused what this is saying but it seems nice
  "
665178,"
   I need advice. How do I get my parents to accept my boyfriend? He's black and I'm white. They think you should marry in your race or you'll come across problems. But me and him have been together for a while and I want them to know but they'll just call me stupid and that I'm ruining my life.
  ","
  Just show your parents that there's more to your relationship than the colors of your skin. Have your boyfriend show how well he treats you and that they wouldn't want you with anyone else.
  "
665179,"
   Hottest girl on ask? Tag her....
  ","

   @ass4lyfe
  

  SHES FINE ASF ??
  "
665180,"
   yes totally sure
  ","
  Im not
  "
665181,"
   One word for Donald Trump?
  ","
  I'll give an acronym
  
  IDGAF
  "
665182,"
   whenever i see your name that game boom beach comes to my mind??
  ","
  Omg is that a good game?
  "
665183,"
   DAMN
  ","
  WHAT
  "
665184,"
   You just glow with beauty,Savannah :)
  ","
  Omfg thank you
  "
665185,"
   I hope nobody is that dumb to ask if your still a virgin when you have a kid
  ","
  That's what I'm saying but like I get asked constantly and I'm like ""there's no way I look like a virgin""
  "
665186,"
   Boom down the short ???
  ","
  I wonder if people still ask the girls who have babies if there virgins...
  "
665187,"
   so perfect
  ","
  Thank you ?
  "
665188,"
   How old are you
  ","
  21
  "
665189,"
   are u a Virgin
  ","
  No so looks like I'm not gonna be one of the 72
  "
665190,"
   Why do u want big dick when you have small boobs?
  ","
  Why do the size matter?
  "
665191,"
   You're stunning
  ","
  Thank you ???
  "
665192,"
   honesty hour?
  ","
  Honestly this is probably my new favorite picture ever
  "
665193,"
   Selfie
  ","
  Omg ??
  "
665194,"
   Yeah,some of them possibly are.
  ","
  Yup
  "
665195,"
   its ok be honnest
  ","
  I am being honest
  "
665196,"
   whats is a 'small dick' to you?
  ","
  I'm gonna start a riot
  "
665197,"
   Well,some are.
  ","
  When I mean people I'm speaking in terms of my anons
  "
665198,"
   would you call a boyfriend daddy
  ","
  Boo you whore
  "
665199,"
   cock surgery? ouch.  that's evil!
  ","
  So is being desperate
  "
665200,"

    http://ask.fm/ass4lyfe/answers/137384233337
   
   I'm not expert when it comes to attracting girls,but I think that you won't attract girls like Sav by talking like that to them.
  ","
  People are crazy
  "
665201,"
   ok im sorry :( ill stop.  ur just so hot lol
  ","
  And you're like not
  "
665202,"
   ok but mine is rock hard for u.. ;)
  ","
  Please go away
  "
665203,"
   your adorable
  ","
  Thank you ?
  "
665204,"
   im worry that im not 'big enough'
  ","
  And it worries me oh wait I don't care
  "
665205,"
   That's good
  ","
  Yes?
  "
665206,"
   do u have a fav dik size?
  ","
  Idk cock. I feel like if you call your dick a cock it's a good size
  "
665207,"
   Nothing watching Netflix you?
  ","
  Just on here haha ??
  "
665208,"
   You're so beautiful
  ","
  Awh it makes me so happy you think so ❤️❤️
  "
665209,"
   Hey
  ","
  What's up
  "
665210,"
   Do you wear a wig?
  ","
  Yes cause I just like wearing the same hair color every goddamn day.... No nigga
  "
665211,"
   Hey beautiful how are you
  ","
  Pretty good
  "
665212,"
   Aww  
boom 
you are simply love sweetheart ????
  ","
  Awwh?❤️?❤️ thank you
  "
665213,"
   do you think a 7 inch penis is small?
  ","
  Isn't that standard
  "
665214,"
   I see,thanks for informing me :)
  ","
  No problem ?
  "
665215,"
   can u explain why u dont like them?
  ","
  It's either there way or the highway ?
  
  They think there better than everyone ??
  
  Disrespectful to a lot of other ethnicities and towards people from other countries.
  
  They don't really clean themselves up, their hygiene ain't up to my standards.
  "
665216,"
   By the way,what's the purpose/meaning of that star-sign on ask's ""Friends""-list.
  ","
  It's like favorites, when they post something you get a notification
  "
665217,"
   u dont like middle eastern people?
  ","
  I like their princesses and that's about it
  "
665218,"
   Bikini pap
  ","
  Put this over your head
  "
665219,"
   ""And you don't seem to understand..."" Sorry for wasting your time..I'll be gone now.Thanks for everything.I wish you to have nice day/night and that all your wishes come true.F4ReWell :)
  ","
  I have no idea what you're speaking of but okay byyeeeeeee
  "
665220,"
   would u date a black guy?
  ","
  Probably not, no
  "
665221,"
   Thoughts on me??
  ","
  You're one of the sweeter ones on here ??
  
  So much beauty❤️❤️
  
  Love your page??
  "
665222,"
   want to visit africa?
  ","
  South Africa, north is kinda sketch
  "
665223,"
   More short pics?
  ","
  More respect please ✋
  "
665224,"
   oh ok
  ","
  My eyes are getting heavy
  "
665225,"
   Boom
  ","
  Yo yo yo
  "
665226,"
   why ?
  ","
  Idk you tell me
  "
665227,"
   Hello sexy..
  ","
  What's up
  "
665228,"
   do you want to come to VietNam ?
  ","
  Ehhhhhhhhhhhh no
  "
665229,"
   Kik
  ","
  I think I cut the top of my mouth ?
  "
665230,"
   sup baby boom
  ","
  Just on here talking ❤️
  "
665231,"
   fuck those shorts look good on you
  ","
  Thank you ?
  "
665232,"
   thank u for being honest.  u have preference for whites nothing wrong with that. im a korean dude and i think ur hot :)
  ","
  Awh thank you ?
  "
665233,"
   I'll buy you Calvin Klein thongs then you'll showed off?
Jk jk I get you something good
  ","
  Ooooooh like what?!
  "
665234,"
   Yeah,I agree.You can still embrace your individuality,no matter where you live.
  ","
  Exactly
  "
665235,"
   Why? You dislike evolution? Something very nice will happen on the day it stops. (as long as the decadence is kept on minmum)
  ","
  What the hell are you talking about
  "
665236,"
   I can't figure out it either.I'm just as confused as you're.I don't live in my country's capital city either but I don't think living there takes away your individuality.
  ","
  That's what I'm saying I would think it would kind of force you to draw yourself out so people do notice you in a city like that.
  "
665237,"
   How many raves you been in?
  ","
  5 or 6
  "
665238,"
   i'm tired let me lay my head on your lap and sleep
  ","
  Let's take a nap
  "
665239,"
   Yeah,I don't understand the""living in a capital city of your country/state/province etc. takes away your individuality""-thinking.
  ","
  Help me figure this out because I am LOST
  "
665240,"
   did you block me boo ?
  ","
  Who is you?
  "
665241,"
   Cloning is cheap :p I'd rather create darwin's evolution from those ;D Soo your DNA would be everywhere and nowhere :)
  ","
  This frightens me
  "
665242,"
   If I buy you cute underwear from your wishlist can I see you wearing it?
  ","
  What about more shorts ?
  "
665243,"
   hi babe
  ","
  Hi there stranger
  "
665244,"
   would u date a nonwhite guy?
  ","
  I'm only attracted to white skin types or European or Australian or Russian if that makes more sense
  "
665245,"
   what's your goal in life ?
  ","
  To be truly happy
  "
665246,"
   Ever ate a whole chicken in one day or meal
  ","
  Yeah but not by myself lol
  "
665247,"
   Yeah,even our closest genetical relative species,the Common chimpanzee,eats meat (Yes,it may come as a surprise for some but they do indeed eat meat as well).
  ","
  Oh yeah they've made horror movies about it!
  "
665248,"
   Furthermore,most animals eat other species in the wild in order to survive.And I don't think live stock would be able to survive in the wild for long anyways.
  ","
  Exactly like people are just too sensitive
  "
665249,"
   I don't feel bad about eating meat,the modern humans have eaten meat ever since they have existed and generally at least here,the livestock is treated and fed very well.
  ","
  In America they are very cruel to the animals it's awful and the meat isn't even good for you but if you know what to look for you can find good stuff like at German grocery stores. People shouldn't feel bad, there's not a time in history when we weren't eating animals.
  "
665250,"
   who was the last guy you hugged ?
  ","
  Brett (roommate)
  "
665251,"
   Yeah at some theaters
  ","
  Holy assholes im going to try going this weekend
  "
665252,"
   Poor cow you turned him to poop
  ","
  Circle of life ♻️
  "
665253,"
   Your gonna watch finding dory today?
  ","
  ITS COMING OUT TODAY?!
  "
665254,"
   I wish i had friends who buy cloth for me LOL  But he or she has a good sexy taste.
  ","
  I just make the list, they use there cards ???
  
  I'm very very lucky and fortunate person to have amazing people willing to buy me things. ❤️❤️ #blessed
  "
665255,"
   Do you feel bad for eating animals?
  ","
  Yea and no.
  
  When I watch the videos of how it's done to get meat and how they treat livestock I'm more like that's horrible how could they? But fuck that'd be some good steak. Like I even grew up vegetarian, the only time I had meat was when I was at my friends or thanksgiving/Christmas or my moms. So I guess love for just delicious food is more important than the sadness I feel for the cute animals. Like I've eaten rabbit.. Meat is just too good.
  "
665256,"
   What did you eat
  ","
  Cheeseburger
  "
665257,"
   from your dp you like having fingers in your mouth , want me to stick my pinkie in ?
  ","
  No but you can shove your head up your ass
  "
665258,"
   Last time you ate meat
  ","
  Yesterday I believe
  "
665259,"
   was it solid or fluid poop ?
  ","
  Solid ??
  "
665260,"
   Is it ethical to eat little innocent sea creatures haha
  ","
  Some find it a delicacy
  "
665261,"
   Well :) i can do millions of things with just one of your cells.Starting from DNA engineering up to cloning..Your DNA itself is enough to make bunch of little Boom's ;3 The point is...would you give one of your cells to stranger for humanitarian reasons? :)
  ","
  Uh depends on the reason. Cloning I'm not down haha I want to be the only one
  "
665262,"
   Did you poop today
  ","
  Of course ?
  "
665263,"
   i like you i want you
  ","
  What about my feelings?
  "
665264,"
   You have nice feet
  ","
  Thanks.
  "
665265,"
   dp
my fav one
  ","
  ??
  "
665266,"
   U need to work your booty more ?
  ","
  We should all work our bootys more ?
  "
665267,"
   you know what onion rings can be used for ? you put it on your d and make the girl eat them
  ","
  I feel like a hobby would be good for you
  "
665268,"
   Ah Miss Boom !! your shorts arrived and you look Fabulous in them. I'm excited in many ways !! You rock them.... Your Bikini is close, it shows delivery sooner than the shorts so be ready sweetness :-)
  ","
  Omg omg I'm so excited!! ??? then I have a reason to go to the pool and beach❤️❤️❤️
  "
665269,"
   do you watch copa america ?
  ","
  I believe there's crack in these
  "
665270,"
   kinda nasty that there getting so happy over something that poop comes out off
  ","
  They're probably weird and would like my poop ?
  "
665271,"
   What you mean with 23 and 25???
  ","
  Okay now I'm confused
  "
665272,"
   Love your shorts. Daring, but I love it. You made it yourself?
  ","
  No they were bought for me ?
  "
665273,"
   why is everyone going crazy over your butt
  ","
  No clue ??? I just like the shorts
  "
665274,"
   Your fucking amazing! (S.t.a.i.f)
  ","
  YOURE A BEAUTIFUL PERSON ❤️
  "
665275,"
   You're amazing!
  ","
  Thank you ???
  "
665276,"
   Aw man but your so beautiful
  ","
  Thanks ??
  "
665277,"
   You look beautiful with lipstick too :)
  ","
  Thank you❤️
  "
665278,"
   Looking nice on your new profile pic Sav! Hope you're ok today in San Diego x
  ","
  Thank you so much ?
  
  It's a beautiful day ☀️
  "
665279,"
   Pap of you in those shorts?
  ","
  No more posts right now I'm sorry
  "
665280,"
   Welcome
  ","
  ??????
  "
665281,"
   Youll say ew till i pull down my pants
  ","
  I just baby barfed in my mouth, I'm no longer hungry. Thanks bro.
  "
665282,"
   savannah is a beautiful name <3
  ","
  I'm so glad you think so ?
  "
665283,"
   Would you give me one of your cells(any kind of cell)? You have millions of them...
  ","
  Why do you want my cells?
  "
665284,"
   caleb is so thirsty lmao
  ","
  So pathetic ?
  "
665285,"
   Add me on snapchat and i can tease you
  ","
  Ew
  "
665286,"
   Why you gotta tease a guy with those pics ;)
  ","
  In no way was I intending to tease anyone or you.
  "
665287,"
   how's it going savannah ?
  ","
  Pretty good ?
  "
665288,"
   post more pic in thos shorts
  ","
  I'm burned out ?
  "
665289,"
   damn ?
  ","
  ???
  "
665290,"
   touch her bro she barely has any fat to cling to
  ","
  Nobody likes people who are clingy.
  "
665291,"
   Sorry but that ass is mine.
  ","
  Rawr ? ? feisty one
  "
665292,"
   U can give that
  ","
  I don't think
  
   @OllieAndrewLuke
  
  would agree with any of this either ?
  "
665293,"
   She is mine so only I touch.
  ","
  ❤️ touch LE butt?
  "
665294,"
   Ur ass is my goal to have it
  ","
  This is an odd goal.
  "
665295,"
   you have fetishes too but don't wanna talk about them because of social stigma
  ","
  Mmmmm not really ?
  "
665296,"
   How m I booty tickled ?
  ","
  Because you don't get what you want
  "
665297,"
   put the phone between your thighs want to check the bottom of these beautiful shorts
  ","
  Are people actually this dumb?
  "
665298,"
   U are not showing Na
  ","
  You're just booty tickled
  "
665299,"
   your ass is nice
  ","
  Spanks ????
  "
665300,"
   i'd love it if a small girl like you dominates me
  ","
  I'd love for people not to tell me these things
  "
665301,"
   This is cheating Na ??
  ","
  How is in anyway is this cheating?
  "
665302,"
   dame
  ","
  Dime*
  "
665303,"
   I knw it's nice try ?? so May I get ?
  ","
  I'm going to have to go with no.
  "
665304,"
   Damn
  ","
  You know it's all for you ????
  "
665305,"
   Hahaha :) today u are in good mood so can I get ur pic in panti ???
  ","
  Ha nice try! I'm just hyped on my shorts ?
  "
665306,"
   Borned on 94 or 95?
  ","
  95
  "
665307,"
   Boom u went to beach or not ?
  ","
  I need too, waiting for that bathing suit ??
  "
665308,"
   cute pick panties
  ","
  These shorts are cuter
  "
665309,"
   Haha u love shorts :D
  ","
  Yes I fucking do ?
  "
665310,"
   no your nose is life it's so fucking attractive
  ","
  Wow ? thank you ?
  "
665311,"
   How's u honey ?
  ","
  HAPPY IM SO HAPPY THESE SHORTS ARE LIFE
  "
665312,"
   Hey boom
  ","
  Hi ⚡️⚡️
  "
665313,"
   Damn,you look so sexy in your new pics :)
  ","
  Hahahah thanks ??
  "
665314,"
   YOU CAN'T DO THIS TO ME GIRL
  ","
  OH BUT I CAN AND I WILL ???
  "
665315,"
   Pap
  ","
  ?❤️?❤️?❤️??
  
  I took this as a joke and then I was like wait that's actually not that bad ??
  "
665316,"
   Post a belly pic
  ","
  I need more shorts that fit me I've decided ?
  "
665317,"
   Post a belly pic
  ","
  Rawr
  "
665318,"
   post a pic please bb
  ","
  You guys aren't ready for the the last picture, ??it's my favorite
  "
665319,"
   Nice shorts :)
  ","
  Thank you ??
  "
665320,"
   some days I still cant believe I met the women of my dreams
  ","
  & I can't believe I actually got shorts that fit me finally! ???
  "
665321,"
   Do you sneeze loud or quiet?
  ","
  I'm pimp ??
  "
665322,"
   ehi
  ","
  ? YOURE NOT READY ?
  
  Explosion is about to happen to your feed, prepare to see boom ⚡️⚡️⚡️
  
  I got presents today ??
  "
665323,"
   where will you grab food?
  ","
  Probably Mexican food ❤️❤️❤️
  "
665324,"
   Yep do you have any plans
  ","
  I think I'm going to get a car wash and grab some food
  "
665325,"
   To be honest,I'm not the kind of person who likes to talk about those things publicly.
  ","
  Lol I was hoping others would join in ?
  "
665326,"
   ever been cheated on?
  ","
  Probably but I've never found out, I didn't date the best of guys when I was younger.
  "
665327,"
   Lesbian?
  ","
  I like dick
  "
665328,"
   Well,I think that it would be pretty weird indeed.
  ","
  Yeah same here...
  "
665329,"
   i will make u happy all day
  ","
  Are you sure?
  "
665330,"
   Nope
  ","
  Awwh bummer well you get to relax ?
  "
665331,"
   Morning
  ","
  Any plans today?
  "
665332,"
   ?
  ","
  One of my favorite pages and one of the sweetest people ❤️❤️
  "
665333,"
   And when I now think about your question,I think that it would incredibly hard for a guy to do so anyways.
  ","
  What about guy waiting till girl falls asleep to masturbate? Weird right?
  "
665334,"
   If you get this I follow you ?
  ","
  LOVE YOU SO MUCH ❤️❤️❤️
  "
665335,"
   Umm,why you ask me that ? Well,I don't know about normal,but I think that it certainly isn't common.Having so-called ""wet dreams"" is common for guys though.
  ","
  I asked because I knew you would give me a straight answer. Thank you ?
  "
665336,"
   Same
  ","
  Good morning ✨☀️
  "
665337,"
   what does it take for someone to be your friend ? How long does a friendship last according to your own opinion
  ","
  Because I'm not just gonna let anyone in my life just so there's a higher probability for someone to fuck me over. More intelligent you are, the less friends you need. So to fully get to know me it takes years and I'm better at being in person then online because I don't really connect that well with someone unless I really really know them.
  
  I don't need a lot of friends, hell I don't want a ton of friends.
  "
665338,"
   great 
are u single ?
  ","
  What is the purpose for this question?
  "
665339,"
   Your belly looks really pretty ??
  ","
  Thank you ???
  "
665340,"
   what was the last thing that made you sneeze?
  ","
  Probably smoke
  "
665341,"
   What movie can you quote word for word?
  ","
  Super troopers, Beerfest, hot rod, other guys ?? I think there's more but that's all I could think of right now
  "
665342,"
   Send something  to all you follow
  ","
  If you receive something I LOVE YOU
  "
665343,"
   Would you rather...

• wear a duck costume for a year, but say whatever you want?

OR

• wear whatever you want for a year, but you can only quack?
  ","
  I would so wear a duck costume for a year omfg that'd be awesome because I'd be a duck that has turrets hahaha
  "
665344,"
   Why so Gorgeous ? XD?
  ","
  Am I? ?
  "
665345,"
   Pap of you now?
  ","
  ?? jawline
  "
665346,"
   Post a Funny GIF!
  ","
  How I serve food
  "
665347,"
   Happiness is?
  ","
  Trust & love
  "
665348,"
   what would you think about a guy who dumps his girlfriend for her sister?
  ","
  If he can prove that the sister is the one, it shouldn't be a problem. (If their nature of course) but if it's just stupid bullshit, there's plenty of sluts in the world, why'd you gotta go after her sister?
  "
665349,"
   it was good ogh i went to go see jungle book at movies hbu
  ","
  Omg THAT LOOKS SO GOOD
  "
665350,"
   Do you prefer rivers, lakes or oceans?
  ","
  Oceans to look at, lakes to go wake boarding and shit. I'm afraid of the ocean?
  "
665351,"
   Hey hey hey
  ","
  Hi hi hi ❤️❤️
  "
665352,"
   im good and u
  ","
  Pretty good!
  "
665353,"
   Doing This or That spam today, I got the idea from one spamming page so credits go to the owner
  ","
  I liked these questions ?
  "
665354,"
   •This or That• - Sunny side-up eggs or Scrambled eggs?
  ","
  Sunny☀️ side up ❤️❤️ with toast
  "
665355,"
   •This or That• Cellphone or Laptop?
  ","
  Cellphone ??
  "
665356,"
   •This or That• Hot coffee or Cold ice tea?
  ","
  Cold ice tea, I don't really like warm food
  "
665357,"
   •This or That• Stuff toys or Figurines?
  ","
  Hmm probably since I'm older, figurines.
  "
665358,"
   Do you follow your brain or your heart?
  ","
  Figure out how to balance both, I use my brain for my logic to follow. But I use my heart as guidance
  "
665359,"
   Where do you feel safe most?
  ","
  With my dad❤️
  "
665360,"
   your body is a gem ;)
  ","
  Thank you bb ❤️
  

   @JVS92
  
  is it normal for guys to masturbate in their sleep?
  "
665361,"
   im good sweetie sorry about the really late reply I go busy
  ","
  I actually have a question for all the guys out there
  "
665362,"

    http://ask.fm/ElsJ_/answer/138845761186
   
   ?
  ","
  Omg ??❤️❤️❤️ thank you
  "
665363,"
   Are you up?
  ","
  Sadly ?
  "
665364,"
   well i was just asking bc might be a little bored but how was ur day
  ","
  It was good yours?
  "
665365,"
   my bad i was bussy thats why i did not text at 3:00 today but are u still up for me to talk to u
  ","
  Omg you didn't have to come back
  "
665366,"
   I want cake too but you didn't answer my question. Are you single?
  ","
  KARMA IS REAL GUYS
  "
665367,"
   Idk ?
  ","
  I'm sorry lol
  "
665368,"
   What
  ","
  I'm bored ?
  "
665369,"
   What would you do if you were the president of your own country?
  ","
  Id probably cry In a corner for a bit because holy shit that's a lot of pressure
  "
665370,"
   single?
  ","
  La la la la la I want cake
  "
665371,"
   Would you where this if I got it for you
   
    http://img06.hc360.cn/06/smbuspic/411/102/b/06-4111026.jpg
   
","
  Nope
  "
665372,"
   What kind of phone do you have ?
  ","
  Ha I don't own a phone but I use an iPhone 6
  "
665373,"
   Because nobody likes to talk to me and nobody loves me
  ","
  Why do you think that is?
  "
665374,"
   I am not great ?
  ","
  Why
  "
665375,"
   How are you
  ","
  I'm good you☀️
  "
665376,"
   Hi ?
  ","
  Sup?
  "
665377,"
   Yay
  ","
  Grrrrr
  "
665378,"
   Like for hot or not?
  ","
  Okay let's do this ??✨
  "
665379,"
   Pretty?
  ","
  Says you ??
  
  I was just dying over your beauty! ❤️❤️??
  "
665380,"
   how are you my love
  ","
  I'm good how are you:)
  "
665381,"
   When you were a little girl what was your future dream?
  ","
  Truthfully, I grew up watching grease and titanic so I knew what love was a little to early and my sister said I was already boy crazy at age 3 and I ALWAYS had a thing for older men, I never found the young guys attractive, I always wanted the superior one.
  
  So when I was younger, I never really thought about careers, I dreamed of finding my Prince Charming. Pretty much MR.Perfect. I always dreamed of just dressing up and prancing in heels.
  
  You know for not growing up on any Disney princess movies I sure dreamed of a fairy tale ?
  "
665382,"
   Any regrets?
  ","
  I wish I stayed home with my dad instead of thinking I should be on my own
  "
665383,"
   ass pap
  ","
  I'm thinking about trying to become a body art model! I gotta figure this out but I feel like I would love it more than actually modeling.
  "
665384,"
   What type of music do you like?
  ","
  I like all types of music honestly, it's just need to be made well and I'll probably enjoy it.
  "
665385,"
   Do you exercise?
  ","
  Oh yeah all the time, especially my arms - I do these awesome lifts with burgers or pizza which ever I choose to my mouth and then I burn calories while building these cheek bones by chewing. It's a really tiring work out but it's worth it ??
  "
665386,"
   butt pap
  ","
  Shush it
  "
665387,"
   what color underwear are you wearing
  ","
  The color that is a color
  "
665388,"
   what type of underwear do you wear
  ","
  Oh it's super cool! It's this one type that I have to move my butt into the car, speed to the store, then I get lost in the wonderland of panties and do some spins dancing and prancing. Then I march my way like an official to the line saying ""order up sir!""
  
  Those are the types of underwear I wear
  "
665389,"
   Do you have allergies?
  ","
  To pollen but barley and only certain types
  "
665390,"
   bikini pap
  ","
  Awkward pap?
  "
665391,"
   Okay
  ","
  Hey I'm back ?
  "
665392,"
   John, the old guitar in the band of red hot chili peppers
  ","
  Oooooooh see I'm so out of the loop
  "
665393,"
   Ootd?
  ","
  Casual madness
  "
665394,"
   post a full body picture
  ","
  Skeletor skeletor come out of your door.
  "
665395,"
   Post a pic of your belly
  ","
  I'm finally gaining weight ?
  "
665396,"
   Kik?
  ","
  I want the vive!!! Omg omg omg OMG OMG omg omg omg OMG I need it
  "
665397,"
   Nothing
  ","
  Omfg I need to go get my laundry and fold it! I'll be back on after!
  "
665398,"
   it worked
  ","
  What worked?
  "
665399,"
   That's nice?
  ","
  What's upppppppppppp
  "
665400,"
   Have you ever dropped your phone on the screen and then it still works fine ?
  ","
  Like once a week ?
  "
665401,"
   Do you vape?
  ","
  Do I look like a faggot ?
  "
665402,"
   Ugly and live forever,  or attractive and die in a year?
  ","
  Ugly and live - cause like plastic surgery is a thing
  "
665403,"
   At a vape shop in Montreal they told us that it all comes from Cali hahahahaha
  ","
  Holy shit ???????
  "
665404,"
   Are you a hay fever sufferer? Or just have allergies in general?

Try my tips here and see if they make a difference! Or tell me what you do to beat your allergies!
   
    http://sarbthoughts.blogspot.com/2016/06/hay-fever-hacks-su
   
","
  Omg I'm not that allergic haha
  "
665405,"
   And I must say, the women were absolutely beautiful in Montreal.
  ","
  Well I mean they gonna be part French
  "
665406,"
   I wish John Frusciante will come back ?
  ","
  I wish I knew who you were talking about
  "
665407,"
   Shower in the morning or night
  ","
  Middle of the day usually
  "
665408,"
   I had some awesome weed when I was vacationing in Montreal last weekend!
  ","
  But Cali weed tho ?
  "
665409,"
   You used to like red hot chili peppers
  ","
  Yes I haven't listen to them for a really really long time but I probably know all the words
  "
665410,"
   hey
  ","
  How do you do
  "
665411,"
   Yes
  ","
  So change it like damn
  
  Okay now I'm gonna go read lyrics since I'm not booorrrinnggg ???
  "
665412,"
   That's y you are fragile
  ","
  No I think God just intended me to be this way ?
  "
665413,"
   What do you smoke?
  ","
  Weed
  "
665414,"
   Do you sneeze every day?
  ","
  Can I smoke in peace ?
  "
665415,"
   Are you good with money?
  ","
  NOPE
  "
665416,"
   Then what do you do if you are around pollen in the spring?
  ","
  Sneeze ?
  "
665417,"
   Does pollen make you sneeze?
  ","
  Yes?
  "
665418,"
   do you know anyone with student loans?
  ","
  I could probably go down my street and find 10
  "
665419,"
   Nothing
  ","
  Well that sucks
  "
665420,"
   What's up
  ","
  Trying to figure a quote for a picture ?? how about you
  "
