,Question,Answer
938805,"
   My favorite color is purple. What is your favorite color?
  ","
  My favorite color, is a shade you might say /
  
  It's one of the colors for chess you might play /
  
  It goes with everything, brightness it lacks /
  
  My favorite color is for surely _ _ _ _ _!
  "
938806,"
   Who do you hate with a passion?
  ","
  A couple people I used to know
  "
938807,"
   Me and my bosses daughter work together I think I like her but we’re both married what should I do 〽️
  ","
  😳😳
  "
938808,"
   Are you going into 2021 single, taken, or married?
  ","
  Single
  "
938809,"
   Hi 🙋‍♀️
  ","
  Hello
  "
938810,"
   Most used app on your phone?
  ","
  Probably YouTube
  "
938811,"
   Do you like Cool kids
  ","
  Like the cool kids in general, or is this the name of something?
  "
938812,"
   How are you?
  ","
  Hungry, frustrated, annoyed, bitter
  "
938813,"
   Do you have a smart tv? If so, do you use all its features?
  ","
  I don;t think so
  "
938814,"
   Who misses MySpace
  ","
  I never used it
  "
938815,"
   Drink water!
  ","
  Good idea
  "
938816,"
   Do you prefer Rock or Pop?
  ","
  I'm not in love with either but I believe I have more pop songs on my iPod
  "
938817,"
   Do you drink enough water daily ?
  ","
  Probably not, but I try
  "
938818,"
   Do you have a valentines
  ","
  No
  "
938819,"
   a year from now, when you kicking it in the Caribbean, smiling..you gonna say to yourself, ""Holding a slice of Cheesecake was right”
  ","
  Hmm interesting
  "
938820,"
   How do you know when someone is lying ?
  ","
  I don't
  "
938821,"
   Do you like Star Wars Universe ?
  ","
  Not really
  "
938822,"
   Has anyone else ever gotten negative coins?
  ","
  No, but I've gotten negative likes on an answer before 😂
  "
938823,"
   You have to wear your last text message on a shirt. What does yours say?
  ","
  My shirt would say ""okok does 5 work?""
  "
938824,"
   What ur favorite color??
  ","
  My favorite color, is a shade you might say /
  
  It's one of the colors for chess you might play /
  
  It goes with everything, brightness it lacks /
  
  My favorite color is for surely _ _ _ _ _!
  "
938825,"
   I think the Yellowstone Volcano is going to explode to end 2020
  ","
  I wish
  "
938826,"
   Did you like Donald Trump as the President from 2016 -2020.
  ","
  no.
  "
938827,"
   do you have phopia from ... ?
  ","
  any creature with less than 2 legs or more than 4
  "
938828,"
   IM BACK!!!!!
  ","
  👏🏾👏🏾
  "
938829,"
   Do you have Audi ?
  ","
  my family does, but it's a really old one
  "
938830,"
   Have you ever injured your head?
  ","
  I've hit my head before
  "
938831,"
   What kind of car do you have?
  ","
  I don't have a car
  "
938832,"
   What was the last DVD you purchased?
  ","
  I'm embarrassing, I'm not gonna lie
  "
938833,"
   do you like Joe biden
  ","
  better than the last guy
  "
938834,"
   Do you have any tattoos? Pap! Or if you don’t,pap of one that you would like to get 🤗
  ","
  no, but I want a quote and a rose
  "
938835,"
   When's the last time you danced off camera?
  ","
  maybe a week ago or longer
  "
938836,"
   Do you currently or have you had Covid yet? Have you been tested for it? Are you worried about catching it?
  ","
  no, no and not really
  "
938837,"
   What’s your favorite type of tree?
  ","
  maybe a maple one
  "
938838,"
   What is your favorite sport to play?
  ","
  ultimate frisbee
  "
938839,"
   where would you really like to travel to at the moment? ✈️
  ","
  Texas
  "
938840,"
   Anyone else bi curious?
  ","
  not really
  "
938841,"
   Who is your most hated friend?
  ","
  I dont think any of my friends are very hated
  "
938842,"
   Ever gone whale watching?
  ","
  I have actually, once
  "
938843,"
   Do you like pop music ?
  ","
  not my favorite...but I have some
  "
938844,"
   Are you afraid to travel by plane?
  ","
  I find it scary, but I will do it
  "
938845,"
   Who is that wrestler that has that woman bodyguard
  ","
  Idk, I dont keep up with wrestlers or their bodyguards ngl
  "
938846,"
   Do the Snozberries really taste like Snozberries?
  ","
  What are snozberries?
  "
938847,"
   What do you want to get pierced next?
  ","
  My upper ear
  "
938848,"
   At what age did you stop trick or treating?
  ","
  1st yr of middle school I believe
  "
938849,"
   Which questions do you usually delete?
  ","
  Ones in languages I can't understand and sometimes ones that im tired of answering like holiday questions
  "
938850,"
   Tell me what kept you alive when you felt like nothing else could save you.
  ","
  fear
  "
938851,"
   while walking: music or podcasts?
  ","
  music 💯
  "
938852,"
   Marvel or DC?
  ","
  Marvel
  "
938853,"
   What do I need to do
  ","
  Just be yourself
  "
938854,"
   Do you have video games ?
  ","
  I have a few really old ones
  "
938855,"
   I saw my boyfriend rub another girls back and put his hand on her hip (for 3 seconds) after watching them flirt all night. When I confronted him about it he made me feel like I was over reacting and that I shouldn’t be upset. Am I in the wrong for being upset?
  ","
  no
  "
938856,"
   What makes you really mad?
  ","
  feeling rejected
  "
938857,"
   Do you enjoy ice skating?
  ","
  I don't remember tbh
  "
938858,"
   Do you believe you have found or true love or might never meet them?
  ","
  I'm scared that I might never meet them
  "
938859,"
   Is it weirdd that there are men that like other men?
  ","
  no
  "
938860,"
   Do you consider yourself a problematic person?
  ","
  no
  "
938861,"
   Are you a pessimist or an optimist?
  ","
  pessimist
  "
938862,"
   Why do men like to sniff things ? Men are so annoying. 💀👣🐱
  ","
  do they?
  "
938863,"
   Hey how are you
  ","
  frustrated and sad
  "
938864,"
   🙏🌟.. The month of January spent flying in front of me!!.. how was it for You??.. Honey!!.. ☁️💜RIP💙☁ ..El mes de Enero se pasó volando frente a mí!! .. como fue para Ti??.. Corazoncito!!..️🌟🙏
  ","
  very long
  "
938865,"
   Do you have any piercings?
  ","
  nose and ears
  "
938866,"
   Feeling like crying 😭 and like disappear and die
  ","
  omg same 😢😢
  "
938867,"
   Do men even actually want kids/family? Most men I’ve known haven’t “planned” on having kids.
  ","
  different men want different things
  "
938868,"
   Good morning!! I hope y’all have an amazing day!
  ","
  I hope you have an amazing
  "
938869,"
   Are you single for Valentine's Day? If no is your answer what are you planning to do for your special someone?❤
  ","
  yes
  "
938870,"
   From 1-10, how weird are you?
  ","
  maybe a 6 or 7, but I'm comparing it to misleading/false figures bc we only know as much as other people let on and usually, that's not everything
  "
938871,"
   If you could send a message to aliens, what would you say?
  ","
  Assuming I had a translator so that they could understand, I might say sum like: ""wassup, I hope your world is better than ours cus ours is trash""
  "
938872,"
   Say a joke
  ","
  Idk any jokes, but here's something that might make you laugh
  "
938873,"
   What’s your current mood
  ","
  anxious, angry, sad, willful
  "
938874,"
   What subject did you love in school?
  ","
  Computer science was my favorite subject, but I didn't like the class a lot. The class I liked was drumline.
  "
938875,"
   How many states have you been to?
  ","
  6, but I was barely in one of them
  "
938876,"
   Can’t believe it’s already 2025
  ","
  Ikrrr
  "
938877,"
   Do you smoke? Or no?
  ","
  no
  "
938878,"
   What's your favorite song these days.

I'd love to get some recommendations. :) 

And if you create music, give a shoutout! Don't be shy.
  ","
  I got a lot, here. And here's my whole playlist if you want it:
  
   https://open.spotify.com/playlist/5TIT8wEOGDG8zRED4bTTyq?si=z5-nbRVzRGmTW_Q-H2ChCw&utm_source=copy-link
  
"
938879,"
   Do you like carrots?
  ","
  yeah they coo
  "
938880,"
   Yes!!
  ","
  :)
  "
938881,"
   Have you ever done online dating?
  ","
  I've tried and it didn't work out
  "
938882,"
   Captain America
  ","
  Iron Man
  "
938883,"
   Have you ever been unable to sleep? What do you do with your time then?
  ","
  yep definitely. I do some sodoku and listen to music or watch a show or do some homework or work on a puzzle
  "
938884,"
   Do you agree with the system ?
  ","
  nooo
  "
938885,"
   Where are you
  ","
  in bed
  "
938886,"
   do you have a favorite aesthetic?
  ","
  nope
  "
938887,"
   ☀️
  ","
  🌃
  "
938888,"
   How Do You Like Your Steaks?
  ","
  I don't
  "
938889,"
   Do you stargaze?
  ","
  I do not, do you?
  "
938890,"
   Do you ever stop and really think about things before making a decision
  ","
  That's all I do. I can't even make the decision bc I be thinking too much
  "
938891,"
   When I’m alone and in the privacy of my home I just love to walk around my house naked, just wearing my thong, it feels so freeing, do any of you ladies feel the same way?
  ","
  Nah, too cold. But sometimes I used to like to dance around the house when I was alone
  "
938892,"
   Do you like hockey?
  ","
  no
  "
938893,"
   Should Aaron Rodgers take the night off?
  ","
  who now?
  "
938894,"
   Do you like plan big things ?
  ","
  nah, that stresses me out
  "
938895,"
   If you could go back in time to have dinner with someone, who would you choose?
  ","
  I'd rather have dinner with someone who is living rn
  "
938896,"
   How do I tell her I wanna date her?
  ","
  ""Wanna go out sometime?"" or ""wanna make it official?""
  "
938897,"
   In my profile picture, how old do I look like? Do I look like 8 years old, 9 years old, 10 years old, 11 years old, 12 years old, 13 years old, or 14 years old? Just wondering
  ","
  12 I think, but it's hard to tell
  "
938898,"
   Do you like where you live?
  ","
  not really, no. I wanna move out. But the state is alright I guess
  "
938899,"
   Truth or dare?😎
  ","
  Truth
  "
938900,"
   Damn excellent explanation, thank you very much! 🙏🏼
  ","
  :) 🤟🏾
  "
938901,"
   Did you like DC movies ?
  ","
  I've never watched one tbh
  "
938902,"
   Last person?  What’s up
  ","
  Wdym?
  "
938903,"
   Multiple a day?!
  ","
  yeah man. Life is sad.
  "
938904,"
   Do you believe in dark magic?
  ","
  No, just dark.
  "
938905,"
   Well shit that’s for sure, but why must it even have to be said?
  ","
  Because you gotta make sure you're not holding your new guy accountable for what the old one did. If you're scared of what happened last time happening again, then you might treat the new guy differently than you would be if you didn't fear that he might dump you
  "
938906,"
   What's a state you've never visited?
  ","
  Most of them hahaha...let's say Nebraska
  "
938907,"
   A cat’s nine lives
  ","
  what about em?
  "
938908,"
   Jeans or sweats
  ","
  sweats
  "
938909,"
   What goes through your mind when ur alone?
  ","
  A LOT. I think too much
  "
938910,"
   Watching #ItsAWonderfulLife? Thoughts on it.......
  ","
  Well, all I know is for many people, it ain't a wonderful life.
  "
938911,"
   Can u help me pls? 😥
  ","
  Whatchu need?
  "
938912,"
   Are you a wrestling fan?
  ","
  Not really, but it's cool, I just don't really watch it like that. I might watch it someday tho
  "
938913,"
   Yea that’s correct!  🤣🤣
  ","
  😂😂
  "
938914,"
   How many delivery jobs can you work for? (Doordash, Postmates, Grubbhubb...) Can you work for all of them at the same time?
  ","
  Idk, try it and see
  "
938915,"
   What’s he doing
  ","
  Idek 😂 He's a villain dude from Superman and Supergirl or sum, isn't he?
  "
938916,"
   When was the last time you smiled
  ","
  Just now man, I just watched the funniest video I'm in tears.😭 It's lowkey sad but it's funny especially when you read the comments afterwards.
  

   https://youtu.be/fZ5nq0LBoZA
  























  SHE WAS SUPPOSED TO BE GUESSING OCCUPATIONS N THIS WOMAN SAID ""A STOP SIGN"" 🤣🤣🤣
  "
938917,"
   Do you have any piercings?
  ","
  ears and nose
  "
938918,"
   what the hell is lex luthor's problem?
  ","
  Man, he a problem
  "
938919,"
   Favorite color ?
  ","
  Black
  "
938920,"
   Can we talk?
  ","
  sure wassup
  "
938921,"
   How often do you cry?
  ","
  It varies. Sometimes multiple times a day, sometimes multiple times a week and sometimes a few times a month
  "
938922,"
   Check in with your state 🗣
  ","
  Wdym?
  "
938923,"
   Love is real ?
  ","
  For some people
  "
938924,"
   If Santa wanted to retire, who should replace him?
  ","
  Bill Gates
  "
938925,"
   Do you prefer learning by reading about the subject or by listening to someone else explain it?
  ","
  Neither, but reading. But I'm a visual learner
  "
938926,"
   comedy and romantic movies 🔥
  ","
  Ooh, what's your favorite comedy show?!
  "
938927,"
   What is the month of your birthday?
  ","
  January
  "
938928,"
   Do you think police are Racist
  ","
  Some are, some aren't
  "
938929,"
   Who is the last person you talk to
  ","
  Wayne
  "
938930,"
   How do you react with someone who replies ""Ok"" after your very enthusiastic speech?
  ","
  I become more closed off. less outspoken to them bc I feel like I don't trust them or like they don't deserve my enthusiasm
  "
938931,"
   long story short my ex broke up w me 1.5 months before out one year and 2 months later i started talking to a guy and now im just overthinking the entire thing
  ","
  Ah, well good luck. Just remember they aren't the same person
  "
938932,"
   Every single year?!  Damnn
  ","
  huh?
  "
938933,"
   Do you do all your vips tasks ?
  ","
  Not typically
  "
938934,"
   ""I'M A BARBIE GIRL IN A BARBIE WOOORLD! MADE IN PLASTIC SO FANTASTIC! I HAVE SURGERY EVERY SINGLE YEEAR!~ BECAUSE I AM A HOE AND EVEN KEN SAYS SO!""
  ","
  😳😳
  "
938935,"
   How do you get over the a breakup?
  ","
  Time
  "
938936,"
   What do you like more chocolate or vanilla
  ","
  Idk, I can't choose
  "
938937,"
   Did you have a good birthday?
  ","
  not really
  "
938938,"
   Is there anything that you are looking forward to in 2021?
  ","
  Tbh no. I wish. Then maybe I would feel more motivated
  "
938939,"
   Do you believe in the boogeyman
  ","
  nah
  "
938940,"
   What's your favorite oldies artist/band?
  ","
  How old does it have to be to be considered an ""oldie?""
  "
938941,"
   What have you been up to all week?
  ","
  I've went on a couple walks, studied for school, took an exam, cried, watched YouTube videos, watched a few EPs of various shows and went to multiple appts that I had
  "
938942,"
   Money or true love??
  ","
  Yes, both. But true love over money
  "
938943,"
   Are you terrified of the boogeyman?
  ","
  I'm terrified of everything
  "
938944,"
   Do you watch the news?
  ","
  no
  "
938945,"
   If the avatar was a real thing what power would you want to possess?
  ","
  Idk what the avatar is
  "
938946,"
   How do you think your life will change years from now?
  ","
  Idk, I can't imagine it
  "
938947,"
   Give me a random thought you just had 🧐🧐
  ","
  I just remembered a funny-ish dance move that I saw on ""Next Big Dance Move"" series on YouTube last night
  "
938948,"
   When asking a question on here, do you prefer a detailed answer or don't mind the one word answers?
  ","
  I don't mind either. I think it really depends on the question tho. Some questions it would be more interesting to read more thorough answers to
  "
938949,"
   what has been the highlight of your day ?
  ","
  Today? There hasn't been a highlight. It's all been dull
  "
938950,"
   Are you currently planning anything?
  ","
  A bit of what I want to talk about during my next appt
  "
938951,"
   Have you ever cheated in a relationship ? If so what was your reason to why
  ","
  no
  "
938952,"
   When is your Birthday?
  ","
  January
  "
938953,"
   My teacher told me I deserve a can of whooopass. What does that mean?
  ","
  It means you annoy the teacher
  "
938954,"
   All it's fair in love ?
  ","
  Huh?
  "
938955,"
   what’s the weather
  ","
  Very windy today
  "
938956,"
   Favorite type of pizza?
  ","
  Cheese
  "
938957,"
   Have you ever been stung by a bee?
  ","
  I have
  "
938958,"
   What’s your go to candy bar?
  ","
  Kitkats are good
  "
938959,"
   Do you recycle
  ","
  I do
  "
938960,"
   Would you rather go without the internet OR showering for a month?
  ","
  I would miss the internet more, but also it would be nice if I was able to just leave the internet for one month and not have to worry about anything. So, idk what to say. I'm inclined to say without showering bc I would lose my job possibly and fail my class if I didn't go on the internet for a month, while hardly anything would happen if I didn't shower bc I've been trapped inside the house by this pandemic anyway
  "
938961,"
   Do you like sitcom ?
  ","
  I like sitcoms, yes
  "
938962,"
   What is the word for women who hate all men except her husband ? 
   I have met women like this. They get mad when you call them ""babe"". They will call the police on you for the slightest reason. 
   They get mad when you talk to them or look at them
  ","
  I didn't know there was a word specifically for that so idk
  "
938963,"
   Fuck cancer!!
  ","
  Agree 👌🏾👌🏾
  "
938964,"
   Mexican food. Yay or nay?
  ","
  yay
  "
938965,"
   Who watches glee? I've rewatched it so many times now. I've lost count.
  ","
  I used to, then I stopped watching it during the 5th season and never continued. That show got really annoying for me and a lot of characters I didn't like much anyway
  "
938966,"
   If anyone else hungry?
  ","
  I'm a little hungry, but only for certain things it feels like
  "
938967,"
   Are JAPANESE And CHINESE🇨🇳 the same things 🇯🇵
  ","
  no
  "
938968,"
   i hate this shout out feature
  ","
  How come?
  "
938969,"
   if your boyfriend turned into a little minnow, what would you do to him?
  ","
  Put him in some water
  "
938970,"
   What’s your favorite kind of burger? 🍔
  ","
  A veggie burger
  "
938971,"
   me too , netflix 😂💃🏼💃🏼
  ","
  What's your favorite Netflix shows?
  "
938972,"
   i’m so tired. i can’t breathe.
  ","
  You can't breathe bc you're so tired? Or am I missing smth?
  "
938973,"
   Where is one place you want to go after COVID-19 bans are lifted?
  ","
  Do a dance class at my university
  "
938974,"
   Whats your xfinity
  ","
  Who said I have Xfinity?
  "
938975,"
   Is Bay Ridge, Brooklyn a good place to live?
  ","
  Idk, I've never been
  "
938976,"
   What should we do rn?
  ","
  Take a walk
  "
938977,"
   Do you like WhatsApp ?
  ","
  Partially
  "
938978,"
   Weather where you are?
  ","
  Very windy today
  "
938979,"
   Are there any crafts you enjoy?
  ","
  Not really...
  "
938980,"
   I'm in love with seanna. Forever and always. Since I first saw you at freshmen orientation 9th grade
  ","
  Mmm
  "
938981,"
   Do you like fuzzy PJS?
  ","
  I prefer ones that aren't fuzzy
  "
938982,"
   What’s your order when going to McDonald’s
  ","
  Anything vegetarian I guess
  "
938983,"
   Are you insecure about something?
  ","
  Just about everything
  "
938984,"
   Who is your Inspiration?
  ","
  I don't have one
  "
