,Question,Answer
64397,"
   If you could be immortal, would you choose to be?
  ","
  No because you’d be forced to deal with watching those you love get old without you and then die. While you get to continue living through time. Then as time goes on, sure you’ll find more people, come to love more of those you find in life. Then you’ll unfortunately, but also inevitably, be forced watch every single on you come to love, eventually die.
  
  Sounds like a painful way to live.
  
  The only way I would do that is if I was to have a wife or something, who was also immortal.
  
  Otherwise I’m good. Lol.
  "
64398,"
   Shoutout to sleepy joe dodging all the allegations and questions once again. When are the American people going to see that we've been fooled by the media to hate
  ","
  Yea. Trump won that debate for sure.
  "
64399,"
   selfie in skirt?
  ","
  Men don’t wear skirts.
  "
64400,"
   My girlfriend always ignored me for her phone. She was txting boys behind my back and accused me of cheating after catching me txting another girl. When I asked to see her messages she wouldn’t let me. I broke her phone and kept it. We are breaking up. Should I give her broken phone back?
  ","
  If that wasn’t your phone the YES. Give it. If that phone was yours, and as long as you don’t try unlocking it and and going through all of her stuff on it, Go ahead. I guess you can do whatever you want with it. But if not, yes. Give it back. Your paranoid ass took that too far by breaking it. And the least you could do is get her a new phone for breaking hers and for being a dick about it.
  "
64401,"
   Who taught you how to drive?
  ","
  My dad. He used to take my brother and I, when we were in Jr High, to empty parking lots to learn
  "
64402,"
   Right right
  ","
  ✊🏿
  "
64403,"
   Are you interpersonal ?
  ","
  Yea, I’d like to think so.
  "
64404,"
   How do you behave yourself with people you don't like?
  ","
  I behave like a normal person.
  
  I don’t like to acknowledge them whatever near them. You just learn to just ignore them. It’s all about patience and how much patience you’re willing to allow yourself to be around that person.
  
  Someone like that isn’t worth getting flustered over.
  "
64405,"
   are you strong person mentally?
  ","
  Yes. There are certain times or moments where it may seem like that’s not the case, and I can see how one would think that. But rest assured I can, have, will, do, and ALWAYS find a way to get through something.
  
  Growing up, I’ve had to deal with so much more than I could’ve/should’ve been able to handle; and in much shorter amounts of time. I couldn’t just go to someone like a friend or family member with my issues or problems and just ask for help. And it’s not because I didn’t want to, it’s just they were never there when I actually needed them.
  
  Especially now and days....
  
  So due to that fact,
  
  I forced myself to learn a particular mindset. And rewrite my mentality to be able to handle anything thrown my way.
  
  I had to learn how to take in the situation(grasp the reality of it), feel the situation(let whatever emotions out and let them run their course), that way, I could be clear headed to think and reassess the situation(plan my steps), and finally handle the situation.(take care of business)
  
  Doing that for so many years, you tend to get good at it.
  "
64406,"
   Who is the most overrated person in Hollywood?
  ","
  Angelina Jolie
  
  Johnny Depp
  "
64407,"
   What's that behind you *points*
  ","
  Oh that’s just the homie...
  
  don’t mind him.
  "
64408,"
   Favorite place you traveled to?
  ","
  Hana, Maui
  
  I loved it there.
  "
64409,"
   Chloe Grace Moritz
  ","
  Ok... well that was just random. Lol
  "
64410,"
   I want to put feathers in Chloe's butt.
  ","
  Lol.. Uhh....
  
  that’s somewhat vague. Lol 🧐.
  
  So- a couple of things...
  
  1) Which Chloe are you referring to?  2) I’m not exactly 100% positive what you mean by that, Though I do have a idea- I’d prefer if you’d just explain yourself on that on.
  "
64411,"
   omg
  ","
  What
  "
64412,"
   I called
   
    @elysssa_d
   
   at the store she works at and asked her how old she is.     👿
  ","
  First off that’s just a fucking weird thing to do. If you wanted to know, why didn’t you just ask her.
  
  Second; that’s someone’s work, you don’t do that.
  
  Third, why does it even matter how old she is?
  
  Fourth, why do you want to know.
  "
64413,"
   What causes you to panic?
  ","
  The unknown or not knowing....
  "
64414,"
   Which superstition you believe to be true?
  ","
  “Sticking feathers up your butt, does not make you a chicken.” - TD
  "
64415,"
   Do you like Ghost busters
  ","
  The original GhostBusters, yea.
  "
64416,"
   💯Agree
  ","
  ✊🏿
  "
64417,"
   if you had to leave only one thing in your room, what would it be?
  ","
  Do I also get to be in the room with whatever I choose?
  
  If so, I’m gonna have to say I’d pick, “Rainbow fish”
  "
64418,"
   What's the last photo you took on your phone? Post it!
  ","
  Technically I’m not one who took it, but here it is.
  "
64419,"
   have u ever been heart broken?
  ","
  Once again, Yes
  "
64420,"
   Can an animal replace a friend?
  ","
  No.
  "
64421,"
   Who is someone you love?
  ","
  I can’t tell you that, sorry.
  
  Its in my Loved and Lover confidentially agreement.
  
  I can only tell the one’s who I love.
  
  Unfortunately I don’t know who’s asking, so I can’t tell you.
  "
64422,"
   have u ever been heart broken?
  ","
  YES.
  "
64423,"
   Can I have your school photo?
  ","
  Here’s my high school one.
  "
64424,"
   Do you believe in horoscope compatibility?
  ","
  No, I believe in people compatibility.
  
  But I like to read them. They can be rather amusing.
  "
64425,"
   Have you ever run away from school lessons?
  ","
  I’m not even sure what that means.
  
  But if I had to take a guess, no.
  
  I never missed school, let alone ditch. I rather enjoyed going, despite some of them being boring.... nothings perfect.
  "
64426,"
   What's a funny clean comedian?
  ","
  Gabriel Iglesias
  "
64427,"
   Are you afraid of swimming in the ocean?
  ","
  No.
  "
64428,"
   What do u love most about autumn ??
  ","
  First, the weather.
  
  I love cold weather more than anything. And I like an excuse to wear sweaters.
  
  And Second, the colors.
  "
64429,"
   I wish you a great week
  ","
  To be honest my week as been very shit for multiple reasons. So thank you, I could really use it.
  "
64430,"
   Are you generally a more optimistic or pessimistic person?
  ","
  I’m a realist.
  "
64431,"
   Roller coasters or water slides?
  ","
  Rollercoasters. I like the speed and the force of power behind it.
  
  Water slides are nice too because there are some particular ones that high a high free fall. I love that shit. Hell yea I’ll be nervous before doing it, but fuck yea I’ll do it.
  "
64432,"
   Which one would you rather have .. a lifetime of nightmares evey night or a lifetime of it being almost impossible to even fall asleep no matter how tired you are?
  ","
  Well considering Ive been dealing with the latter for the majority of my life already, I wouldn’t mind seeing what the former had to offer.
  
  That is hoping they’re not reflecting and have any persuasion on my life, and that they stay exactly what they are. Dreams. And I don’t really have a problem with nightmares I find them enticing.
  "
64433,"
   where’s my girlfriend?
  ","
  Shit, how should I know.
  
  But I feel you.
  
  I’ve been asking that same thing to myself for the last week and half.
  
  In regards to mine, that is...
  "
64434,"
   What inspires you?
  ","
  Love.
  
  And that can be used for everything.
  
  A Love for something whether it’s a dream, your work, your desire, etc etc, is what creates inspiration.
  
  But it’s not just the love for someone. You have to be willing to take the initiative.
  "
64435,"
   Do you like sports?
  ","
  Yea
  "
64436,"
   Do you have a favorite track?
  ","
  Yes.
  

   https://youtu.be/HtMxyNqQCH4
  






















"
64437,"
   Would you cook in your kitchen at 1:00 A.M.?
  ","
  Chicken fettuccine in white sauce.
  "
64438,"
   What would you say to a bully that would absolutely surprise them?
  ","
  I’ve been saving each and every nut I bust and have been pouring it into their breakfast, lunch and dinner without them noticing. Every single one of those sweet dosages of my nut juice are derived from his mother. After I tell her not to spit that savory juice out, but rather save it for later.
  
  (She either has no clue what Im doing with it or she just doesn’t give a fucks) win win either way.
  "
64439,"
   Do you like your name? If you could, which one would you switch to?
  ","
  Yes I like my name.
  
  If I could, I’d probably switch it to..... Daniel.
  "
64440,"
   Where one can find the tooth?
  ","
  In ones mouth own mouth?.....
  
  Unless you’re taking about the tooth fairy, then under ones pillow?
  "
64441,"
   Keisha Bottoms!
  ","
  What About Her!
  "
64442,"
   Do you have a nickname?
  ","
  Yea. Several. Certain nicknames can only be said by the ones who gave it.
  "
64443,"
   What are the first things you notice when you meet someone? ?
  ","
  The face.
  
  Specifically their eyes and mouth.
  
  The eyes first off to see if they make the attempt to make eye contact. And eyes are beautiful, and they can also tell you a lot about someone.
  
  Depending on the kind of meeting it is; I’m going with a date or someone you might like, that greeting can set the the right mood from the get go.
  
  Which is why I also say the mouth.
  
  If there’s eye contact, that can lead to them wanting to smile. Which in turn give you the chance to see just how beautiful their smile is.
  
  1 Action, 2 Wins.
  "
64444,"
   =¤ (▀̿̿ĺ̯̿̿▀̿ ̿)
  ","
  What does that mean?
  
  Foo I don’t speak Lenny Face!
  "
64445,"
   What scares you the most about our modern society?
  ","
  •The concept of privacy is dead.
  
  •The idea that anyone can be anybody they want to be on the internet. That’s fine and all, but they’ll blend one’s perception of reality and fantasy, whether they want it to or not. And when that happens, it’s hard to tell who someone really is. Which can lead to a lot of great opportunities and chances to meet and be with great people.
  "
64446,"
   What's the movie that made you cry?
  ","
  The Fountain and The Wrestler.
  "
64447,"
   who do you miss ?
  ","
  Tell me who’s asking and I’ll tell you.
  "
64448,"
   how are you?
  ","
  I’m doing alright I suppose.. I mean given the circumstances.
  
  To be honest, I COULD be doing MUCH BETTER- BUT! that’s not really something that I have much of a say in at the moment given what would need to happen.
  
  Basically,  it fucking sucks.
  "
64449,"
   Udah pernah dikodein/ngodein pacar kamu buat nikah ?😅
  ","
  Translation: “Have you ever coded your boyfriend for marriage? 😅”
  
  Answers: Dafuq?
  
  Ok first, I’m a guy. Lol. I would never have a boyfriend, I’m not gay. And I love women too much. Ha.
  
  Second; I’m not even sure what the mean or what that’s supposed to refer to? Care to explain?
  "
64450,"
   Thanks for expressing your opinion.
  ","
  Welk the first half of that, I had asked a question.
  
  And you’re welcome. 😉👌
  "
64451,"
   fleas or bed bugs..which would you rather have?
  ","
  I’d rather have neither, dafuq?
  "
64452,"
   The silent majority is a large group of people who are educated and not educated being told that they are not competent.

Vote Omair Nabeel in 2020 Presidential elections.

#omairnabeel
  ","
  1) What the hell are you referring to.
  
  2) fuck no
  "
64453,"
   I agree with you
  ","
  ok.
  "
64454,"
   Krank or Smoking Aces?
  ","
  Fuck you for asking that... Jk. Lol
  
  But goddamnit! Why do you gotta put me in these kinds of situations.
  
  I’m gonna have to say the win goes to Smokin’ Aces.
  
  Can’t really beat that hotel hallway scene or that .50 Cal shootout one either.
  
  Damn good question though.
  "
64455,"
   Have you ever had a sex dream?
  ","
  Yes.
  "
64456,"
   Everyone has Christmas time traditions, do you guys have Halloween traditions though?
  ","
  You guys? You say that as though there was someone with me. Well there was anyway.....
  
  Well, if she still here.
  
  •I’d say decorate the place up.
  
  •Carve some pumpkins.
  
  •possibly go to Halloween Horror Nights at Universal (if that was still happening this year, but it’s not ☹️)
  
  •Do a horror movie Marathon
  
  •Then pass out candy the night of Halloween...
  
  idk about now though. 😔
  "
64457,"
   What colors would you choose to define every season? For me it´d be: Spring-Green, Summer-Blue, Autumn-Orange, Winter-White.
  ","
  I think there’s not single color to define them so I’m picking two. 😉
  
  Spring - Pink and Light Green
  
  Summer - Red and Yellow
  
  Fall - Brown and Orange
  
  Winter - White and Sapphire Blue
  "
64458,"
   Would you ever start a YouTube channel? What would the content be about?
  ","
  I have a YouTube channel. But I don’t post videos for people to watch. I post private videos for my clients to view if asked.
  "
64459,"
   Write a note to yourself
  ","
  Ok.
  
  What do you want to note I write to myself be about?
  
  You can’t say “anything” because I’m not going to accept that answer.
  "
64460,"
   what do you like to do on a rainy day?
  ","
  I like to hang out on my balcony and touch the rain.
  
  Or If I’m driving. I like to stick my arm out the Window to feel the water. At high speeds of course 😉
  "
64461,"
   Do u work better under stress ?
  ","
  Yes. Because I have to stay focused or the job won’t be don’t.
  
  It’s both a gift and curse.
  
  Why?
  
  Pro:
  
  The job will get done.
  
  I’ll stay focused
  
  No time for bullshit
  
  Con:
  
  I’ll procrastinate
  
  I’ll let myself get distracted
  "
64462,"
   if someone ur usually mean to told u they were in love with u which is why the bugged you, how would u feel and what would u say
  ","
  M initial thoughts- I would be taking back for sure. Because I would never have expected that and what does that mean?
  
  1) I would be thinking what have I done to deserve that Love.
  
  2) To them, why? If I’m always mean to them, why the hell would they be in love with me?
  
  There has to be a reason.
  
  3) Why am I usually mean to them? Is it because I to@eo could in-fact be in love with them?
  
  Then given some time, I would’ve reassessed those feelings. What is it, that they could be seeing in me, that makes them want to love me.
  
  I’d probably feel there’s possibly something inside me worth loving. Maybe it’s something or a certain side of me from within; which I’m unable, yet anyways, to see or understand.
  
  Perhaps the reason I don’t see that happiness inside myself, is because their happiness comes from my happiness. And their happiness is what also make me happy. So essentially they both want the other person to be happy, and they know they need each other to achieve it.
  
  Or maybe it’s like how they would said back in Elementary school that if a girl or boy was mean to you, It was because they like you.
  
  Who knows... just an idea.
  
  So- if I do have feelings or also loved them back. I would tell them how I felt, Face to face.
  
  I’d make sure I meant it first because I told them so. And Lying and saying it to just say it, will be terrible because then they would be let on to believe something that isn’t true and that’ll hurt them even more when I find out the truth.
  "
64463,"
   Te quiero mucho!!
  ","
  Well, I don’t know who you are exactly but thank you anyways.
  
  And I love you too. Ha
  
  NOW REVEAL YOURSELF!!
  "
64464,"
   If you had a warning label attached to your head, what would it say?
  ","
  Probably something close to:
  
  WARNING
  
  Tends To Give Too Many Fucks.
  
  (This can be in regards to just about anything really. I’m When it comes to work, I’ll put all my time and effort into what I work on until the job is done.
  
  This goes the same when it comes to relationships except the whole “until the job is done” part.
  
  I’d like to think I’d treat my relationships with a little more delicacy. They are work, but yea.. let’s not go there. lol
  "
64465,"
   Hey girl, your lookin pretty cute, can I have your Aol?
  ","
  1 ) I’ll stop right there.. I’m a guy
  
  2) Yes... this I stating the obvious.
  
  I’d use handsome rather than cute.
  
  3) No
  "
64466,"
   Where were you 3 hours ago?
  ","
  At home. Why?
  "
64467,"
   Follow me everyone who isnt
  ","
  No
  "
64468,"
   Do you have a daily routine, or do you take the days one at a time?
  ","
  I don’t have a daily routine though I should get in the habit.
  
  I know I SHOULD find something to start with, but you know what. I don’t wouldn’t mind doing a mix of having both a daily routine and also taking it one at a time.
  
  I mean that’s sorta what it’s like for me now.
  "
64469,"
   Add me on Snapchat 🥴 ( manalnusair312) 🥴
  ","
  Uh... why? Lol
  "
64470,"
   If you could print any phrase on a T-shirt, what would it say?
  ","
  Suck my dick while you make me a sandwich.
  "
64471,"
   What is your reason to keep fighting and survive?
  ","
  If someone/something means that much to me; you’d be your ass I’d do whatever I can- whatever it takes to not lose that/them.
  
  Everyone, or at least I do, has something/someone in their life they’d fight for.
  
  To the point they’d give all they have to keep it. There’s just some things/people that are beyond being irreplaceable and priceless that- hell yea I’d fight to make sure it can and will survive.
  "
64472,"
   What are you passionate about?
  ","
  Editing/Career/Goals
  "
64473,"
   Have you ever broken any bones? If so, how many and which ones?
  ","
  Never broken a bone in my life.
  "
64474,"
   What color do you not like?
  ","
  Shit brown.
  "
64475,"
   Do you think people that are gay was born gay ?
  ","
  No. I don’t think people are born gay.
  "
64476,"
   If you could wish for something more important than anything else you could have wished for that you truly desire what would it be???
  ","
  I wish I could reset these last two days and no do, say, or act how I did. I regret it.
  
  I made some mistakes and said some stupid shit and I more than likely hurt someone that didn’t deserve it.
  "
64477,"
   What is the most important thing you need to do today?
  ","
  Finish what I need to for work as well as repair what I did wrong with a particular person.
  "
64478,"
   Do-over day! Tell about three things you would do differently!
  ","
  1) I shouldn’t have stayed upset at something I should’ve been over long before hand.
  
  2) Not saying the stupid shit I said. I unfortunately knew it was the wrong  this to say or insinuate the moment it happened. And by then, it was too late. “It was at that moment, I knew.... I fucked up..”
  "
64479,"
   what keeps you up when you're upset?
  ","
  Well obviously the one is, whatever is upsetting me is usually the thing keeping me up. But also if I’m upset at something I do.
  "
64480,"
   Whats your favorite thing to do after a long monday?
  ","
  When possible, either chill with a friend, or relax with my then girlfriend, or get down on some TLOU2. At the moment due to some unfortunate circumstances, the latter is currently my favorite.
  "
64481,"
   Do you eat catered food very often?
  ","
  No.
  "
64482,"
   Whats your favorite drama movie?
  ","
  Fight Club or The Fountain
  "
64483,"
   (Fill in the blank) likes get _______?
  ","
  likes get (likes)?
  "
64484,"
   What are you allergic to? And is it a serious or minor allergy?
  ","
  I’m not allergic to anything. Thankfully
  "
64485,"
   Do you exercise at home or go to the gym?
  ","
  At home/around the neighborhood
  "
64486,"
   so you don't have ig, snapchat, kik or f b
  ","
  I never said that. I have 3 out of those 4
  "
64487,"
   Do you like UGG boots?
  ","
  That’s just a silly question.
  "
64488,"
   Why do most people who watch anime act elitist?
  ","
  I honest don’t know, nor do I really care.
  "
64489,"
   Ever had a crush on someone?
  ","
  Of course
  "
64490,"
   Have you been to any cool concerts lately?
  ","
  Really cuh?..... lately?....
  
  come on now.. lol
  "
64491,"
   What’s your favorite mobile game to play on your phone?
  ","
  Sudoku
  "
64492,"
   Can you live without lying at all?
  ","
  I don’t know. I mean it wouldn’t be that difficult. But there might be times where it’d be necessary.
  
  You never know.
  "
64493,"
   I feel the saaaaaaaaame way, 🖕🏾em
  ","
  Lol good to know.
  "
64494,"
   May i berrow 5
  ","
  No.
  
  There’s a few things you need to do in order for me to lend you any money. The first one being, learning how proof read before submitting.
  "
64495,"
   Are you sad that the Lakers did not win tonight?
  ","
  No, why would I be sad? Not that I’m mad neither, but The Lakers can suck it.
  "
64496,"
   Do you like short or long hair on someone of the opposite sex?
  ","
  It depends on who’s wearing it, but I like both.
  "
64497,"
   Do you think you're often misunderstood?
  ","
  I don’t think misunderstood is the correct word to use, but yes.
  "
64498,"
   Do you watch culinary shows?
  ","
  No
  "
64499,"
   Favorite country song?
  ","
  I used to hate and I do mean HATE Country Music. Though I may not “hate” it anymore; I still don’t fucking like it. Lol
  "
64500,"
   Do you have weekend plans, you would like to share?
  ","
  I have hopes for a weekend, will they happened? Who the fuck knows. I have my strong doubts. The reason, not my place to say.  But what I can say is, it’s a dumb fucking reason.
  "
64501,"
   Which sound gives you goosebumps?
  ","
  Old people soup
  "
64502,"
   We have a societal failure, we have a civics failure, we have a legislative failure, we have an executive failure, and it's cascading failures all throughout the human race.....
  ","
  So stop bitching about and do something to change it.
  "
64503,"
   Do you prefer vintage or new?
  ","
  Depends on what its pertaining to. When buying shit, definitely new. Unless they’re rare or priceless collectors items.
  "
64504,"
   What is something that everyone looks stupid doing???
  ","
  That stupid fucking “floss dance”
  "
64505,"
   Has anyone ever said something to you that set you on a path to prove them wrong?
  ","
  Of course. And trust me when I say that I enjoyed that sweet SWEET satisfaction of seeing that stupid blank look of embarrassment on their face.
  "
64506,"
   Is the meaning of life the same for animals and humans ?
  ","
  I don’t think so.
  
  I don’t think Animals have a clue or even come close to having a grasp of what “life” is. Let alone the meaning of it.
  "
64507,"
   Top 5 fave artists/bands?
  ","
  BANDS:
  
  •Slipknot
  
  •Tool
  
  •Lacuna Coil
  
  •Incubus
  
  •Korn
  
  ARTIST:
  
  •Bone Thugs-N-Harmony(gotta pick the group. I can’t choose just one)
  
  •IDK
  
  •Denzel Curry
  
  •Kid Cudi
  
  •Three 6 Mafia
  "
64508,"
   What is the longest you've ever gone without any sleep?
  ","
  5 days. It sucked.
  
  Insomnia is a mean cunt.
  "
64509,"
   what is your criterion to accept someone on snapchat?
  ","
  I have to at least know of the person
  "
64510,"
   What is your favorite place to meet friends?
  ","
  In a van down by the river.
  "
64511,"
   What is your thought on God in 2020?
  ","
  My thought of God is the same as it was before. I still believe in God.
  "
64512,"
   Best movie ever in your opinion?
  ","
  Terminator 2: Judgement Day
  
  and/or
  
  Casino
  "
64513,"
   If you’ve watched the maze runner the death cure you’d know newt dying really hurt
  ","
  No I haven’t. Yet....
  
  Thanks for fucking spoiling it for me.
  "
64514,"
   What one word describes you?
  ","
  Humble
  "
64515,"
   I never had a bad encounter with an officer? You..
  ","
  Yea. Every time I get a ticket. Not that the interaction itself was bad, but getting tickets sucks all the dick. The worst was when someone crashed my car right in front of a cop, they pulled me out of the trunk and into the drivers seat and they fled the scene leaving me to deal with the DUI. .
  "
64516,"
   What would you do if you could inflate your body like a balloon?
  ","
  I would probably not inflate my body like a ballon, lol. Dafuq? Haha
  "
64517,"
   Do you ever dream of winning a lottery? What would you do with your millions?
  ","
  No, I don’t dream about that.
  
  I would bust a nut for every single dollar that I win.
  "
64518,"
   Do you have scars from picking scabs?
  ","
  Nope
  "
64519,"
   Do you pick your scabs or just let them heal?
  ","
  Letting your scabs heal, is for pussies
  "
64520,"
   Would you rather be able to breathe underwater or walk in the clouds?
  ","
  Fuck- breathing under water for sure. Shit, I’ve flown in many planes, I’ve seen the clouds.
  
  They’re gorgeous and all- but! I can still breath at high altitudes.
  
  An adult can’t breathe and can drown in 6 inches of water. Lol. Hell yea I’m taking breathing underwater.
  "
64521,"
   your favorite lie is ..?
  ","
  I don’t have a favorite lie.
  
  Unless it had to do with being late. Arriving to school, showing up for work.... or driving to a funeral.... or for a meeting.... or a reception/party...
  
  Actually, I’ll stick to what I first said. I don’t have a favorite lie. Because I’ll use a new one every time I was late to class. Lol.
  
  And work, well I’d tell them the truth. I was asleep.
  
  Funerals... same. It’d be truthful. And just say “whoops..” or “oh...”
  
  But yea. I try not to lie about anything. What purpose does it serve besides making you want to lie more. I’m probably getting too deep into this answer, but that’s your fault. You asked the question. If you’ve read my previous answers, you knew what to expect. Lol.
  "
64522,"
   Ask me questions while I work, I need my mind off the time💯
  ","
  Then get off your phone. Which just so happens to have a CLOCK right at the top of it. So of course you’re gonna be thinking about it all the time. Work goes by much faster when you’re actually working you know.
  "
64523,"
   Will the U.S. be able to pay off its debt?
  ","
  Eventually. But who the fuck knows.
  "
64524,"
   Do your friends turn to you for advice? On what subjects?
  ","
  Yes. That’s something between me and them.
  "
64525,"
   Would you erase your most precious memories to become smarter?
  ","
  No. I feel the smarts that I thankfully have now, are more than sufficient.
  "
64526,"
   Is love complicated? Why?
  ","
  Of course it is.
  
  •If it was easy, then it wouldn’t be worth fighting/sticking around for.
  
  Love is something that can change someone. There are sometimes it can be a change for the worst, but I can say this- most times it’s a good change.
  
  •It can also be complicated if there’s “walls” put up by one or both sides.
  
  1) The only way to rescind the walls, is to be able to open up. As difficult as it can be sometimes, the s/o should always be there for them.
  
  2) It takes time. Depending on the person anyways.
  
  3) They can only be taken down once there’s be a solidified Trust between the two.
  
  100% Transparency is an absolute must in order for this to happen.
  
  •It can be complicated because love can hurt. It can be from a past relationship or a recent one. And the trust and dependability that one is hopeful for as well as desires in a relationship is difficult to obtain.
  "
64527,"
   Are you living your dream?
  ","
  Sure
  "
64528,"
   What do you think about parents who presents their childrens on the Internet (Facebook, Instagram, ...)?
  ","
  There should be a limit, I think so, for a couple of reasons.
  
  First and foremost, that’s a decision for the parent to decide how many similar pictures where the baby is literally doing the same fucking thing for.... about.... 20 images, just for it, yes “it”, moves its arm up and they post another 10-15 images of that. That- that shit is annoying. My family does the same shit and I’ll give them shit it too. Because they would always complain about how people always post 300 pictures of their kids like anyone wants to see them. But as soon as they have a baby/grandchild they end up posting 500 images.
  
  It’s like “what the fuck.”
  
  Not only do they do that on social media, I gotta deal with it in the group text messages. Every-goddamn-day. I mean, I’m all for seeing pictures of them little shits, but at the same Time, getting the same 40 pictures AND videos sent all at once is of them doing the same shit tends to eat up all my fucking phone storage.
  
  Ok that’s enough, I feel like this has become more of a rant rather than a simple answer to your question.
  "
64529,"
   do u have a husky
  ","
  No
  "
64530,"
   What have you recently searched on Pinterest?
  ","
  I don’t use Pinterest.
  "
64531,"
   If you knew you had one day to live, how would you spend it?
  ","
  With the one person who’d I hope would also want to spend it with me.
  "
64532,"
   How can people become happy?
  ","
  The person has to allow themselves the chance to be.
  
  You can WANT to be happy as much as you want, but if you don’t allow yourself the chance to open up, let people in you’re dwindling your chances of ever being so.
  
  It’s simple, if you’re unable to open up to the one thing or person that CAN make you happy, well then- a person can never TRULY be happy.
  
  The person had to stop trying to control stuff that’s beyond their control. It’s not just about accepting things as they are, it’s about how you’re willing to adapt to said thing or change rather than fighting it because it’s not happening the way they would like it to.
  "
64533,"
   Because I only check it ever two weeks. I wanted to see if I was alone in that.it looks like I am.
  ","
  Yea you kinda need to check them if you want to work. Lol.
  "
