,Question,Answer
1030160,"
   I’m in love with you honey 🍯😍
  ","
  oh honey
  "
1030161,"
   Hey gorgeous 😍😚❤
  ","
  hey lovely
  "
1030162,"
   Take them 😍❤️
  ","
  yes please 😍
  "
1030163,"
   Yaas babe 🙊❤️
  ","
  I want your eyes 😩
  "
1030164,"
   Beauty is in the eyes of the beholder
  ","
  oh stawpppp it
  "
1030165,"
   I've been fine wby??
  ","
  I've been alright aha trying to survive but you're so beautiful I'm 😍😭
  "
1030166,"
   I MISS YOU MORE LOVE 😭❤️
  ","
  how've you been doll?💕
  "
1030167,"
   Yes cause it's super annoying
  ","
  but I miss you 😭❤️
  "
1030168,"
   Shit just saw your question now boo something is wrong with my ask like it's showing the same notifications again and again :/
  ","
  Oh no ask better fix it itself 💀
  "
1030169,"
   i wish i was a Buckley
  ","
  don't call me by my last name
  "
1030170,"
   Smoothie or milkshake?
  ","
  is anyone alive
  "
1030171,"
   Is it normal that I don’t let women sit down in my house?
  ","
  yooooo
  "
1030172,"
   Patrick james is a catfish and pervert  nik   Do your homework
  ","
  nah mate I don't have homework
  "
1030173,"
   The nikkie buckie
  ","
  absolutely not
  "
1030174,"
   Who is the most beautiful person in your country?
  ","
  IM DEAD
  "
1030175,"
   The first thing to your left is your weapon in the zombie apocalypse. What is it?
  ","
  HEY YALL give me attention
  "
1030176,"

    https://ask.fm/haiideritskimberlyxx/answers/148087869457
   
   will forever link u this
  ","
  you're so sweet omg😭💕
  "
1030177,"
   What is your favorite restaurant in the world?
  ","
  I guess I'm a disappointment
  "
1030178,"
   If you could be a superhero, who would you be?
  ","
  eating a delicious donut with tea
  "
1030179,"
   Well om sorry to hear that... But you are exactly my type! Don't change a thing, gorgeous.
  ","
  thank you love💕
  "
1030180,"
   When you feel sad, what cheers you up?
  ","
  Someone hmu
  "
1030181,"
   Yes you are and don't ever doubt it ❤💕
  ","
  I'm not tho
  "
1030182,"
   If only I had you cause you are a dream come true ❤❤
  ","
  that's adorable bit I'm not
  "
1030183,"
   can you post a picture of you?
  ","
  no I'm fake whoops
  "
1030184,"
   😍😍😙😙
  ","
  mhm if only I had a mans
  "
1030185,"
   You are a beautiful diamond 💎❤
  ","
  you're the loml❤️
  "
1030186,"
   Which quality in a man do you dislike the most?
  ","
  someone hmu
  "
1030187,"
   Hello beautiful 😙❤💕
  ","
  Hello hello
  "
1030188,"
   are you going back to sleep?
  ","
  never
  "
1030189,"
   What is the craziest thing you've done in public?
  ","
  Anyways
  "
1030190,"
   Can one be oneself without thinking about it....?
  ","
  somebody hmu
  "
1030191,"
   What's your alarm ringtone?
  ","
  I change it
  "
1030192,"
   Who's a broken girl?
  ","
  me
  "
1030193,"
   What color will you like in 2018?
  ","
  and a goodnight to all
  
  also what is this question lol
  "
1030194,"
   What is the best way to learn a foreign language?
  ","
  I would put my phone number but then I'd rather not
  "
1030195,"
   Pap in nikkibi
  ","
  lmao okay okay I'll admit that's clever
  "
1030196,"
   What's the best cheese to eat with crackers?
  ","
  someone message me
  "
1030197,"
   How often do you drink coffee?
  ","
  I don't drink coffee
  "
1030198,"
   Are you a traveler or a homebody?
  ","
  like when am I not sad
  "
1030199,"
   Do you have strict parents?
  ","
  no
  "
1030200,"
   Yeah it's ok. Cat lady's and forever alone men
  ","
  no it's not
  "
1030201,"
   Lotta people are single because they're retards
  ","
  okay that makes me feel better.
  "
1030202,"
   Hahaha! Me! Crushing hard! Maybe one day I'll pluck up the courage to ask you out.... But for now I'd rather just stay anon and tell you how in love with you I am!
  ","
  hah no one is in love with me. Especially a broken girl
  "
1030203,"
   Because this is the real Chris Wood. I'm the real Chris Wood
  ","
  I don't even know who you're lol
  "
1030204,"
   Hey follow
   
    @christopherwoodofficial
   
   he's so cute and OMG he's so HOT😍😍😍😍
  ","
  what makes you think he's real lol
  "
1030205,"
   Sweet / honest. What can I say? Got a massive crush on you, gorgeous girl!
  ","
  ew who would have a crush on me
  "
1030206,"
   Don't ever change! You are too good to be true! Giving me butterflies over here xxoo
  ","
  that's so sweet 😭💕
  "
1030207,"
   tbh you're really pretty let's talk x
  ","
  thank yah lovely💗 pop up
  "
1030208,"
   Tbh you’re so damn pretty why can’t I look like you :(
  ","
  I LOVE YOU AWH😭💕
  "
1030209,"
   You're single coz you're cute? That's like opposite logic. Cannot believe you are single though! Any guy would be lucky to be yours 😍😍😍
  ","
  that's really sweet😭
  "
1030210,"
   You are so unbelievably cute! Not a question I know. Just thought you should know!
  ","
  thank you and that's why I'm single lol
  "
1030211,"
   You are so pretty!
  ","
  thank you love💕
  "
1030212,"
   Pap of your nail length
  ","
  someone hmu
  "
1030213,"
   Do you like salami?
  ","
  yes I do
  "
1030214,"
   But you'll never be alone
I'll be with you from dusk till dawn
I'll be with you from dusk till dawn
Baby, I'm right here
I'll hold you when things go wrong
I'll be with you from dusk till dawn
I'll be with you from dusk till dawn
Baby, I'm right here 🎶🎶❤
  ","
  haven't heard that song
  "
1030215,"
   I want to sing to you 😚😏
  ","
  then go for it
  "
