,Question,Answer
970954,"
   Have you ever had any friends who are annoying and pushy. I did in high school
  ","
  Yes, I have!
  "
970955,"
   What do you think animals dream about?
  ","
  They dream about food probably lol
  "
970956,"
   Have you ever had to wear sunglasses to keep men from being seduced by your gaze?
  ","
  lmao no
  "
970957,"
   Do you hide from the summer heat or enjoy it? 🏖️
  ","
  nope, I enjoy it!
  "
970958,"
   What’s your opinion on marijuana?
  ","
  Don’t like it
  "
970959,"
   do you have tumblr? i bet you'd love it
  ","
  I don’t, no!
  "
970960,"
   Besides you though?
  ","
  haha you’re hilarious
  "
970961,"
   It’s a face where you puff out your cheeks and pretend to be a blowfish lol
  ","
  🤣🤣
  "
970962,"
   Pap blowfish face?
  ","
  lol what in the world
  "
970963,"
   Do you pour the cereal or milk first?
  ","
  The cereal first!
  "
970964,"
   You are nikki next
  ","
  🤨🤨
  "
970965,"
   How would you change the world?
  ","
  By spreading positivity and love everywhere you go!
  "
970966,"
   does your boyfriend ever kick back & ask you to simply dance for him, so he can take in the beauty of your rhythmic gyrations?
  ","
  No.
  "
970967,"
   71. anyone else annoyed by these fireworks already?🎇(if your in the stAtes if not use as filter)
  ","
  Oh yes, most definitely
  "
970968,"
   Have you fall-in love at first sight?
  ","
  no lol
  "
970969,"
   Nikki is on ask early? I must be dreaming
  ","
  yeah you’re definitely dreaming
  "
970970,"
   Do you watch any live streams?
  ","
  Yes I do!
  "
970971,"
   Did anyone famous go to your school?
  ","
  Yess, I believe so!
  "
970972,"
   Do you want to have a family when you get older? or do you already have one?
  ","
  Yes, I’d definitely like to have one.
  "
970973,"
   hey nicole spam me if you want
  ","
  Definitely lol
  "
970974,"
   It's funny because of the smell of the gas. I'm still doing it every few minutes and I keep giggling. It is bad but I can make out a hint of the cheesesteak and the Marianna sauce from the meatball sub. It's so funny 😂😂😂
  ","
  🤨🤨🤨
  "
970975,"
   I hope you are having a nice night. I've been in pretend land and I'm having a really good time there. I'm going to pretend some more. Night night!
  ","
  Well I wish I was in pretend land too! That sounds wonderful lol
  "
970976,"
   Do you believe in love at first sight?
  ","
  Not necessarily, no
  "
970977,"
   Would you ever go on a blind date?
  ","
  probably not tbh. I’ve seen them on tv and like 🥴
  "
970978,"
   Are you cautious?
  ","
  Yes, somewhat definitely
  "
970979,"
   Hi everyone
  ","
  Hi anon
  "
970980,"
   Do you have any allergies?
  ","
  I don’t!
  "
970981,"
   Would you say you make friends easily?
  ","
  No I don’t, I’m too shy sadly
  "
970982,"
   where are U from?
  ","
  I’m from California!
  "
970983,"
   Have you ever been rejected by a crush?
  ","
  I don’t believe so, I’m not sure lol
  "
970984,"
   Do you collect seashells?
  ","
  I used to, yes!
  "
970985,"
   Do you currently happen to have a fan on near you?
  ","
  I do not, nope
  "
970986,"
   No I mean, you work or study?
  ","
  I’m a student
  "
970987,"
   How's your Monday? ❣️
  ","
  It’s not Monday here, it’s Sunday morning😊
  "
970988,"
   Have you bought any clothing items in the last week?
  ","
  I don’t think so
  "
970989,"
   Do you use bumble, timber or grindr?
  ","
  No, I do not
  "
970990,"
   Are you ready????
  ","
  Yes, I’m definitely ready lol🤣 for what though?
  "
970991,"
   What do you do in your life?
  ","
  I don’t know, I try to live it to the fullest
  "
970992,"
   How much booze did you guzzle down at the party?
  ","
  I didn’t lol
  "
970993,"
   What YouTube video made you laugh recently?
  ","
  Haven’t watched YouTube in awhile lol
  "
970994,"
   What device are you using for ask?
  ","
  My phone!
  "
970995,"
   what do you mean by 'very emotional'?
  ","
  Like I have so many emotions lol
  "
970996,"
   Send me this 🌸 if you like my questions and if you don't want them send me this 🥀
*STAIF*
  ","
  🌸🌸
  "
970997,"
   Are you an emotional person?
  ","
  I’m a very emotional person.
  "
970998,"
   dang
  ","
  Can I help you?
  "
970999,"
   DO YOU DRINK COFFEE OR TEA?
  ","
  I drink tea!
  "
971000,"
   🍎 Apple juice. Yay or nah?
  ","
  Yay!
  "
971001,"
   If you could hang out with one animal of your choosing, which would it be? What'd you wanna do with them? 😊🐨🐧🐼🐬🐘
  ","
  I would love to hang out with bears, I love them!
  "
971002,"
   Do you use omegle?
  ","
  Nope
  "
971003,"
   Hey dude  I was kiddin I don’t wanna be a racist..sorry for the stupidity
  ","
  well you shouldn’t say stuff like that anon
  "
971004,"
   Do you like cinnamon rolls?
  ","
  Yes I do!
  "
971005,"
   Have you ever been rock climbing before?
  ","
  I have not, no
  "
971006,"
   No you won’t do that -again
  ","
  Excuse me?
  "
971007,"
   Have you ever played paintball, lasertag or airsoft? What'd you think of it? How did it go for you? 🔫
  ","
  I’m played laser tag many times before, it’s pretty fun!
  "
971008,"
   You are texting a black guy what’s wrong with you
  ","
  Most importantly what is wrong with you?🤔
  "
971009,"
   Would you try calamari or have you ever had calamari before?
  ","
  Calamari is my only favorite seafood haha
  "
971010,"
   What is your favorite thing about yourself?
  ","
  My personality 😋
  "
971011,"
   Yes, Hollywood Arts. That's your nickname from me at least. I'm doing ok. Enjoying some cold water while I sit in bed. I've had a very long week and today was very tiring. It's so nice to sit here with a cold drink and close my eyes some.
  ","
  Haha I remember that! That’s good, ahh get some rest!
  "
971012,"
   Did you eat rice today?
  ","
  no lol
  "
971013,"
   Do you know what's funny? I had a cheesesteak and meatball sub today and right now my gas is nonstop horrible. I can't stop laughing each time I pass gas. 😂😂😂
  ","
  How’s that funny?🥴
  "
971014,"
   Would you rather go on a trip, or stay at home?
  ","
  Go on a trip!
  "
971015,"
   Don't get the goddamn corona virus
  ","
  I won’t lol
  "
971016,"
   What are you doing tonight?
  ","
  going out lol
  "
971017,"
   What's up Hollywood Arts? How have you been?
  ","
  Haha that’s my nickname now? I’ve been good, you?
  "
971018,"
   Are you at your party basking in the attention of all your admirers?
  ","
  lol no I’m not
  "
971019,"
   Best esports game?
  ","
  Out of my mind and over my head
  
  I didn’t know that I loved you yet
  "
971020,"
   What’s your longest relationship?
  ","
  It was 2 years and some months.
  "
971021,"
   What's your favorite day of the week?
  ","
  Probably Friday tbh
  "
971022,"
   What are you up to?
  ","
  Drinking starbucks and chilling!
  "
971023,"
   Well it was 3:54, not 2:54 lol 👍
  ","
  It’s 10:37 am here
  "
971024,"
   Now a days money is..?
  ","
  dangerous, addicting, scary
  "
971025,"
   Are you obsessed with feet?
  ","
  lmao no
  "
971026,"
   Did you have fun ? 😂
  ","
  It was lol
  "
971027,"
   House ?
  ","
  Yeah, a cabin lol
  "
971028,"
   Have you ever lived or stayed at a haunted place ?
  ","
  Yes, I have actually
  "
971029,"
   Zozo the clown says hi from hell
  ","
  🤣🤣
  "
971030,"
   What's the most expensive thing you've ever broken?
  ","
  I’m not sure lol
  "
971031,"
   What does it take for you to get to know someone?
  ","
  Ask them questions and that way you’ll get to know them better
  "
971032,"
   I mean did you lose your consciousness?
  ","
  no I didn’t
  "
971033,"
   Do you use public toilets? Why/ why not?
  ","
  Well yeah I do lol
  "
971034,"
   You should do a allnighter tonight
  ","
  Lol nope
  "
971035,"
   Oh did you die?
  ","
  Who? Lol
  "
971036,"
   Does Sky hate anyone?
  ","
  No she’s just scared of everything 🤣
  "
971037,"
   What are your 3 biggest questions in life?
  ","
  I have so many questions lol
  "
971038,"
   NEVER HAVE I EVER: 
Have you ever talked to yourself OUT LOUD in public? 🤔💬🔊
  ","
  I don’t think I have actually
  "
971039,"
   Did it break?
  ","
  It had a crack on the white part where the home button was lol
  "
971040,"
   Oops did I just unticked?
  ","
  🤣🤣
  "
971041,"
   Did you experienced it at home or somewhere else?
  ","
  At home
  "
971042,"
   Do you have any photos where you pose in a b-girl stance?
  ","
  🤨🤨
  "
971043,"
   Do you believe in demons ?
  ","
  I mean yeah definitely
  "
971044,"
   Did you got scared?
  ","
  Yeah at the time,I did
  "
971045,"
   What to you is the most beautiful phrase or combination of words in the Greek language?
  ","
  Geia sas kalosorísate stin Elláda
  "
971046,"
   good morning ✨🌞
  ","
  Good morning lovely ✨
  "
971047,"
   (12.99)? Guess the song and get 20 cions.
  ","
  Sure, what’s the song?🤣
  "
971048,"
   What comes to your mind, when you hear “toxic masculinity”?
  ","
  What comes to mind is that a traditional male role is consequently stigmatized and limit the emotions boys and men  may express comfortably while they’re elevating emotions like anger.
  "
971049,"
   Have you ever experienced it?
  ","
  Yes, I have
  "
971050,"
   69. do you like being in the public eye?
  ","
  No I don’t
  "
971051,"
   Have you ever smashed something out of anger?
  ","
  Yes when I was younger I once threw my phone across the room🤣
  "
971052,"
   You are pretty, like the flower in your hair 😊 how old are you?
  ","
  Awh thank you😊 I’m 20!
  "
971053,"
   Do you like the paranormal?
  ","
  Yes, I do
  "
971054,"
   selfie
  ","
  👸🧚🏻‍♀️✨
  "
971055,"
   Do you like SpaghettiOs?
  ","
  I think so, yes
  "
971056,"
   Ok point taken, but would you march for the Anon Lives Matter (ALM) movement?
  ","
  Sure, why not!
  "
971057,"
   Don't be bitter and stop crab mentality, learn to clap in someone's success. Hindi yung sisiraan yung tao. That's bad
  ","
  🤨🤨
  "
971058,"
   What's the first gif that comes up when you write your name?
  ","
  This one lol🤣
  "
971059,"
   Were they so spicy that they made your nose run?
  ","
  no lol
  "
971060,"
   But you love bears
  ","
  I do
  "
971061,"
   Not enough for me.
  ","
  😱😱
  "
971062,"
   It's annoying going to the store everyday to buy 5 bottles of vodka & whiskey. I'm thinking of contracting 1 of those companies to just fill the water tank in my house so that I can just pour a glass from the tap directly whenever I want.
  ","
  well damn that’s a lot of whiskey lol
  "
971063,"
   Do you procrastinate and cram? 🙅‍♀️
  ","
  I procrastinate a lot lol
  "
971064,"
   Like a literal Karen or someone acting like a Karen?
  ","
  I guess someone acting like one
  "
971065,"
   Looting stores and burning them to the ground is not considered supporting Black Lives Matter and if you think it is then you are sorely mistaken random anon
  ","
  I absolutely agree with you anon!
  "
971066,"
   What did you feel like eating today?
  ","
  spicy Noodles lol
  "
971067,"
   will all the party goers know how adored you are by the anon community?
  ","
  lol no
  "
971068,"
   Would you like to be known as Bear Babe?
  ","
  no? lmao what even
  "
971069,"
   She likes the way I RRRR
  ","
  what in the world
  "
971070,"
   Hi from Bucharest, Romania. It's 2:54 am here.
  ","
  Oh wow that’s cool!
  "
971071,"
   What's your favorite thing to eat for lunch?
  ","
  Depends on what I feel like eating lol
  "
971072,"
   Are you worried about it being COVID-19 super-spreading event?
  ","
  no I’m not.
  "
971073,"
   Are you going to wear your mask there?
  ","
  lol only a few people
  "
971074,"
   Would you march in the streets, and possibly loot a few boutique stores, to support the Anon Lives Matter movement?
  ","
  no I wouldn’t loot any stores. That’s just wrong
  "
971075,"
   Have you ever interacted with a Karen?
  ","
  Yes, I have!
  "
971076,"
   What are you up to tomorrow?
  ","
  Tomorrow night I’m going to a party
  "
971077,"
   What is the worlds most common language?
  ","
  English I would say
  "
971078,"
   you'd look hot af doing either of them
  ","
  🤣🤣
  "
971079,"
   Show ur biceps
  ","
  lol I’m good
  "
971080,"
   THANK GOD IT'S FRIDAY!!!
  ","
  yeah, it’s Friday lol
  "
971081,"
   What is your favorite drink on cold evenings?
  ","
  Green tea or black tea with milk and honey
  "
971082,"
   Why do you hate ice cream so much?
  ","
  I never said I hate ice cream anon
  "
971083,"
   Have you ever been on the court at crunch-time?
  ","
  what are you talking about?
  "
971084,"
   It’s the weekend! How are you going to spend it ? ☺️
  ","
  Going to a party tomorrow 😁
  "
971085,"
   What is the best thing that the internet has ever created?
  ","
  I would say social media because we are able to make new friends and talk to people all over the world!😁
  "
971086,"
   What is the cheapest yet most useful thing you own?
  ","
  I’m not sure tbh🤔
  "
971087,"
   We should work out together and you could teach me how to do Exercises then after we could go out for dinner and ice cream as a treat for a good job we have done.
  ","
  Lol nope, absolutely not.
  "
971088,"
   Do you ever go to the gym? What's your experience of going there? What's your favorite exercise / machine to do / use? 💪🏋️‍♀️
  ","
  Yes I do for fun!😁 I like the treadmill and biking in place as well. I just find it relaxing lol
  "
971089,"
   Do you use Echo Dot ..
  ","
  I don’t, no
  "
971090,"
   How do you greet your friends?
  ","
  I say hey or hi lol
  "
971091,"
   68. i hope you all had a great Friday ✨
  ","
  Thank you! I hope you have a wonderful Friday! 😊
  "
971092,"
   Twizzlers or Red Vine
  ","
  Twizzlers!
  "
971093,"
   Would you rather hate someone or be hated by someone?
  ","
  Be hated by someone
  "
971094,"
   Do you procrastinate a lot?
  ","
  Yes I do!
  "
971095,"
   Would you rather 30 butterflies instantly appear from nowhere every time you sneeze 🦋 OR one very angry squirrel appear from nowhere every time you cough? 🐿 hahah
  ","
  I’d much rather have 30 butterflies appear every time I sneeze!
  "
971096,"
   Would you rather be able to talk to land animals, animals that fly, or animals that live under the water?
  ","
  I would rather be able to talk to land animals 😁
  "
971097,"
   Would you rather choose to eat 300 ants or eat 20 cockroaches? 🤣 😵
  ","
  none of those choices 🥴
  "
971098,"
   Rock Climbing or Windsurfing?
  ","
  Never tried neither!
  "
971099,"
   Have you ever been pulled over for drunk driving but then used your feminine charms to make the cop let you go free?
  ","
  Nope, never!
  "
971100,"
   What is the most annoying thing someone can do to you?
  ","
  Ignore/ghost me definitely!
  "
971101,"
   What are two things you dislike doing?
  ","
  Socializing with others
  
  Having to go to social events 🤣
  "
971102,"
   have there been times you walked past someone you know and they topless?
  ","
  Never has that happened 🤣
  "
971103,"
   Robert Downey Jr and Hugh Jackman?
  ","
  Robert Downey Jr!
  
  I like this or game, send in more questions like this🤣
  "
971104,"
   It's 8:22pm Nicole
  ","
  It’s 8:45 pm anon
  "
971105,"
   another selfie please?
  ","
  How many more?🤣
  "
971106,"
   hey nicole how are you x
  ","
  Hey! I’m decent I guess, you?
  "
971107,"
   why
  ","
  just bored I guess
  "
971108,"
   selfie?
  ","
  might deactivate for a bit
  "
971109,"
   #NikkiTo100K
  ","
  Ahhh answers lol
  "
971110,"
   Did you dislike Berlin a bit at first? I thought he was kind of an asshole / snob til we learned more about him in part 3.
  ","
  I mean he’s my favorite character lol. I think he’s pretty cool 😎
  "
971111,"
   Line for your dad
  ","
  What would Berlin do?🤔
  "
971112,"
   Netflix series any fun?
  ","
  Yes! Lol
  "
971113,"
   Just remember that you are amazing the way you are! 💕 Don't allow other people's negativity to be forced on you. Keep being you! :3 Because that is very much good enough! 💕
  ","
  Awh thank you girl! You’re also amazing💕 I appreciate the positivity😊
  "
971114,"
   What are you doing as far as interests when home.
  ","
  Watching tv, going swimming, going for walks, listening to music, sleeping, going on social media, doing yoga
  "
971115,"
   It's evening Nicole
  ","
  It’s 5:23 pm anon
  "
971116,"
   What movie inspires you THE MOST???
  ","
  I think any really inspire me but I’m not sure lol
  "
971117,"
   Plan/s for today? ✨
  ","
  I’m just chilling today and it’s really hot outside but I love it
  "
971118,"
   Kobe Bryant passed away in California along with his daughter on a Helicopter crash. Did you know that? Was the site where he passed away close to where you live ?
  ","
  Yes of course I heard, it was very heartbreaking. 🙁
  "
971119,"
   Why don't you share how you feel with others most of the time?
  ","
  I just find it difficult to share how I feel with others
  "
971120,"
   What do you look forward to most this year?
  ","
  I just hope all of this madness ends soon! 🙁
  "
971121,"
   Do you think forgetting is the ultimate revenge?
  ","
  I mean not necessarily, you could definitely forget but I don’t think that’s really revenge. It’s just moving past it and forgiving that person.
  "
971122,"
   Okay Nicole I don’t want to play anymore games with you and dance around the issue anymore so I will say this plainly.I have enjoyed talking with you on here over the years and you have helped me alot and supported me but ask is not enough for me. I feel like I am ready for more so what can be done?
  ","
  Lol oh my goodness. I’m glad you enjoy talking to me and that I was able to support you. But nothing can happen as I am taken anon.
  "
971123,"
   do you think there will ever be a huge wedding from someone on here who would then invite a lot of other people from here and thus will help transpire one huge ask.fm meet/reunion?
  ","
  That would be honestly amazing if that ever happened. I would love to meet so many people on here!😁
  "
971124,"
   When somebody angers you, are you the type of person to yell back, do you stay quiet, or something else?
  ","
  honestly when someone angers me I usually just say quiet and go into my room and just shut down but sometimes I talk back.
  "
971125,"
   How your lockdown going /been?
  ","
  Eh it’s been pretty boring but I’ve been doing things to entertain myself lol
  "
971126,"
   Do you use a phone case? What does it look like? 📱
  ","
  Yes I use a phone case. It’s currently a Coca Cola bottle case 🤣
  "
971127,"
   How can people hear their own thoughts?
  ","
  In their mind, you’re usually able to hear your thoughts so loudly
  "
971128,"
   anything you know would be an honor to learn
  ","
  lol oh thank you!
  "
971129,"
   do you miss anyone from ask who are not on here anymore? i miss a couple people
  ","
  Yes, I definitely do!
  "
971130,"
   Lonely is a strange pleasure that's paid with sadness.All my life I have had no other option but to live by this but I’m getting older now and my mind/soul can not handle the pain anymore. I need someone to actually want to really get to know me not because they feel sorry 4 me but cause I’m amazing
  ","
  Awh I’m sorry anon, that sounds depressing but I’m positive you will find someone who will enjoy your company!
  "
971131,"
   What’s in your pockets?
  ","
  I don’t have anything in my pockets currently
  "
971132,"
   You hold onto so much Nicole, don't be coy with us
  ","
  lol no I don’t.
  "
971133,"
   Has anyone compared the smoothness of your skin to that of a dolphin?
  ","
  lollll what even
  "
971134,"
   Name something from the past that you hold on to!
  ","
  nothing anon.
  "
971135,"
   teach me something nikki
  ","
  What am I supposed to teach you?
  "
971136,"
   Have you ever used your passive-aggressiveness to emotionally eviscerate Edra, to the point where he had to beg you to stop torturing him?
  ","
  no I haven’t.
  "
971137,"
   Do you still have a heart and soul? 🖤
  ","
  I believe I do, yes
  "
971138,"
   do you like the way walnuts feel in your hand when they're still in the shell?
  ","
  This is so weird lol
  "
971139,"
   What's left for them to rob? Museums? Or come to the U.S. and rob a Fed Reserve bank branch?
  ","
  Honestly I can’t wait for season 5! I’m curious to see what it’s going to be about lol. They will probably come to the U.S. and rob something here🤣
  "
971140,"
   That's what the E stands for in Chuck E. Cheese. You didn't know that?
  ","
  no I didn’t know that.
  "
971141,"
   Would you say that you're more of a passive person, an aggressive person, or passive-aggressive person?
  ","
  I think I’m a bit more passive- aggressive to be honest.
  "
971142,"
   Is your mother physically stronger than you?
  ","
  I guess so
  "
971143,"
   Have you ever used a discount code when ordering something?
  ","
  I’m pretty sure I have
  "
971144,"
   Are you glad that Jenna Marbles is quitting youtube?
  ","
  Who’s that? lol
  "
971145,"
   Are you passionate about robustly flavored eggplant?
  ","
  lol what in the world
  "
971146,"
   is sweat ever hot?
  ","
  lol sure I guess
  "
971147,"
   Do you think Elmer Fudd would pronounce Edra like Edwa?
  ","
  🤨🤨
  "
971148,"
   What’s your favourite takeaway food?
  ","
  I’m not sure tbh
  "
971149,"
   And 2024 and forever! :D
  ","
  nope, I disagree 🤣
  "
971150,"
   What’s your favorite movie line from the Austin powers movies ?
  ","
  I don’t remember those movies lol
  "
971151,"
   #DONALDTRUMP2020
  ","
  🤣🤣🤣🤣
  "
971152,"
   did you get my answer to your question of ""who is someone you wish you have never met?"" Just want to make sure?
  ","
  No I didn’t get that question
  "
971153,"
   Do you think it's cool that Chuck E. Cheese's middle name is Entertainment?
  ","
  lol say what now?
  "
971154,"
   are you a connoisseur of fine adult beverages?
  ","
  lol definitely 🤣
  "
971155,"
   I make a questions and after a “XX” and you answer under the XX so nobody can know what I asked. Ok?
  ","
  no thank you!
  "
971156,"
   If you were a super hero what powers would you have?
  ","
  Invisibility and teleportation lol
  "
971157,"
   67. last time you been to the doctors?
  ","
  I believe in May lol
  "
971158,"
   were you ever the flower girl at a wedding?
  ","
  Nope, I’ve never been one
  "
971159,"
   what sort of liquor do you have on your shelf behind you?
  ","
  All different kinds lol
  "
971160,"
   How re you?
  ","
  I’m doing swell, how are you?
  "
971161,"
   Are you afraid to fly in airplanes? ✈
  ","
  No not at all
  "
971162,"
   on what?
  ","
  What I feel like wearing lol
  "
971163,"
   do you wear a bikini or a one piece?
  ","
  It depends lol
  "
971164,"
   Do you own a kendama?
  ","
  No I don’t
  "
971165,"
   Same here Hope everything is ok
  ","
  everything’s okay! Hope all is well with you😁
  "
971166,"
   do you want a tattoo?
  ","
  No I don’t
  "
971167,"
   What is your favorite restaurant in the world?
  ","
  oh my don’t think I have one
  "
971168,"
   Did you take the dogs out for a walk
  ","
  Yeah lol
  "
971169,"
   Why not? You know that we love you.
  ","
  lol that’s weird though
  "
971170,"
   Hi what are you doing today?
  ","
  Hello! Well it’s 9:51 pm and I’m just chilling
  "
971171,"
   Waz up
  ","
  I’m just chilling you?
  "
971172,"
   was he a psycho?
  ","
  No just very funny!🤣
  "
971173,"
   Who is/was your craziest / most interesting teacher?
  ","
  ooh that’s tough probably Mr Shaw the economics teacher I had in high school 🤣 he was pretty crazy!
  "
971174,"
   Post ur hand 🖐🏻 pic
  ","
  No lol
  "
971175,"
   When's the last time you've been to a hospital? As a patient vs. as a visitor?
  ","
  Not in a long time
  "
971176,"
   What is the best city in California
  ","
  There’s so many lol
  "
971177,"
   why not?
  ","
  Wouldn’t feel comfortable doing so
  "
971178,"
   were you surprised by how strong your drive to make love was upon consummating your relationship?
  ","
  lol what even
  "
971179,"
   could i see ur body in bikini
  ","
  nope
  "
971180,"
   Yes?
  ","
  Can I help you?
  "
971181,"
   I have never seen your fiancés face before on askfm I think he doesn’t want to show his face. Is there a reason why?
  ","
  He just likes his privacy and doesn’t want to post pictures.
  "
971182,"
   What causes you to wake up at 3 or 4am?
  ","
  I use the restroom and then I don’t feel sleepy anymore 🤣
  "
